"","Rk","G","Date","Age","Tm","Var.6","Opp","Var.8","GS","MP","FG","FGA","FG.","X3P","X3PA","X3P.","FT","FTA","FT.","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","GmSc","X...","NA.","FPTS"
"55","53","49","2019-02-05","26-343","POR","","MIA","L (-10)","0","24:03","2","7",".286","2","6",".333","1","2",".500","1","5","6","3","0","0","0","4","7","5.2","+1",NA,17.95
"56","54","50","2019-02-07","26-345","POR","","SAS","W (+9)","0","9:46","2","2","1.000","1","1","1.000","0","0","","0","0","0","0","0","0","0","1","5","4.0","-6",NA,5
"57","55","51","2019-02-10","26-348","POR","@","DAL","L (-1)","0","8:28","1","1","1.000","0","0","","0","2",".000","0","0","0","0","0","0","0","1","2","0.5","+2",NA,2
"58","56","52","2019-02-11","26-349","POR","@","OKC","L (-9)","0","8:21","2","4",".500","1","1","1.000","0","0","","0","3","3","0","0","0","2","3","5","0.7","+11",NA,6.6
"65","62","53","2019-03-01","27-002","POR","@","TOR","L (-2)","0","18:38","1","2",".500","0","1",".000","0","0","","0","1","1","1","0","0","0","2","2","1.2","-8",NA,4.45
"68","65","54","2019-03-07","27-008","POR","","OKC","L (-8)","0","0:44","0","0","","0","0","","0","0","","1","0","1","0","0","0","0","0","0","0.7","+2",NA,1.2
"69","66","55","2019-03-09","27-010","POR","","PHO","W (+7)","0","9:01","1","3",".333","1","2",".500","0","0","","0","2","2","1","0","0","1","2","3","0.8","-20",NA,5.65
"77","74","56","2019-03-27","27-028","POR","@","CHI","W (+20)","0","18:00","0","3",".000","0","3",".000","4","4","1.000","1","3","4","2","0","0","0","3","4","3.7","+7",NA,11.3
"78","75","57","2019-03-29","27-030","POR","@","ATL","W (+20)","0","7:15","1","2",".500","0","1",".000","0","0","","1","3","4","0","0","0","0","0","2","2.6","+4",NA,6.8
"79","76","58","2019-03-30","27-031","POR","@","DET","L (-9)","0","8:35","2","3",".667","0","1",".000","1","1","1.000","1","2","3","3","0","0","1","2","5","5.3","-6",NA,11.35
"80","77","59","2019-04-01","27-033","POR","@","MIN","W (+10)","0","13:28","4","4","1.000","1","1","1.000","0","0","","0","4","4","2","0","0","1","1","9","9.0","-3",NA,15.3
"82","79","60","2019-04-05","27-037","POR","@","DEN","L (-9)","0","6:59","0","0","","0","0","","0","0","","0","1","1","0","0","0","0","2","0","-0.5","-11",NA,1.2
"86","82","61","2019-04-10","27-042","POR","","SAC","W (+5)","1","42:03","8","13",".615","1","2",".500","2","2","1.000","4","7","11","3","0","0","3","4","19","15.5","+11",NA,32.95
