"","Rk","G","Date","Age","Tm","Var.6","Opp","Var.8","GS","MP","FG","FGA","FG.","X3P","X3PA","X3P.","FT","FTA","FT.","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","GmSc","X...","NA.","FPTS"
"57","55","39","2019-02-08","22-035","CLE","@","WAS","L (-13)","0","16:26","3","4",".750","0","0","","0","0","","0","1","1","0","0","1","0","1","6","5.0","-3",NA,10.2
"58","56","40","2019-02-09","22-036","CLE","@","IND","L (-15)","0","16:32","1","4",".250","0","0","","1","2",".500","1","2","3","1","0","0","1","2","3","0.4","-6",NA,6.85
"60","58","41","2019-02-13","22-040","CLE","","BRK","L (-9)","1","30:07","2","5",".400","0","0","","2","2","1.000","2","4","6","1","1","0","1","6","6","4.2","-10",NA,16.45
"61","59","42","2019-02-21","22-048","CLE","","PHO","W (+13)","1","25:51","7","9",".778","0","0","","1","2",".500","4","8","12","1","1","2","2","3","15","16.2","+3",NA,37.65
"62","60","43","2019-02-23","22-050","CLE","","MEM","W (+5)","1","29:40","6","7",".857","0","0","","6","7",".857","2","5","7","1","0","0","3","4","18","14.1","+10",NA,24.65
"64","61","44","2019-02-25","22-052","CLE","","POR","L (-13)","1","21:47","2","5",".400","0","0","","0","0","","1","3","4","1","0","0","1","1","4","2.2","-4",NA,9.05
"65","62","45","2019-02-28","22-055","CLE","@","NYK","W (+7)","1","26:28","3","6",".500","0","0","","2","4",".500","3","2","5","2","0","0","2","2","8","5.5","+13",NA,14.5
"69","66","46","2019-03-08","22-063","CLE","@","MIA","L (-16)","0","14:50","2","3",".667","0","0","","2","4",".500","0","6","6","1","1","0","1","1","6","6.0","0",NA,16.45
"70","67","47","2019-03-11","22-066","CLE","","TOR","W (+25)","1","26:54","8","12",".667","0","0","","1","1","1.000","3","4","7","0","0","0","3","1","17","11.7","+17",NA,22.4
"71","68","48","2019-03-12","22-067","CLE","@","PHI","L (-7)","1","34:10","6","12",".500","0","0","","0","1",".000","3","2","5","2","0","0","2","2","12","6.9","-9",NA,18.5
"72","69","49","2019-03-14","22-069","CLE","@","ORL","L (-29)","1","29:59","5","11",".455","0","0","","1","1","1.000","2","6","8","1","0","0","0","2","11","8.4","-21",NA,21.85
"73","70","50","2019-03-16","22-071","CLE","@","DAL","L (-5)","1","30:49","4","5",".800","0","0","","3","3","1.000","2","3","5","3","0","0","2","4","11","9.9","+14",NA,18.75
"74","71","51","2019-03-18","22-073","CLE","","DET","W (+7)","1","25:02","2","5",".400","0","0","","4","6",".667","0","6","6","1","1","0","1","4","8","5.4","+23",NA,18.45
"75","72","52","2019-03-20","22-075","CLE","","MIL","W (+5)","1","25:02","3","6",".500","0","0","","2","4",".500","6","4","10","2","0","2","0","3","8","11.2","-3",NA,28.5
"76","73","53","2019-03-22","22-077","CLE","","LAC","L (-2)","1","13:55","0","2",".000","0","0","","0","0","","0","3","3","2","0","1","2","2","0","-1.2","+1",NA,7.1
"80","77","54","2019-03-30","22-085","CLE","@","LAC","L (-24)","0","6:48","2","3",".667","0","0","","0","0","","0","2","2","0","0","0","0","2","4","2.5","-2",NA,6.4
"81","78","55","2019-04-01","22-087","CLE","@","PHO","L (-9)","0","13:53","5","6",".833","0","0","","5","9",".556","5","2","7","2","0","1","0","3","15","16.2","+11",NA,28.9
"82","79","56","2019-04-04","22-090","CLE","@","SAC","L (-13)","1","30:49","7","9",".778","0","0","","0","2",".000","2","8","10","4","0","1","5","1","14","11.6","-9",NA,29
"83","80","57","2019-04-05","22-091","CLE","@","GSW","L (-6)","0","16:46","4","8",".500","0","0","","4","4","1.000","3","3","6","0","0","0","0","1","12","10.6","-4",NA,19.2
"85","81","58","2019-04-07","22-093","CLE","","SAS","L (-22)","0","16:58","5","6",".833","0","0","","4","5",".800","4","2","6","2","0","0","3","0","14","13.2","-11",NA,20.7
"86","82","59","2019-04-09","22-095","CLE","","CHO","L (-27)","1","21:22","3","6",".500","0","0","","0","0","","2","2","4","1","0","0","0","2","6","4.9","-11",NA,12.05
