"","Rk","G","Date","Age","Tm","Var.6","Opp","Var.8","GS","MP","FG","FGA","FG.","X3P","X3PA","X3P.","FT","FTA","FT.","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","GmSc","X...","NA.","FPTS"
"11","11","11","2018-11-06","25-030","POR","","MIL","W (+15)","0","13:14","1","4",".250","0","2",".000","0","0","","0","2","2","2","0","0","1","0","2","0.6","+2",NA,5.9
"12","12","12","2018-11-08","25-032","POR","","LAC","W (+11)","0","17:54","3","8",".375","1","5",".200","1","2",".500","0","3","3","2","0","1","1","3","8","4.0","+3",NA,16.1
"13","13","13","2018-11-11","25-035","POR","","BOS","W (+6)","0","13:03","1","4",".250","1","3",".333","0","0","","0","1","1","0","1","0","1","0","3","0.9","-7",NA,6.2
"14","14","14","2018-11-14","25-038","POR","@","LAL","L (-9)","0","14:28","0","2",".000","0","0","","0","0","","0","1","1","2","1","0","1","1","0","-0.1","-6",NA,5.7
"15","15","15","2018-11-16","25-040","POR","@","MIN","L (-16)","0","15:23","4","5",".800","0","1",".000","0","0","","0","2","2","1","0","0","2","1","8","5.0","-19",NA,9.65
"16","16","16","2018-11-18","25-042","POR","@","WAS","W (+10)","0","13:21","2","4",".500","1","2",".500","0","0","","0","1","1","1","0","0","2","0","5","2.0","-13",NA,5.45
"17","17","17","2018-11-20","25-044","POR","@","NYK","W (+4)","0","17:41","3","6",".500","2","4",".500","1","1","1.000","1","0","1","3","1","0","0","1","9","9.4","+1",NA,16.95
"18","18","18","2018-11-21","25-045","POR","@","MIL","L (-43)","0","16:23","2","8",".250","1","6",".167","0","0","","0","2","2","1","0","0","1","1","5","0.1","-19",NA,7.65
"19","19","19","2018-11-23","25-047","POR","@","GSW","L (-28)","0","9:46","2","5",".400","1","1","1.000","0","0","","0","0","0","0","0","1","1","0","5","2.0","-11",NA,7
"20","20","20","2018-11-25","25-049","POR","","LAC","L (-4)","0","6:59","2","3",".667","0","1",".000","0","0","","0","0","0","2","0","0","0","0","4","4.1","+9",NA,6.5
"22","21","21","2018-11-28","25-052","POR","","ORL","W (+3)","0","19:23","5","9",".556","5","8",".625","3","3","1.000","0","1","1","2","0","0","3","1","18","12.0","-17",NA,18.7
"23","22","22","2018-11-30","25-054","POR","","DEN","L (-1)","0","9:31","1","3",".333","0","1",".000","1","1","1.000","0","1","1","0","0","0","1","1","3","0.2","+1",NA,3.2
"24","23","23","2018-12-02","25-056","POR","@","SAS","L (-13)","0","18:08","1","3",".333","1","3",".333","0","0","","0","0","0","0","0","0","1","2","3","-0.5","-21",NA,2
"25","24","24","2018-12-04","25-058","POR","@","DAL","L (-9)","0","14:59","3","7",".429","0","3",".000","0","0","","1","2","3","1","0","0","0","1","6","3.9","0",NA,10.85
"26","25","25","2018-12-06","25-060","POR","","PHO","W (+22)","0","27:38","3","7",".429","0","4",".000","3","4",".750","1","1","2","3","1","0","3","2","9","5.2","-8",NA,15.15
"27","26","26","2018-12-08","25-062","POR","","MIN","W (+8)","0","11:49","1","5",".200","1","3",".333","1","2",".500","1","1","2","1","0","0","1","0","4","1.2","-7",NA,6.65
"28","27","27","2018-12-11","25-065","POR","@","HOU","L (-7)","0","5:23","0","0","","0","0","","0","0","","0","0","0","0","0","0","0","0","0","0.0","-11",NA,0
"29","28","28","2018-12-12","25-066","POR","@","MEM","L (-9)","0","20:46","3","6",".500","1","2",".500","0","0","","0","2","2","2","1","1","1","1","7","6.3","-8",NA,16.9
"30","29","29","2018-12-14","25-068","POR","","TOR","W (+6)","0","19:54","4","9",".444","1","5",".200","4","4","1.000","0","2","2","2","0","0","2","0","13","8.3","+15",NA,15.9
"31","30","30","2018-12-17","25-071","POR","@","LAC","W (+4)","0","14:37","3","6",".500","0","1",".000","0","0","","0","2","2","1","0","0","1","2","6","2.5","-11",NA,8.65
"32","31","31","2018-12-19","25-073","POR","","MEM","W (+7)","0","14:38","3","5",".600","0","2",".000","2","2","1.000","0","2","2","0","1","0","1","0","8","6.3","+18",NA,12.4
"33","32","32","2018-12-21","25-075","POR","","UTA","L (-30)","0","13:58","2","6",".333","0","1",".000","0","0","","1","2","3","1","1","0","0","0","4","3.6","-20",NA,11.85
"34","33","33","2018-12-23","25-077","POR","","DAL","W (+3)","0","13:42","1","3",".333","0","2",".000","0","0","","0","2","2","3","0","0","1","0","2","2.0","+3",NA,7.15
"35","34","34","2018-12-25","25-079","POR","@","UTA","L (-21)","0","12:01","0","3",".000","0","2",".000","0","0","","0","2","2","2","0","0","0","0","0","-0.1","-7",NA,4.9
"36","35","35","2018-12-27","25-081","POR","@","GSW","W (+1)","0","11:41","2","5",".400","2","4",".500","0","0","","0","2","2","1","1","0","0","0","6","5.6","+2",NA,12.65
"37","36","36","2018-12-29","25-083","POR","","GSW","L (-10)","0","10:49","1","3",".333","1","3",".333","0","0","","0","4","4","0","0","0","1","0","3","1.5","-9",NA,6.8
"38","37","37","2018-12-30","25-084","POR","","PHI","W (+34)","0","13:50","2","5",".400","2","2","1.000","0","0","","0","1","1","0","0","0","2","0","6","1.6","-2",NA,5.2
"39","38","38","2019-01-01","25-086","POR","@","SAC","W (+5)","0","9:18","0","2",".000","0","2",".000","0","0","","0","0","0","1","0","0","1","2","0","-2.5","-5",NA,0.25
"44","42","39","2019-01-09","25-094","POR","","CHI","W (+12)","0","15:31","3","4",".750","2","3",".667","0","0","","0","3","3","3","0","0","0","0","8","9.4","+10",NA,15.35
"45","43","40","2019-01-11","25-096","POR","","CHO","W (+31)","0","19:16","5","7",".714","1","3",".333","2","3",".667","0","5","5","3","1","0","1","1","13","12.9","+5",NA,24.75
"46","44","41","2019-01-13","25-098","POR","@","DEN","L (-3)","0","7:49","1","3",".333","1","1","1.000","0","0","","0","1","1","1","0","0","0","0","3","2.3","-1",NA,5.45
"47","45","42","2019-01-14","25-099","POR","@","SAC","L (-8)","0","7:09","1","4",".250","0","3",".000","0","0","","0","1","1","0","0","0","0","1","2","-0.5","-12",NA,3.2
"48","46","43","2019-01-16","25-101","POR","","CLE","W (+17)","0","15:34","2","7",".286","1","4",".250","0","0","","0","1","1","0","1","0","0","0","5","2.2","-6",NA,9.2
"53","51","44","2019-01-26","25-111","POR","","ATL","W (+9)","0","4:39","0","1",".000","0","0","","0","0","","0","0","0","0","0","0","1","0","0","-1.7","-8",NA,-1
"56","54","45","2019-02-11","25-127","CLE","","NYK","W (+3)","0","20:02","1","9",".111","1","7",".143","0","0","","1","4","5","1","0","1","2","2","3","-2.4","-16",NA,11.25
"57","55","46","2019-02-13","25-129","CLE","","BRK","L (-9)","0","23:25","2","4",".500","1","2",".500","2","2","1.000","0","0","0","0","1","0","0","3","7","4.8","-11",NA,10
"59","57","47","2019-02-23","25-139","CLE","","MEM","W (+5)","0","5:05","0","2",".000","0","1",".000","0","0","","0","1","1","0","0","0","0","0","0","-1.1","-8",NA,1.2
"60","58","48","2019-02-25","25-141","CLE","","POR","L (-13)","0","4:52","1","2",".500","1","1","1.000","0","0","","0","0","0","0","0","0","0","0","3","2.0","-5",NA,3
"61","59","49","2019-02-28","25-144","CLE","@","NYK","W (+7)","0","6:43","0","1",".000","0","1",".000","0","0","","1","1","2","0","0","0","0","0","0","0.3","+3",NA,2.4
"62","60","50","2019-03-02","25-146","CLE","","DET","L (-36)","0","16:58","2","5",".400","0","1",".000","4","4","1.000","1","2","3","0","0","0","0","0","8","6.6","-10",NA,11.6
"64","61","51","2019-03-03","25-147","CLE","","ORL","W (+14)","0","13:55","2","5",".400","1","2",".500","2","2","1.000","0","3","3","0","0","0","0","1","7","4.8","+17",NA,10.6
"65","62","52","2019-03-06","25-150","CLE","@","BRK","L (-6)","0","15:48","2","5",".400","2","4",".500","0","0","","0","2","2","0","0","0","1","2","6","2.1","-12",NA,7.4
"66","63","53","2019-03-08","25-152","CLE","@","MIA","L (-16)","0","11:31","2","6",".333","2","4",".500","2","2","1.000","0","1","1","1","0","0","0","0","8","5.6","-6",NA,10.45
"67","64","54","2019-03-11","25-155","CLE","","TOR","W (+25)","0","23:48","2","7",".286","2","5",".400","2","2","1.000","2","4","6","5","2","0","0","3","8","10.8","+14",NA,27.45
"68","65","55","2019-03-12","25-156","CLE","@","PHI","L (-7)","0","17:22","2","4",".500","2","4",".500","3","3","1.000","0","2","2","4","0","0","2","2","9","7.6","-3",NA,14.4
"69","66","56","2019-03-14","25-158","CLE","@","ORL","L (-29)","0","20:13","3","6",".500","2","2","1.000","0","0","","0","2","2","1","1","0","2","0","8","5.3","-7",NA,12.65
"70","67","57","2019-03-16","25-160","CLE","@","DAL","L (-5)","0","18:20","1","7",".143","1","6",".167","0","0","","1","3","4","0","1","0","1","1","3","-0.3","-5",NA,9.8
"71","68","58","2019-03-18","25-162","CLE","","DET","W (+7)","0","24:19","5","7",".714","2","3",".667","5","5","1.000","0","2","2","2","0","0","0","2","17","15.3","-3",NA,21.9
"72","69","59","2019-03-20","25-164","CLE","","MIL","W (+5)","0","14:48","1","4",".250","1","3",".333","2","4",".500","1","2","3","1","0","0","0","0","5","3.8","+12",NA,9.85
"73","70","60","2019-03-22","25-166","CLE","","LAC","L (-2)","0","6:51","0","1",".000","0","0","","0","0","","0","0","0","0","0","0","0","1","0","-1.1","+1",NA,0
"74","71","61","2019-03-24","25-168","CLE","@","MIL","L (-22)","0","13:22","2","4",".500","2","4",".500","0","0","","0","0","0","0","0","0","0","0","6","4.0","-14",NA,6
"75","72","62","2019-03-26","25-170","CLE","","BOS","L (-10)","0","11:22","2","2","1.000","1","1","1.000","0","0","","0","2","2","1","1","1","0","0","5","7.4","-7",NA,14.65
"76","73","63","2019-03-28","25-172","CLE","@","SAS","L (-6)","0","8:29","2","5",".400","1","3",".333","0","0","","0","3","3","0","0","0","0","1","5","2.8","+1",NA,8.6
"77","74","64","2019-03-30","25-174","CLE","@","LAC","L (-24)","0","9:15","2","5",".400","0","2",".000","0","0","","1","0","1","1","0","0","0","0","4","2.7","-6",NA,6.45
"78","75","65","2019-04-01","25-176","CLE","@","PHO","L (-9)","0","17:10","3","8",".375","3","3","1.000","0","0","","0","1","1","1","0","1","1","0","9","5.3","-9",NA,13.45
"79","76","66","2019-04-04","25-179","CLE","@","SAC","L (-13)","0","14:43","1","3",".333","1","2",".500","1","2",".500","0","1","1","0","0","0","1","1","4","0.8","-3",NA,4.2
"80","77","67","2019-04-05","25-180","CLE","@","GSW","L (-6)","0","12:08","1","4",".250","0","1",".000","2","2","1.000","0","2","2","1","1","0","0","0","4","3.9","-5",NA,10.65
"82","79","68","2019-04-09","25-184","CLE","","CHO","L (-27)","0","11:23","1","3",".333","1","1","1.000","0","0","","0","1","1","0","0","0","1","0","3","0.6","-9",NA,3.2
