"","Rk","G","Date","Age","Tm","Var.6","Opp","Var.8","GS","MP","FG","FGA","FG.","X3P","X3PA","X3P.","FT","FTA","FT.","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","GmSc","X...","NA.","FPTS"
"49","47","30","2019-01-25","26-074","NYK","@","BRK","L (-10)","0","33:02","10","19",".526","2","4",".500","3","3","1.000","0","0","0","5","2","1","1","4","25","19.3","-4",NA,39.25
"50","48","31","2019-01-27","26-076","NYK","","MIA","L (-9)","0","23:23","7","16",".438","1","3",".333","1","1","1.000","0","1","1","2","0","0","2","2","16","6.5","-7",NA,17.7
"51","49","32","2019-01-28","26-077","NYK","@","CHO","L (-9)","1","24:41","4","11",".364","1","2",".500","0","0","","0","2","2","3","0","1","1","1","9","4.9","+1",NA,17.15
"52","50","33","2019-01-30","26-079","NYK","","DAL","L (-24)","1","32:10","7","14",".500","1","4",".250","1","3",".333","0","1","1","3","2","1","1","1","16","11.9","-23",NA,28.95
"54","52","34","2019-02-06","26-086","DAL","","CHO","W (+6)","0","4:29","0","2",".000","0","0","","0","0","","0","1","1","1","0","0","1","0","0","-1.4","-2",NA,1.45
"55","53","35","2019-02-08","26-088","DAL","","MIL","L (-15)","0","26:38","5","9",".556","3","5",".600","5","6",".833","1","4","5","5","2","0","3","0","18","17.7","+15",NA,33.25
"56","54","36","2019-02-10","26-090","DAL","","POR","W (+1)","0","16:49","3","7",".429","2","3",".667","0","0","","1","0","1","1","1","0","1","4","8","4.1","-7",NA,12.45
"57","55","37","2019-02-11","26-091","DAL","@","HOU","L (-16)","0","19:47","3","5",".600","0","1",".000","2","2","1.000","0","0","0","3","1","0","2","2","8","6.0","-7",NA,12.75
"58","56","38","2019-02-13","26-093","DAL","","MIA","L (-11)","0","5:48","0","3",".000","0","1",".000","0","0","","0","0","0","1","2","0","1","0","0","-0.4","+2",NA,6.25
"59","57","39","2019-02-22","26-102","DAL","","DEN","L (-10)","0","17:30","4","8",".500","1","4",".250","2","2","1.000","1","1","2","0","1","0","0","0","11","9.0","-8",NA,16.4
"60","58","40","2019-02-23","26-103","DAL","@","UTA","L (-16)","0","23:06","8","15",".533","1","3",".333","3","4",".750","3","4","7","3","0","0","0","1","20","17.3","-13",NA,32.15
"61","59","41","2019-02-25","26-105","DAL","@","LAC","L (-9)","0","6:01","0","3",".000","0","1",".000","0","0","","0","0","0","1","0","0","0","1","0","-1.8","-3",NA,1.25
"64","61","42","2019-03-02","26-110","DAL","","MEM","L (-30)","0","14:51","2","6",".333","0","2",".000","0","0","","0","0","0","2","0","0","1","0","4","1.0","-14",NA,5.5
"65","62","43","2019-03-04","26-112","DAL","@","BRK","L (-39)","0","9:38","2","4",".500","0","1",".000","3","4",".750","0","2","2","1","0","0","1","0","7","4.9","-4",NA,9.65
"67","64","44","2019-03-08","26-116","DAL","@","ORL","L (-5)","0","10:31","1","2",".500","0","1",".000","0","0","","1","1","2","1","0","0","1","0","2","1.7","+5",NA,4.65
"71","68","45","2019-03-16","26-124","DAL","","CLE","W (+5)","0","21:35","5","8",".625","1","2",".500","0","0","","0","0","0","2","1","0","0","1","11","9.4","+9",NA,16.5
"72","69","46","2019-03-18","26-126","DAL","","NOP","L (-4)","0","3:57","1","2",".500","0","0","","0","0","","0","0","0","0","0","0","0","0","2","1.0","+2",NA,2
"73","70","47","2019-03-20","26-128","DAL","@","POR","L (-8)","0","21:51","5","9",".556","0","1",".000","5","6",".833","1","0","1","1","0","1","2","1","15","10.0","+11",NA,18.45
"74","71","48","2019-03-21","26-129","DAL","@","SAC","L (-16)","0","19:11","4","12",".333","1","4",".250","0","0","","0","1","1","4","1","0","1","2","9","4.5","+11",NA,17.2
"75","72","49","2019-03-23","26-131","DAL","@","GSW","W (+35)","0","20:39","3","7",".429","2","4",".500","5","5","1.000","0","0","0","2","1","0","1","1","13","10.3","+6",NA,17.5
"76","73","50","2019-03-26","26-134","DAL","","SAC","L (-4)","0","18:19","3","6",".500","2","4",".500","0","0","","0","0","0","4","0","1","0","2","8","7.7","+1",NA,16
"77","74","51","2019-03-28","26-136","DAL","@","MIA","L (-6)","0","17:28","2","8",".250","1","4",".250","0","0","","1","0","1","4","0","0","1","1","5","2.3","-1",NA,10.2
"78","75","52","2019-03-31","26-139","DAL","@","OKC","W (+3)","0","30:31","10","18",".556","4","8",".500","1","2",".500","0","2","2","8","0","0","0","1","25","21.8","+14",NA,37.4
"79","76","53","2019-04-01","26-140","DAL","","PHI","W (+20)","0","29:05","6","14",".429","0","2",".000","4","6",".667","2","4","6","5","0","0","0","0","16","13.9","+11",NA,29.45
"80","77","54","2019-04-03","26-142","DAL","","MIN","L (-2)","0","16:15","5","9",".556","2","5",".400","0","0","","1","1","2","4","0","0","3","1","12","8.1","+13",NA,16.4
"81","78","55","2019-04-05","26-144","DAL","","MEM","L (-10)","1","27:27","4","7",".571","0","2",".000","5","6",".833","0","0","0","3","0","0","0","1","13","11.0","+10",NA,16.75
"82","79","56","2019-04-07","26-146","DAL","@","MEM","W (+2)","0","29:10","8","16",".500","2","7",".286","6","6","1.000","1","1","2","5","1","0","1","4","24","18.9","+1",NA,34.65
"83","80","57","2019-04-09","26-148","DAL","","PHO","W (+11)","0","12:20","2","3",".667","2","3",".667","0","0","","0","1","1","1","0","0","0","2","6","4.9","+1",NA,8.45
"85","81","58","2019-04-10","26-149","DAL","@","SAS","L (-11)","0","12:37","2","7",".286","2","5",".400","0","0","","0","1","1","3","1","0","0","0","6","5.3","+1",NA,13.95
