"","Rk","G","Date","Age","Tm","Var.6","Opp","Var.8","GS","MP","FG","FGA","FG.","X3P","X3PA","X3P.","FT","FTA","FT.","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","GmSc","X...","NA.","FPTS"
"54","52","14","2019-01-29","25-093","BRK","","CHI","W (+5)","1","28:59","1","6",".167","0","2",".000","1","2",".500","0","3","3","3","0","0","0","4","3","0.2","+6",NA,10.35
"55","53","15","2019-01-31","25-095","BRK","@","SAS","L (-3)","1","24:52","1","4",".250","0","1",".000","1","2",".500","0","3","3","2","1","0","0","4","3","1.9","-6",NA,12.1
"56","54","16","2019-02-02","25-097","BRK","@","ORL","L (-13)","1","22:13","1","4",".250","1","3",".333","0","0","","1","2","3","1","1","0","1","3","3","1.4","-8",NA,9.85
"57","55","17","2019-02-04","25-099","BRK","","MIL","L (-19)","1","22:54","2","7",".286","1","5",".200","2","2","1.000","1","5","6","1","0","1","0","3","7","5.3","-10",NA,18.45
"58","56","18","2019-02-06","25-101","BRK","","DEN","W (+5)","1","22:49","6","9",".667","4","6",".667","0","0","","0","3","3","1","2","0","0","5","16","13.7","-18",NA,26.85
"59","57","19","2019-02-08","25-103","BRK","","CHI","L (-19)","1","23:58","2","5",".400","2","5",".400","0","0","","0","0","0","1","0","0","0","1","6","3.6","+6",NA,7.25
"60","58","20","2019-02-11","25-106","BRK","@","TOR","L (-2)","1","20:08","2","6",".333","2","6",".333","0","0","","0","1","1","1","0","0","0","4","6","2.0","-12",NA,8.45
"62","60","21","2019-02-21","25-116","BRK","","POR","L (-14)","1","16:47","0","4",".000","0","4",".000","0","0","","1","0","1","1","0","0","0","0","0","-1.4","-3",NA,2.45
"64","61","22","2019-02-23","25-118","BRK","@","CHO","W (+2)","1","18:44","3","6",".500","1","3",".333","0","0","","0","1","1","1","0","0","0","1","7","4.6","+8",NA,9.45
"65","62","23","2019-02-25","25-120","BRK","","SAS","W (+16)","1","19:27","2","6",".333","2","5",".400","0","0","","1","3","4","1","0","0","0","2","6","4.1","+4",NA,12.05
"66","63","24","2019-02-27","25-122","BRK","","WAS","L (-9)","1","16:11","3","7",".429","0","4",".000","0","0","","0","7","7","0","0","0","0","1","6","4.0","-6",NA,14.4
"67","64","25","2019-03-01","25-124","BRK","","CHO","L (-11)","1","17:53","2","5",".400","1","3",".333","0","0","","0","2","2","0","0","1","1","1","5","2.2","-7",NA,9.4
"68","65","26","2019-03-02","25-125","BRK","@","MIA","L (-29)","1","15:04","3","10",".300","2","6",".333","0","0","","2","2","4","0","0","1","0","1","8","4.5","-11",NA,15.8
"74","71","27","2019-03-16","25-139","BRK","@","UTA","L (-16)","0","23:52","1","5",".200","1","4",".250","0","0","","0","3","3","1","1","0","0","2","3","1.7","-9",NA,10.85
"75","72","28","2019-03-17","25-140","BRK","@","LAC","L (-3)","0","18:33","1","4",".250","0","2",".000","0","0","","1","4","5","3","1","0","0","3","2","3.4","-13",NA,14.75
"76","73","29","2019-03-19","25-142","BRK","@","SAC","W (+2)","0","17:35","0","0","","0","0","","0","0","","0","4","4","1","2","0","0","1","0","3.5","+21",NA,12.05
"79","76","30","2019-03-28","25-151","BRK","@","PHI","L (-13)","0","2:55","0","0","","0","0","","2","2","1.000","0","1","1","0","0","0","0","0","2","2.3","0",NA,3.2
"80","77","31","2019-03-30","25-153","BRK","","BOS","W (+14)","0","15:13","1","1","1.000","1","1","1.000","2","2","1.000","0","3","3","0","0","0","0","1","5","5.2","+18",NA,8.6
"82","79","32","2019-04-03","25-157","BRK","","TOR","L (-10)","0","8:31","1","2",".500","1","2",".500","0","0","","0","0","0","1","0","0","0","0","3","2.7","-2",NA,4.25
"83","80","33","2019-04-06","25-160","BRK","@","MIL","W (+5)","0","22:49","3","9",".333","3","7",".429","0","0","","2","3","5","1","0","0","2","4","9","3.3","+6",NA,14.25
"85","81","34","2019-04-07","25-161","BRK","@","IND","W (+12)","0","20:29","3","4",".750","3","4",".750","0","0","","1","5","6","2","1","0","0","0","9","12.0","+9",NA,21.7
"86","82","35","2019-04-10","25-164","BRK","","MIA","W (+19)","1","26:31","4","17",".235","3","11",".273","0","0","","1","0","1","1","0","0","0","0","11","2.1","+3",NA,13.45
