"","Rk","G","Date","Age","Tm","Var.6","Opp","Var.8","GS","MP","FG","FGA","FG.","X3P","X3PA","X3P.","FT","FTA","FT.","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","GmSc","X...","NA.","FPTS"
"56","54","42","2019-02-08","35-346","DAL","","MIL","L (-15)","0","16:30","1","4",".250","1","3",".333","0","0","","0","1","1","3","0","1","1","2","3","1.9","+1",NA,9.95
"57","55","43","2019-02-10","35-348","DAL","","POR","W (+1)","0","6:45","0","2",".000","0","1",".000","1","2",".500","1","0","1","0","0","0","1","0","1","-1.1","-14",NA,1.2
"58","56","44","2019-02-11","35-349","DAL","@","HOU","L (-16)","0","14:20","2","6",".333","2","5",".400","2","2","1.000","0","0","0","0","1","0","0","1","8","5.2","-9",NA,11
"59","57","45","2019-02-13","35-351","DAL","","MIA","L (-11)","0","17:33","1","4",".250","1","4",".250","6","7",".857","0","1","1","2","1","0","1","1","9","7.5","-13",NA,14.7
"60","58","46","2019-02-22","35-360","DAL","","DEN","L (-10)","0","18:33","3","4",".750","1","2",".500","3","3","1.000","0","2","2","5","1","0","1","4","10","10.9","-14",NA,20.65
"61","59","47","2019-02-23","35-361","DAL","@","UTA","L (-16)","0","15:48","0","3",".000","0","2",".000","0","0","","0","4","4","2","0","0","0","3","0","-0.7","0",NA,7.3
"62","60","48","2019-02-25","35-363","DAL","@","LAC","L (-9)","0","15:16","1","2",".500","0","1",".000","4","5",".800","0","1","1","0","0","1","1","1","6","4.2","-18",NA,9.2
"64","61","49","2019-02-27","36-000","DAL","","IND","W (+9)","0","17:30","2","7",".286","0","3",".000","1","2",".500","1","1","2","2","2","0","3","5","5","-0.1","-7",NA,12.9
"65","62","50","2019-03-02","36-003","DAL","","MEM","L (-30)","0","15:52","0","4",".000","0","1",".000","3","6",".500","1","3","4","2","1","0","1","2","3","1.2","-17",NA,12.3
"66","63","51","2019-03-04","36-005","DAL","@","BRK","L (-39)","0","9:57","1","5",".200","1","2",".500","1","2",".500","0","0","0","0","0","0","1","0","4","-0.5","-23",NA,3
"67","64","52","2019-03-06","36-007","DAL","@","WAS","L (-9)","0","17:12","1","5",".200","0","1",".000","3","4",".750","0","0","0","2","0","0","1","1","5","1.5","-3",NA,6.5
"69","66","53","2019-03-10","36-011","DAL","","HOU","L (-1)","0","19:56","2","4",".500","2","4",".500","2","2","1.000","0","1","1","2","1","1","3","3","8","5.2","-5",NA,14.7
"70","67","54","2019-03-12","36-013","DAL","","SAS","L (-7)","0","15:38","4","7",".571","3","5",".600","0","0","","0","2","2","2","0","0","1","2","11","7.9","+2",NA,14.9
"71","68","55","2019-03-14","36-015","DAL","@","DEN","L (-1)","0","9:11","0","3",".000","0","3",".000","2","2","1.000","0","0","0","1","1","0","0","2","2","0.8","-9",NA,6.25
"72","69","56","2019-03-16","36-017","DAL","","CLE","W (+5)","0","21:52","2","6",".333","0","3",".000","2","2","1.000","0","2","2","9","0","0","0","2","6","8.7","-2",NA,19.65
"73","70","57","2019-03-18","36-019","DAL","","NOP","L (-4)","0","18:51","1","6",".167","1","2",".500","3","4",".750","0","2","2","2","0","0","0","5","6","1.8","+11",NA,10.9
"74","71","58","2019-03-20","36-021","DAL","@","POR","L (-8)","0","9:36","2","4",".500","1","2",".500","0","0","","0","1","1","2","0","0","0","2","5","3.9","+3",NA,8.7
"75","72","59","2019-03-21","36-022","DAL","@","SAC","L (-16)","0","20:06","1","3",".333","1","2",".500","5","5","1.000","1","2","3","4","1","0","0","4","8","9.8","+10",NA,19.6
"76","73","60","2019-03-23","36-024","DAL","@","GSW","W (+35)","0","19:42","2","5",".400","2","5",".400","0","0","","0","1","1","5","0","0","1","2","6","5.3","+9",NA,12.45
"77","74","61","2019-03-26","36-027","DAL","","SAC","L (-4)","0","11:51","1","5",".200","1","3",".333","0","0","","0","3","3","3","0","0","0","3","3","1.7","+3",NA,10.35
"78","75","62","2019-03-28","36-029","DAL","@","MIA","L (-6)","0","9:10","1","3",".333","0","2",".000","2","3",".667","1","0","1","2","0","0","0","3","4","2.8","+10",NA,7.7
"79","76","63","2019-03-31","36-032","DAL","@","OKC","W (+3)","0","16:55","5","10",".500","4","8",".500","1","2",".500","0","1","1","1","0","0","2","2","15","7.8","+7",NA,15.45
"81","78","64","2019-04-03","36-035","DAL","","MIN","L (-2)","0","16:15","1","4",".250","0","1",".000","2","2","1.000","0","3","3","2","0","0","0","2","4","3.1","+13",NA,10.1
"82","79","65","2019-04-05","36-037","DAL","","MEM","L (-10)","0","20:54","1","8",".125","1","7",".143","0","0","","0","3","3","3","0","1","1","0","3","0.5","-22",NA,12.35
"83","80","66","2019-04-07","36-039","DAL","@","MEM","W (+2)","0","21:55","1","4",".250","1","3",".333","2","4",".500","0","4","4","2","0","0","1","1","5","3.0","-1",NA,11.3
"85","81","67","2019-04-09","36-041","DAL","","PHO","W (+11)","1","22:05","4","10",".400","3","5",".600","3","3","1.000","1","2","3","5","0","1","3","3","14","9.9","+6",NA,23.85
"86","82","68","2019-04-10","36-042","DAL","@","SAS","L (-11)","1","33:37","5","11",".455","0","4",".000","2","2","1.000","0","2","2","4","0","2","1","4","12","8.5","-10",NA,24.4
