"","Rk","G","Date","Age","Tm","Var.6","Opp","Var.8","GS","MP","FG","FGA","FG.","X3P","X3PA","X3P.","FT","FTA","FT.","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","GmSc","X...","NA.","FPTS"
"60","58","43","2019-02-09","30-336","SAS","@","UTA","L (-20)","0","3:20","0","0","","0","0","","0","0","","0","0","0","1","0","0","0","0","0","0.7","-2",NA,1.25
"64","61","44","2019-02-24","30-351","SAS","@","NYK","L (-12)","0","10:15","2","3",".667","0","0","","3","3","1.000","1","2","3","1","0","0","0","0","7","7.7","+9",NA,11.85
"65","62","45","2019-02-25","30-352","SAS","@","BRK","L (-16)","0","3:21","0","1",".000","0","0","","0","0","","0","0","0","0","0","0","0","1","0","-1.1","-1",NA,0
"67","64","46","2019-03-02","30-357","SAS","","OKC","W (+14)","0","2:02","0","0","","0","0","","0","0","","0","0","0","0","0","0","0","0","0","0.0","-3",NA,0
"72","69","47","2019-03-15","31-005","SAS","","NYK","W (+26)","0","3:38","1","2",".500","0","0","","0","0","","0","1","1","1","0","0","0","1","2","1.6","+4",NA,4.45
"77","74","48","2019-03-24","31-014","SAS","@","BOS","W (+19)","0","1:04","0","0","","0","0","","0","0","","0","0","0","0","0","0","0","0","0","0.0","-1",NA,0
"78","75","49","2019-03-26","31-016","SAS","@","CHO","L (-9)","0","0:28","0","0","","0","0","","0","0","","0","0","0","0","0","0","0","0","0","0.0","0",NA,0
"82","79","50","2019-04-03","31-024","SAS","@","DEN","L (-28)","0","12:08","0","1",".000","0","0","","2","2","1.000","0","0","0","0","0","0","2","1","2","-1.1","-4",NA,0
"83","80","51","2019-04-05","31-026","SAS","@","WAS","W (+17)","0","4:21","0","0","","0","0","","0","0","","0","1","1","0","0","0","0","0","0","0.3","-6",NA,1.2
"85","81","52","2019-04-07","31-028","SAS","@","CLE","W (+22)","0","5:16","2","2","1.000","0","0","","2","2","1.000","0","1","1","0","2","0","1","0","6","6.7","-5",NA,12.2
"86","82","53","2019-04-10","31-031","SAS","","DAL","W (+11)","0","2:36","0","0","","0","0","","0","0","","0","0","0","0","0","0","0","0","0","0.0","-6",NA,0
