"","Rk","G","Date","Age","Tm","Var.6","Opp","Var.8","GS","MP","FG","FGA","FG.","X3P","X3PA","X3P.","FT","FTA","FT.","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","GmSc","X...","NA.","FPTS"
"58","56","52","2019-02-10","34-231","PHI","","LAL","W (+23)","1","28:20","8","13",".615","3","6",".500","2","2","1.000","0","2","2","5","2","0","0","2","21","20.4","+16",NA,35.65
"59","57","53","2019-02-12","34-233","PHI","","BOS","L (-3)","1","34:37","4","11",".364","4","8",".500","4","4","1.000","1","2","3","2","0","1","3","3","16","9.1","+8",NA,22.1
"60","58","54","2019-02-13","34-234","PHI","@","NYK","W (+15)","1","33:43","4","10",".400","2","6",".333","5","5","1.000","0","3","3","2","0","0","2","4","15","8.3","+7",NA,19.1
"61","59","55","2019-02-21","34-242","PHI","","MIA","W (+4)","1","34:59","4","12",".333","3","10",".300","2","2","1.000","0","6","6","3","0","1","0","3","13","9.6","-1",NA,26.95
"62","60","56","2019-02-23","34-244","PHI","","POR","L (-15)","1","30:18","1","10",".100","1","5",".200","4","4","1.000","0","2","2","2","1","0","0","1","7","3.0","-13",NA,14.9
"64","61","57","2019-02-25","34-246","PHI","@","NOP","W (+1)","1","35:37","5","16",".313","3","9",".333","3","5",".600","0","3","3","3","2","0","2","3","16","7.8","0",NA,27.35
"65","62","58","2019-02-28","34-249","PHI","@","OKC","W (+4)","1","34:17","3","13",".231","2","9",".222","4","5",".800","1","3","4","4","0","0","1","1","12","6.7","0",NA,20.8
"66","63","59","2019-03-02","34-251","PHI","","GSW","L (-3)","1","30:20","2","9",".222","0","3",".000","2","2","1.000","0","3","3","1","0","0","2","1","6","-0.3","-4",NA,8.85
"67","64","60","2019-03-05","34-254","PHI","","ORL","W (+8)","1","30:30","8","16",".500","6","9",".667","4","4","1.000","0","5","5","0","0","0","0","0","26","19.5","+16",NA,32
"68","65","61","2019-03-06","34-255","PHI","@","CHI","L (-1)","1","30:40","5","11",".455","2","8",".250","3","4",".750","0","2","2","2","0","0","1","2","15","9.1","+7",NA,18.9
"69","66","62","2019-03-08","34-257","PHI","@","HOU","L (-16)","1","27:56","1","11",".091","1","9",".111","0","0","","0","4","4","1","2","0","0","0","3","-0.4","-6",NA,15.05
"70","67","63","2019-03-10","34-259","PHI","","IND","W (+17)","1","34:03","3","8",".375","3","6",".500","0","0","","0","1","1","3","0","1","1","1","9","6.3","+14",NA,15.95
"71","68","64","2019-03-12","34-261","PHI","","CLE","W (+7)","1","34:50","6","15",".400","4","7",".571","1","1","1.000","0","3","3","3","0","1","1","0","17","11.6","+10",NA,26.35
"72","69","65","2019-03-15","34-264","PHI","","SAC","W (+9)","1","31:04","6","12",".500","4","9",".444","3","3","1.000","0","1","1","4","0","0","2","2","19","13.3","-7",NA,23.2
"73","70","66","2019-03-17","34-266","PHI","@","MIL","W (+5)","1","32:54","7","10",".700","4","4","1.000","1","2",".500","0","0","0","0","1","1","1","3","19","13.9","-2",NA,24
"74","71","67","2019-03-19","34-268","PHI","@","CHO","W (+4)","1","37:11","8","19",".421","7","14",".500","4","5",".800","1","9","10","8","0","0","1","1","27","24.1","+8",NA,48
"75","72","68","2019-03-20","34-269","PHI","","BOS","W (+3)","1","31:55","4","14",".286","4","11",".364","5","5","1.000","0","1","1","3","0","1","0","2","17","11.1","0",NA,24.95
"76","73","69","2019-03-23","34-272","PHI","@","ATL","L (-2)","1","30:44","5","13",".385","2","6",".333","2","2","1.000","1","1","2","2","0","0","1","2","14","7.5","+4",NA,17.9
"77","74","70","2019-03-25","34-274","PHI","@","ORL","L (-21)","1","28:56","2","10",".200","1","7",".143","3","3","1.000","0","0","0","2","0","0","2","0","8","1.2","-12",NA,8.5
"78","75","71","2019-03-28","34-277","PHI","","BRK","W (+13)","1","30:23","6","12",".500","4","9",".444","2","2","1.000","0","3","3","3","1","0","1","2","18","14.2","+20",NA,27.35
"79","76","72","2019-03-30","34-279","PHI","@","MIN","W (+9)","1","32:36","5","10",".500","2","5",".400","4","5",".800","0","2","2","4","0","0","2","2","16","11.2","+16",NA,21.4
"80","77","73","2019-04-01","34-281","PHI","@","DAL","L (-20)","1","28:31","8","17",".471","4","11",".364","6","6","1.000","0","5","5","1","1","0","4","3","26","15.3","-20",NA,32.25
"81","78","74","2019-04-03","34-283","PHI","@","ATL","L (-8)","1","35:00","10","22",".455","6","13",".462","4","7",".571","1","1","2","3","0","0","0","1","30","20.1","0",NA,36.15
"82","79","75","2019-04-04","34-284","PHI","","MIL","L (-6)","1","29:42","10","15",".667","5","9",".556","4","4","1.000","0","2","2","3","1","1","0","2","29","26.1","-5",NA,41.15
"83","80","76","2019-04-06","34-286","PHI","@","CHI","W (+20)","1","24:15","8","12",".667","4","7",".571","3","3","1.000","0","5","5","1","1","0","1","1","23","19.6","+10",NA,32.25
