PG,PG,SG,SG,SF,SF,PF,PF,C,P
Damian Lillard,Kyrie Irving,Damyean Dotson,Kyle Korver,James III,Maurice Harkless,Jayson Tatum,Derrick Favors,Rudy Gobert,191.4
Ricky Rubio,Frank Ntilikina,James Harden,Allonzo Trier,Joe Ingles,Mikal Bridges,Jayson Tatum,Derrick Favors,Rudy Gobert,181.7
Damian Lillard,Kyrie Irving,James Harden,PJ Dozier,James III,Mario Hezonja,PJ Tucker,Zach Collins,Rudy Gobert,137.8
Damian Lillard,Kyrie Irving,James Harden,Jamal Crawford,Trevor Ariza,Gary Clark,Derrick Favors,Zach Collins,Al Horford,239.0
Damian Lillard,Frank Ntilikina,Marcus Smart,James Harden,Jae Crowder,Gordon Hayward,Jayson Tatum,Zach Collins,Mitchell Robinson,211.9
Kyrie Irving,Brad Wanamaker,James Harden,Jamal Crawford,James III,Gordon Hayward,Noah Vonleh,Josh Jackson,Al Horford,205.0
Kyrie Irving,Elie Okobo,James Harden,PJ Dozier,Joe Ingles,Mikal Bridges,Noah Vonleh,Derrick Favors,Al Horford,231.2
Damian Lillard,Michael Carter-Williams,James Harden,Kyle Korver,Gordon Hayward,Royce O'Neale,Jayson Tatum,Meyers Leonard,Rudy Gobert,187.7
Ricky Rubio,Frank Ntilikina,James Harden,Damyean Dotson,Trevor Ariza,Gordon Hayward,Jayson Tatum,Guerschon Yabusele,Al Horford,169.6
Kyrie Irving,Ricky Rubio,Marcus Smart,James Harden,Gordon Hayward,Semi Ojeleye,Noah Vonleh,Meyers Leonard,Nene Nene,183.9
Kyrie Irving,Ricky Rubio,James Harden,Kyle Korver,Gordon Hayward,Mikal Bridges,Guerschon Yabusele,Daniel Theis,Rudy Gobert,145.3
Kyrie Irving,Raul Neto,James Harden,Kyle Korver,Joe Ingles,Gordon Hayward,Jayson Tatum,Zach Collins,Al Horford,228.0
Kyrie Irving,Terry Rozier,James Harden,Damyean Dotson,Gordon Hayward,Mario Hezonja,Derrick Favors,Meyers Leonard,Rudy Gobert,189.5
Damian Lillard,Brad Wanamaker,James Harden,Jaylen Brown,Gordon Hayward,Gerald Green,Jayson Tatum,Richaun Holmes,Al Horford,217.2
Damian Lillard,Kyrie Irving,James Harden,Troy Daniels,Gordon Hayward,Evan Turner,PJ Tucker,Richaun Holmes,Mitchell Robinson,199.0
Damian Lillard,Kyrie Irving,James Harden,Kyle Korver,Jae Crowder,Mikal Bridges,Derrick Favors,Kevin Knox,Mitchell Robinson,226.0
Ricky Rubio,Brad Wanamaker,James Harden,PJ Dozier,Gordon Hayward,Evan Turner,Noah Vonleh,Zach Collins,Rudy Gobert,147.0
Damian Lillard,Brad Wanamaker,James Harden,Allonzo Trier,Jae Crowder,Mario Hezonja,Noah Vonleh,Jayson Tatum,Rudy Gobert,175.4
Kyrie Irving,Ricky Rubio,James Harden,Troy Daniels,Gordon Hayward,Gary Clark,Marcus Morris,Kevin Knox,Al Horford,210.2
Damian Lillard,De'Anthony Melton,James Harden,Eric Gordon,Joe Ingles,Gordon Hayward,Jayson Tatum,Derrick Favors,Aron Baynes,229.3
