PG,PG,SG,SG,SF,SF,PF,PF,C,P
Stephen Curry,Jamal Murray,Dennis Schroder,Lou Williams,Wilson Chandler,Wes Iwundu,Serge Ibaka,Blake Griffin,Andre Drummond,243.4
Ben Simmons,Jamal Murray,Dennis Schroder,Bradley Beal,Justise Winslow,Wilson Chandler,Serge Ibaka,Derrick Favors,Thomas Bryant,229.0
Kemba Walker,Jamal Murray,Bradley Beal,Dwyane Wade,Justise Winslow,Wes Iwundu,Larry Jr,Paul Millsap,Thomas Bryant,196.5
Russell Westbrook,Jamal Murray,Jeremy Lamb,Shake Milton,Josh Richardson,Wes Iwundu,Serge Ibaka,Blake Griffin,Steven Adams,250.8
Kemba Walker,Jamal Murray,Jeremy Lamb,Dwyane Wade,Josh Richardson,Wilson Chandler,Aaron Gordon,Paul Millsap,Steven Adams,233.6
Kemba Walker,Jevon Carter,Lou Williams,Dwyane Wade,Kawhi Leonard,Wilson Chandler,Blake Griffin,Montrezl Harrell,Thomas Bryant,238.5
Jamal Murray,Jevon Carter,Dennis Schroder,Dwyane Wade,Kevin Durant,Wes Iwundu,Blake Griffin,Paul Millsap,Nikola Vucevic,183.2
Jamal Murray,Jevon Carter,Bradley Beal,James Harden,Josh Richardson,Wes Iwundu,Serge Ibaka,Montrezl Harrell,Thomas Bryant,228.5
Kemba Walker,TJ McConnell,Jeremy Lamb,Dwyane Wade,Justise Winslow,Paul George,Serge Ibaka,Derrick Favors,Thomas Bryant,260.8
Russell Westbrook,Jamal Murray,Dwyane Wade,Shake Milton,Danilo Gallinari,Justise Winslow,Draymond Green,Derrick Favors,Thomas Bryant,247.9
Russell Westbrook,Jamal Murray,Lou Williams,Dwyane Wade,Kevin Durant,Wes Iwundu,Serge Ibaka,Derrick Favors,Ekpe Udoh,274.9
Russell Westbrook,Stephen Curry,Dennis Schroder,Shake Milton,Justise Winslow,Wilson Chandler,Blake Griffin,Larry Jr,Thomas Bryant,169.3
Stephen Curry,Jevon Carter,Jeremy Lamb,Dwyane Wade,Josh Richardson,Wilson Chandler,Serge Ibaka,Blake Griffin,Nikola Vucevic,262.6
Kemba Walker,Jevon Carter,Lou Williams,Shake Milton,Kevin Durant,Paul George,Serge Ibaka,Larry Jr,Thomas Bryant,230.3
Stephen Curry,Jamal Murray,Dennis Schroder,Shake Milton,Josh Richardson,Justise Winslow,Pascal Siakam,Paul Millsap,Steven Adams,185.9
Stephen Curry,Jamal Murray,Jeremy Lamb,Dwyane Wade,Josh Richardson,Danilo Gallinari,Pascal Siakam,Derrick Favors,Ekpe Udoh,254.9
Ben Simmons,Stephen Curry,Jeremy Lamb,Dwyane Wade,Danilo Gallinari,Wes Iwundu,Serge Ibaka,Larry Jr,Thomas Bryant,251.4
