PG,PG,SG,SG,SF,SF,PF,PF,C,P
Kyrie Irving,Jamal Murray,Khris Middleton,CJ McCollum,Gordon Hayward,James III,Jayson Tatum,Paul Millsap,JaVale McGee,267.1
Damian Lillard,Kyrie Irving,James Harden,Tyler Dorsey,Bojan Bogdanovic,Wes Iwundu,Jayson Tatum,Kyle Kuzma,Brook Lopez,302.5
Damian Lillard,Darren Collison,Kent Bazemore,James Harden,Bojan Bogdanovic,Juancho Hernangomez,Noah Vonleh,Kyle Kuzma,Al Horford,292.3
Kyrie Irving,Jamal Murray,CJ McCollum,James Harden,Bojan Bogdanovic,Juancho Hernangomez,Jayson Tatum,Caleb Swanigan,Al Horford,268.1
Darren Collison,Michael Carter-Williams,Khris Middleton,James Harden,LeBron James,James III,Kyle Kuzma,Thaddeus Young,Alex Len,233.9
Damian Lillard,Darren Collison,Khris Middleton,James Harden,Gordon Hayward,Juancho Hernangomez,Domantas Sabonis,Thaddeus Young,Brook Lopez,255.5
Damian Lillard,Jamal Murray,CJ McCollum,Tyler Dorsey,LeBron James,Wes Iwundu,Domantas Sabonis,Paul Millsap,Alex Len,227.8
Kyrie Irving,Jamal Murray,CJ McCollum,Kent Bazemore,Juancho Hernangomez,James III,Domantas Sabonis,Kyle Kuzma,Nikola Vucevic,234.0
Darren Collison,Michael Carter-Williams,Khris Middleton,CJ McCollum,LeBron James,Bojan Bogdanovic,Jayson Tatum,Noah Vonleh,Al Horford,245.1
Damian Lillard,Michael Carter-Williams,CJ McCollum,Tyler Dorsey,Giannis Antetokounmpo,Bojan Bogdanovic,Kyle Kuzma,Paul Millsap,Al Horford,270.7
Jamal Murray,Darren Collison,James Harden,Tyler Dorsey,LeBron James,James III,Jayson Tatum,Paul Millsap,Brook Lopez,282.9
Damian Lillard,Darren Collison,CJ McCollum,Kent Bazemore,Giannis Antetokounmpo,James III,Thaddeus Young,Paul Millsap,Mitchell Robinson,282.0
Damian Lillard,Jamal Murray,James Harden,Tyler Dorsey,Gordon Hayward,Juancho Hernangomez,Kyle Kuzma,Paul Millsap,JaVale McGee,266.2
Damian Lillard,Kyrie Irving,Kent Bazemore,Tyler Dorsey,LeBron James,James III,Noah Vonleh,Thaddeus Young,Alex Len,236.1
Kyrie Irving,Jamal Murray,Khris Middleton,CJ McCollum,LeBron James,Wes Iwundu,Thaddeus Young,Caleb Swanigan,Brook Lopez,220.7
