PG,PG,SG,SG,SF,SF,PF,PF,C,P
Jamal Murray,Stephen Curry,Buddy Hield,Dennis Schroder,Bojan Bogdanovic,Justise Winslow,Montrezl Harrell,Derrick Favors,Nikola Vucevic,282.9
Stephen Curry,Ricky Rubio,Buddy Hield,Dwyane Wade,Paul George,Josh Richardson,Thaddeus Young,Derrick Favors,JaVale McGee,286.0
Stephen Curry,Ricky Rubio,Bogdan Bogdanovic,Andrew Wiggins,Paul George,Danilo Gallinari,Montrezl Harrell,Thaddeus Young,Thomas Bryant,284.6
Stephen Curry,Darren Collison,Dennis Schroder,Khris Middleton,Paul George,Justise Winslow,Thaddeus Young,Marvin III,JaVale McGee,303.1
Russell Westbrook,Ricky Rubio,Dennis Schroder,Khris Middleton,Bojan Bogdanovic,Danilo Gallinari,Domantas Sabonis,Thaddeus Young,Brook Lopez,230.3
Jamal Murray,Ben Simmons,Bogdan Bogdanovic,Lou Williams,Paul George,Bojan Bogdanovic,Thaddeus Young,Marvin III,JaVale McGee,282.6
Ben Simmons,Darren Collison,Dennis Schroder,Lou Williams,LeBron James,Bojan Bogdanovic,Montrezl Harrell,Marvin III,Thomas Bryant,253.5
Russell Westbrook,Darren Collison,Dennis Schroder,Dwyane Wade,Paul George,Justise Winslow,Domantas Sabonis,Larry Jr,Thomas Bryant,242.9
Jamal Murray,Ricky Rubio,Dennis Schroder,Jrue Holiday,Paul George,Josh Richardson,Thaddeus Young,Marvin III,Thomas Bryant,229.7
Jamal Murray,Darren Collison,Buddy Hield,Dennis Schroder,Bojan Bogdanovic,Danilo Gallinari,Thaddeus Young,Marvin III,Joel Embiid,284.5
Russell Westbrook,Stephen Curry,Buddy Hield,Bogdan Bogdanovic,Bojan Bogdanovic,Justise Winslow,Larry Jr,Thaddeus Young,Brook Lopez,297.6
Ben Simmons,Ricky Rubio,Bogdan Bogdanovic,Dennis Schroder,Paul George,Bojan Bogdanovic,Jayson Tatum,Domantas Sabonis,Thomas Bryant,244.1
Russell Westbrook,Ricky Rubio,Dennis Schroder,Andrew Wiggins,Josh Richardson,Bojan Bogdanovic,Montrezl Harrell,Kyle Kuzma,Thomas Bryant,220.2
Darren Collison,Ricky Rubio,Buddy Hield,Dwyane Wade,Bojan Bogdanovic,Justise Winslow,Jayson Tatum,Montrezl Harrell,Joel Embiid,286.7
Jamal Murray,Ricky Rubio,Dennis Schroder,Lou Williams,Josh Richardson,Justise Winslow,Domantas Sabonis,Derrick Favors,Joel Embiid,226.1
Ben Simmons,Ricky Rubio,Dwyane Wade,Lou Williams,LeBron James,Bojan Bogdanovic,Thaddeus Young,Derrick Favors,Brook Lopez,288.4
Jamal Murray,Ricky Rubio,Dennis Schroder,Lou Williams,Paul George,Danilo Gallinari,Jayson Tatum,Montrezl Harrell,JaVale McGee,235.2
Russell Westbrook,Jamal Murray,Dennis Schroder,Dwyane Wade,Bojan Bogdanovic,Justise Winslow,Kyle Kuzma,Thaddeus Young,JaVale McGee,293.4
Russell Westbrook,Darren Collison,Khris Middleton,Lou Williams,Josh Richardson,Bojan Bogdanovic,Montrezl Harrell,Thaddeus Young,JaVale McGee,246.1
Jamal Murray,Ricky Rubio,Bradley Beal,Khris Middleton,Paul George,Bojan Bogdanovic,Montrezl Harrell,Derrick Favors,Thomas Bryant,258.6
Russell Westbrook,Ricky Rubio,Dwyane Wade,Andrew Wiggins,Josh Richardson,Justise Winslow,Jayson Tatum,Thaddeus Young,Brook Lopez,265.1
Jamal Murray,Ben Simmons,Dennis Schroder,Andrew Wiggins,Paul George,Justise Winslow,Derrick Favors,Marvin III,Brook Lopez,274.8
Jamal Murray,Darren Collison,Lou Williams,Andrew Wiggins,Paul George,Bojan Bogdanovic,Montrezl Harrell,Kyle Kuzma,Brook Lopez,280.7
Jamal Murray,Ricky Rubio,Bogdan Bogdanovic,Dwyane Wade,Bojan Bogdanovic,Justise Winslow,Anthony Davis,Marvin III,Thomas Bryant,293.2
Ben Simmons,Stephen Curry,Buddy Hield,Lou Williams,Bojan Bogdanovic,Justise Winslow,Jayson Tatum,Domantas Sabonis,JaVale McGee,280.1
Ben Simmons,Ricky Rubio,Dennis Schroder,Dwyane Wade,Danilo Gallinari,Justise Winslow,Thaddeus Young,Marvin III,Nikola Vucevic,280.3
