PG,PG,SG,SG,SF,SF,PF,PF,C,P
Stephen Curry,Darren Collison,Daniel Hamilton,Aaron Holiday,Kevin Durant,Gordon Hayward,Montrezl Harrell,Domantas Sabonis,Alex Len,204.9
Kemba Walker,Darren Collison,Lou Williams,Daniel Hamilton,Kevin Durant,Lance Thomas,Domantas Sabonis,Thaddeus Young,Dewayne Dedmon,200.5
Kemba Walker,Jevon Carter,Jeremy Lamb,Malik Monk,Kevin Durant,Gordon Hayward,Paul Millsap,Domantas Sabonis,Dewayne Dedmon,171.4
Mike Conley,Darren Collison,Lou Williams,Jeremy Lamb,Bojan Bogdanovic,Gordon Hayward,Paul Millsap,Thaddeus Young,Jarrett Allen,225.3
Stephen Curry,Kemba Walker,Jeremy Lamb,Courtney Lee,Will Barton,Bojan Bogdanovic,Noah Vonleh,Paul Millsap,Al Horford,237.2
Stephen Curry,Darren Collison,Lou Williams,Monte Morris,Bojan Bogdanovic,Jarred Vanderbilt,Montrezl Harrell,Domantas Sabonis,Dewayne Dedmon,209.6
Edmond Sumner,Shelvin Mack,Lou Williams,Jeremy Lamb,Kevin Durant,Gordon Hayward,Jayson Tatum,Paul Millsap,Nikola Jokic,211.0
Kemba Walker,Tony Parker,Lou Williams,Jeremy Lamb,Kevin Durant,Miles Bridges,Jayson Tatum,Noah Vonleh,Jarrett Allen,239.5
Stephen Curry,Edmond Sumner,Lou Williams,Malik Monk,Kevin Durant,Bojan Bogdanovic,Montrezl Harrell,Paul Millsap,Al Horford,247.5
Kemba Walker,Jevon Carter,Jeremy Lamb,Daniel Hamilton,Taurean Prince,Gordon Hayward,Jayson Tatum,Montrezl Harrell,Nikola Jokic,194.3
Stephen Curry,Kemba Walker,Lou Williams,Jeremy Lamb,Mario Hezonja,Lance Thomas,Noah Vonleh,Montrezl Harrell,Dewayne Dedmon,254.6
Stephen Curry,Darren Collison,Lou Williams,Jeremy Lamb,DeAndre' Bembry,Michael Kidd-Gilchrist,Jayson Tatum,Montrezl Harrell,Al Horford,264.3
Kemba Walker,Darren Collison,Malik Monk,Aaron Holiday,Kevin Durant,Bojan Bogdanovic,Jayson Tatum,Domantas Sabonis,Jarrett Allen,186.7
Stephen Curry,Kemba Walker,Avery Bradley,Damyean Dotson,Kevin Durant,Bojan Bogdanovic,Jayson Tatum,Thaddeus Young,Mitchell Robinson,202.8
Stephen Curry,Kemba Walker,Malik Beasley,Daniel Hamilton,Bojan Bogdanovic,Jarred Vanderbilt,Montrezl Harrell,Paul Millsap,Nikola Jokic,196.2
Stephen Curry,Darren Collison,Jeremy Lamb,Damyean Dotson,Gordon Hayward,Jarred Vanderbilt,Paul Millsap,Domantas Sabonis,Al Horford,191.7
Stephen Curry,Trey Burke,Lou Williams,Courtney Lee,Kevin Durant,Jarred Vanderbilt,Jayson Tatum,Domantas Sabonis,Al Horford,214.7
Stephen Curry,Kemba Walker,Jeremy Lamb,Courtney Lee,Tobias Harris,Jarred Vanderbilt,Jayson Tatum,Montrezl Harrell,Jarrett Allen,244.6
Stephen Curry,Jevon Carter,D'Angelo Russell,Lou Williams,Bojan Bogdanovic,Gordon Hayward,Noah Vonleh,Paul Millsap,Dewayne Dedmon,204.3
Stephen Curry,Kemba Walker,Klay Thompson,Malik Monk,Bojan Bogdanovic,Gordon Hayward,Montrezl Harrell,Thaddeus Young,Dewayne Dedmon,219.3
Shai Gilgeous-Alexander,Darren Collison,Lou Williams,Andre Iguodala,Kevin Durant,Gordon Hayward,Jayson Tatum,Montrezl Harrell,Jarrett Allen,225.8
Kemba Walker,Jevon Carter,Courtney Lee,Daniel Hamilton,Bojan Bogdanovic,Gordon Hayward,Paul Millsap,Thaddeus Young,Alex Len,125.9
Kemba Walker,Darren Collison,Lou Williams,Marcus Smart,Gordon Hayward,Michael Kidd-Gilchrist,Jayson Tatum,Paul Millsap,Dewayne Dedmon,222.9
Kemba Walker,Shai Gilgeous-Alexander,Jeremy Lamb,Monte Morris,Kevin Durant,Bojan Bogdanovic,Jayson Tatum,Daniel Theis,Nikola Jokic,212.0
