PG,PG,SG,SG,SF,SF,PF,PF,C,P
Damian Lillard,Fred VanVleet,James Harden,Marco Belinelli,James III,Gary Clark,Serge Ibaka,Montrezl Harrell,Clint Capela,217.7
Damian Lillard,Shai Gilgeous-Alexander,James Harden,CJ McCollum,Rudy Gay,Gary Clark,PJ Tucker,Al-Farouq Aminu,Jakob Poeltl,176.4
Shai Gilgeous-Alexander,Patty Mills,CJ McCollum,Jamal Crawford,Rudy Gay,Danilo Gallinari,Serge Ibaka,Pascal Siakam,Clint Capela,184.8
Damian Lillard,Michael Carter-Williams,James Harden,Avery Bradley,Trevor Ariza,Mikal Bridges,Serge Ibaka,Montrezl Harrell,Jonas Valanciunas,182.3
Damian Lillard,Shai Gilgeous-Alexander,James Harden,Delon Wright,Danilo Gallinari,James III,Montrezl Harrell,Richaun Holmes,Nene Nene,157.3
Damian Lillard,Chris Paul,CJ McCollum,Jamal Crawford,TJ Warren,James III,Serge Ibaka,Montrezl Harrell,Nene Nene,217.8
Michael Carter-Williams,Seth Curry,DeMar DeRozan,CJ McCollum,Rudy Gay,Danilo Gallinari,Serge Ibaka,Montrezl Harrell,Jonas Valanciunas,183.3
Damian Lillard,Michael Carter-Williams,Eric Gordon,CJ McCollum,Rudy Gay,Trevor Ariza,LaMarcus Aldridge,Serge Ibaka,Jakob Poeltl,190.8
Chris Paul,Milos Teodosic,James Harden,CJ McCollum,Trevor Ariza,Danilo Gallinari,Josh Jackson,Serge Ibaka,Jakob Poeltl,184.1
Patrick Beverley,Michael Carter-Williams,James Harden,CJ McCollum,Evan Turner,Maurice Harkless,Serge Ibaka,Montrezl Harrell,Jakob Poeltl,177.5
Kyle Lowry,Seth Curry,James Harden,Jamal Crawford,Danilo Gallinari,James III,Serge Ibaka,Pascal Siakam,Boban Marjanovic,184.6
Damian Lillard,Bryn Forbes,CJ McCollum,Troy Daniels,Rudy Gay,Dante Cunningham,Serge Ibaka,Pascal Siakam,Deandre Ayton,267.2
Derrick White,Bryn Forbes,James Harden,Eric Gordon,Rudy Gay,James III,Serge Ibaka,Pascal Siakam,Nene Nene,228.9
Milos Teodosic,Patrick Beverley,James Harden,Jamal Crawford,Rudy Gay,Gary Clark,Serge Ibaka,Pascal Siakam,Deandre Ayton,182.7
Bryn Forbes,Michael Carter-Williams,James Harden,CJ McCollum,Rudy Gay,Trevor Ariza,Pascal Siakam,Tobias Harris,Jonas Valanciunas,208.5
Damian Lillard,Chris Paul,CJ McCollum,Marco Belinelli,Rudy Gay,Danilo Gallinari,Serge Ibaka,Al-Farouq Aminu,Boban Marjanovic,263.3
Patty Mills,Michael Carter-Williams,James Harden,CJ McCollum,Rudy Gay,Danilo Gallinari,Richaun Holmes,Meyers Leonard,Jakob Poeltl,132.2
Damian Lillard,Shai Gilgeous-Alexander,CJ McCollum,Danny Green,Danilo Gallinari,Mikal Bridges,Pascal Siakam,Montrezl Harrell,Deandre Ayton,195.1
Damian Lillard,Patrick Beverley,CJ McCollum,Avery Bradley,Rudy Gay,Gerald Green,Serge Ibaka,Montrezl Harrell,Clint Capela,227.7
