PG,PG,SG,SG,SF,SF,PF,PF,C,P
Damian Lillard,Devonte' Graham,Buddy Hield,Jeremy Lamb,Josh Richardson,Danilo Gallinari,Kyle Kuzma,Montrezl Harrell,Brook Lopez,269.8
Kemba Walker,Damian Lillard,Bogdan Bogdanovic,Khris Middleton,Rudy Gay,Danilo Gallinari,Noah Vonleh,Jonah Bolden,JaVale McGee,272.6
Kemba Walker,Devonte' Graham,Lou Williams,Bogdan Bogdanovic,Justise Winslow,James III,Blake Griffin,Marvin III,Andre Drummond,234.5
Damian Lillard,Devonte' Graham,Khris Middleton,Dwyane Wade,Justise Winslow,Rudy Gay,Marvin III,Jonah Bolden,Joel Embiid,238.7
Kemba Walker,Damian Lillard,Jeremy Lamb,Bogdan Bogdanovic,Danilo Gallinari,James III,Blake Griffin,Kyle Kuzma,Willy Hernangomez,254.1
Kemba Walker,Damian Lillard,Buddy Hield,Dwyane Wade,Josh Richardson,James III,Blake Griffin,Jonah Bolden,Willie Cauley-Stein,197.9
Kemba Walker,Shaquille Harrison,Jeremy Lamb,Khris Middleton,Justise Winslow,Josh Richardson,Blake Griffin,Kyle Kuzma,Brook Lopez,267.9
Damian Lillard,Devonte' Graham,Buddy Hield,Dwyane Wade,Giannis Antetokounmpo,James III,Marvin III,Montrezl Harrell,JaVale McGee,270.6
Damian Lillard,Devonte' Graham,Buddy Hield,Bogdan Bogdanovic,Rudy Gay,James III,Blake Griffin,Noah Vonleh,Joel Embiid,198.4
Ben Simmons,Damian Lillard,Dwyane Wade,Khyri Thomas,Justise Winslow,Danilo Gallinari,Montrezl Harrell,Noah Vonleh,JaVale McGee,263.3
Ben Simmons,Kemba Walker,Lou Williams,Jeremy Lamb,Justise Winslow,Josh Richardson,Noah Vonleh,Jonah Bolden,JaVale McGee,250.2
Damian Lillard,TJ McConnell,Buddy Hield,Dwyane Wade,Rudy Gay,Danilo Gallinari,Blake Griffin,Montrezl Harrell,Thomas Bryant,238.7
Kemba Walker,TJ McConnell,Dwyane Wade,Khyri Thomas,Josh Richardson,Rudy Gay,Blake Griffin,Kyle Kuzma,Joel Embiid,223.9
Kemba Walker,Shaquille Harrison,Bogdan Bogdanovic,CJ McCollum,Josh Richardson,Rudy Gay,Blake Griffin,Marvin III,Willie Cauley-Stein,225.0
Ben Simmons,Kemba Walker,Buddy Hield,Khyri Thomas,Danilo Gallinari,James III,Blake Griffin,Marvin III,JaVale McGee,245.1
Kemba Walker,Alex Caruso,Buddy Hield,Bogdan Bogdanovic,Justise Winslow,Danilo Gallinari,Blake Griffin,Montrezl Harrell,Brook Lopez,279.2
Kemba Walker,Devonte' Graham,Lou Williams,Khyri Thomas,Giannis Antetokounmpo,Josh Richardson,Blake Griffin,Noah Vonleh,Thomas Bryant,220.1
Ben Simmons,TJ McConnell,Jeremy Lamb,Dwyane Wade,Josh Richardson,Danilo Gallinari,Blake Griffin,Marvin III,Brook Lopez,218.1
