PG,PG,SG,SG,SF,SF,PF,PF,C,P
Damian Lillard,Raul Neto,Buddy Hield,Andrew Wiggins,Giannis Antetokounmpo,Danilo Gallinari,Noah Vonleh,Montrezl Harrell,Jakob Poeltl,232.3
Russell Westbrook,Ricky Rubio,Buddy Hield,Andrew Wiggins,Rudy Gay,Mario Hezonja,Noah Vonleh,Derrick Favors,Rudy Gobert,252.8
Damian Lillard,Ricky Rubio,Dennis Schroder,Andrew Wiggins,Paul George,Alfonzo McKinnie,Noah Vonleh,Montrezl Harrell,Steven Adams,230.1
Damian Lillard,George Hill,Andrew Wiggins,Khris Middleton,Giannis Antetokounmpo,Rudy Gay,Noah Vonleh,Derrick Favors,Brook Lopez,266.9
Russell Westbrook,Raul Neto,Buddy Hield,Bogdan Bogdanovic,Rudy Gay,Danilo Gallinari,Noah Vonleh,Draymond Green,Brook Lopez,227.9
Russell Westbrook,George Hill,Buddy Hield,Bogdan Bogdanovic,Paul George,Rudy Gay,Montrezl Harrell,Derrick Favors,Jakob Poeltl,223.5
Stephen Curry,Raul Neto,Bogdan Bogdanovic,Pat Connaughton,Paul George,Danilo Gallinari,Noah Vonleh,Montrezl Harrell,Willie Cauley-Stein,162.5
Ben Simmons,Jawun Evans,Dennis Schroder,Andrew Wiggins,Paul George,Danilo Gallinari,Montrezl Harrell,Derrick Favors,Brook Lopez,208.9
Damian Lillard,Ricky Rubio,Bogdan Bogdanovic,Khris Middleton,Paul George,Rudy Gay,Draymond Green,Amir Johnson,Brook Lopez,259.1
Ricky Rubio,George Hill,Buddy Hield,CJ McCollum,Rudy Gay,Danilo Gallinari,Blake Griffin,Derrick Favors,Steven Adams,236.7
Stephen Curry,Raul Neto,Andrew Wiggins,CJ McCollum,Paul George,Rudy Gay,Draymond Green,Derrick Favors,Jakob Poeltl,223.5
Russell Westbrook,Shelvin Mack,Dennis Schroder,Khris Middleton,Rudy Gay,Danilo Gallinari,Noah Vonleh,Derrick Favors,Willie Cauley-Stein,211.3
Damian Lillard,Raul Neto,Dennis Schroder,Pat Connaughton,Rudy Gay,Danilo Gallinari,Blake Griffin,Montrezl Harrell,Steven Adams,229.6
Damian Lillard,Ricky Rubio,Buddy Hield,CJ McCollum,Rudy Gay,Thabo Sefolosha,Draymond Green,Montrezl Harrell,Rudy Gobert,283.6
Stephen Curry,Ricky Rubio,Andrew Wiggins,Pat Connaughton,Paul George,Thabo Sefolosha,Montrezl Harrell,Derrick Favors,Rudy Gobert,225.2
Damian Lillard,Ricky Rubio,CJ McCollum,Khris Middleton,Paul George,Danilo Gallinari,Montrezl Harrell,Jon Leuer,Jakob Poeltl,265.6
Russell Westbrook,Ricky Rubio,Dennis Schroder,Bogdan Bogdanovic,Paul George,Danilo Gallinari,Noah Vonleh,Luke Kornet,Jakob Poeltl,185.0
Ricky Rubio,Jevon Carter,Buddy Hield,Bogdan Bogdanovic,Paul George,Danilo Gallinari,Draymond Green,Montrezl Harrell,Steven Adams,223.4
Jevon Carter,Raul Neto,Bogdan Bogdanovic,CJ McCollum,Paul George,Giannis Antetokounmpo,Montrezl Harrell,Derrick Favors,Brook Lopez,231.7
Ben Simmons,Raul Neto,Andrew Wiggins,Pat Connaughton,Rudy Gay,Danilo Gallinari,Noah Vonleh,Derrick Favors,Joel Embiid,179.8
Ben Simmons,Ricky Rubio,Dennis Schroder,Bogdan Bogdanovic,Rudy Gay,Alfonzo McKinnie,Noah Vonleh,Blake Griffin,Willie Cauley-Stein,156.9
Damian Lillard,Shelvin Mack,Buddy Hield,Dennis Schroder,Kevin Durant,Rudy Gay,Montrezl Harrell,Derrick Favors,Brook Lopez,249.0
Ricky Rubio,Raul Neto,CJ McCollum,Khris Middleton,Paul George,Mario Hezonja,Blake Griffin,Derrick Favors,Willie Cauley-Stein,217.2
Ricky Rubio,Raul Neto,CJ McCollum,Pat Connaughton,Kevin Durant,Rudy Gay,Montrezl Harrell,Derrick Favors,Karl-Anthony Towns,221.5
Russell Westbrook,Raul Neto,Buddy Hield,Khris Middleton,Paul George,Thabo Sefolosha,Noah Vonleh,Derrick Favors,Steven Adams,229.0
Stephen Curry,Damian Lillard,Buddy Hield,Bogdan Bogdanovic,Rudy Gay,Thabo Sefolosha,Noah Vonleh,Blake Griffin,Jakob Poeltl,214.0
Damian Lillard,Jevon Carter,Bogdan Bogdanovic,Khris Middleton,Kevin Durant,Danilo Gallinari,Noah Vonleh,Montrezl Harrell,Brook Lopez,244.4
Stephen Curry,Damian Lillard,Dennis Schroder,Andrew Wiggins,Rudy Gay,Mario Hezonja,Noah Vonleh,Draymond Green,Willie Cauley-Stein,219.0
