PG,PG,SG,SG,SF,SF,PF,PF,C,P
Ricky Rubio,Darren Collison,James Harden,Dwyane Wade,Andrew Wiggins,Justise Winslow,Pascal Siakam,Derrick Favors,Nikola Vucevic,261.4
Jamal Murray,Darren Collison,Lou Williams,Dwyane Wade,Paul George,Bojan Bogdanovic,Larry Jr,Anthony Davis,Mitchell Robinson,239.1
Ricky Rubio,Darren Collison,Dennis Schroder,Dwyane Wade,Gordon Hayward,Bojan Bogdanovic,Serge Ibaka,Anthony Davis,Nikola Vucevic,195.2
Ricky Rubio,Jamal Murray,Jrue Holiday,Lou Williams,Andrew Wiggins,Bojan Bogdanovic,Serge Ibaka,Derrick Favors,Nikola Vucevic,285.9
Kyrie Irving,Darren Collison,Jrue Holiday,Dwyane Wade,Paul George,Andrew Wiggins,Pascal Siakam,Serge Ibaka,Mitchell Robinson,270.0
Stephen Curry,Darren Collison,Dennis Schroder,Lou Williams,Paul George,Bojan Bogdanovic,Montrezl Harrell,Thaddeus Young,Al Horford,238.6
Kyrie Irving,Darren Collison,Lou Williams,Dwyane Wade,Paul George,Gordon Hayward,Domantas Sabonis,Derrick Favors,Nikola Jokic,282.3
Ricky Rubio,Jamal Murray,Dennis Schroder,Dwyane Wade,Paul George,Gordon Hayward,Pascal Siakam,Thaddeus Young,Rudy Gobert,262.8
Russell Westbrook,Jamal Murray,Lou Williams,Dwyane Wade,Andrew Wiggins,Bojan Bogdanovic,Noah Vonleh,Domantas Sabonis,Al Horford,268.5
Kyrie Irving,Jamal Murray,James Harden,Lou Williams,Justise Winslow,Bojan Bogdanovic,Pascal Siakam,Derrick Favors,Steven Adams,321.0
Ricky Rubio,Russell Westbrook,Dennis Schroder,Dwyane Wade,Andrew Wiggins,Bojan Bogdanovic,Jayson Tatum,Thaddeus Young,Steven Adams,224.4
Russell Westbrook,Jamal Murray,Jrue Holiday,Lou Williams,Gordon Hayward,Bojan Bogdanovic,Pascal Siakam,Montrezl Harrell,Mitchell Robinson,270.1
Ricky Rubio,Jamal Murray,James Harden,Dwyane Wade,Justise Winslow,Gordon Hayward,Montrezl Harrell,Domantas Sabonis,Steven Adams,280.4
Kyrie Irving,Darren Collison,Jrue Holiday,Dennis Schroder,Danilo Gallinari,Gordon Hayward,Pascal Siakam,Montrezl Harrell,Nikola Vucevic,255.9
Kyrie Irving,Jamal Murray,Jrue Holiday,Dwyane Wade,Danilo Gallinari,Andrew Wiggins,Montrezl Harrell,Derrick Favors,Steven Adams,314.8
Kyrie Irving,Darren Collison,Jrue Holiday,Lou Williams,Justise Winslow,Bojan Bogdanovic,Jayson Tatum,Aaron Gordon,Nikola Vucevic,289.0
Ricky Rubio,Darren Collison,James Harden,Lou Williams,Paul George,Gordon Hayward,Pascal Siakam,Jayson Tatum,Mitchell Robinson,253.9
Jamal Murray,Frank Jackson,Lou Williams,Dwyane Wade,Paul George,Andrew Wiggins,Serge Ibaka,Montrezl Harrell,Nikola Jokic,272.5
Ricky Rubio,Russell Westbrook,Lou Williams,Dwyane Wade,Danilo Gallinari,Gordon Hayward,Pascal Siakam,Derrick Favors,Steven Adams,245.5
Jamal Murray,Darren Collison,Lou Williams,Dwyane Wade,Danilo Gallinari,Andrew Wiggins,Aaron Gordon,Thaddeus Young,Nikola Vucevic,260.2
