PG,PG,SG,SG,SF,SF,PF,PF,C,P
Quinn Cook,Seth Curry,CJ McCollum,Lou Williams,Norman Powell,Jake Layman,Thaddeus Young,Zach Collins,Andrew Bogut,160.4
Quinn Cook,Seth Curry,Jaylen Brown,Terrance Ferguson,Paul George,Evan Turner,Thaddeus Young,Zach Collins,Ivica Zubac,138.6
Quinn Cook,Seth Curry,Danny Green,Andre Iguodala,Alfonzo McKinnie,Wilson Chandler,Thaddeus Young,Zach Collins,Marc Gasol,124.0
Damian Lillard,Terry Rozier,Andre Iguodala,Terrance Ferguson,Paul George,Maurice Harkless,Al-Farouq Aminu,Markieff Morris,Myles Turner,217.1
Stephen Curry,Terry Rozier,Andre Iguodala,Terrance Ferguson,Paul George,Kevin Durant,Aaron Gordon,Daniel Theis,Steven Adams,254.6
Shai Gilgeous-Alexander,Patrick Beverley,Wesley Matthews,Terrance Ferguson,Jonathan Isaac,Bojan Bogdanovic,Aaron Gordon,Domantas Sabonis,Nerlens Noel,204.7
Shai Gilgeous-Alexander,Patrick Beverley,Lou Williams,Danny Green,Jonathan Isaac,Bojan Bogdanovic,Marcus Morris,Serge Ibaka,Aron Baynes,211.1
Shai Gilgeous-Alexander,Patrick Beverley,Evan Fournier,Andre Iguodala,Kevin Durant,Bojan Bogdanovic,Khem Birch,Marcus Morris,Nerlens Noel,239.2
Shai Gilgeous-Alexander,Landry Shamet,Terrence Ross,Wesley Matthews,Jonathan Isaac,Bojan Bogdanovic,Khem Birch,Serge Ibaka,Andrew Bogut,164.4
Damian Lillard,Patrick Beverley,Jaylen Brown,Danny Green,Kevin Durant,Bojan Bogdanovic,Marcus Morris,Kevon Looney,Myles Turner,260.7
Damian Lillard,Darren Collison,Klay Thompson,Dennis Schroder,Bojan Bogdanovic,Wes Iwundu,Marcus Morris,Serge Ibaka,Myles Turner,223.7
Damian Lillard,Patrick Beverley,Evan Fournier,Andre Iguodala,Kevin Durant,Wes Iwundu,JaMychal Green,Serge Ibaka,Myles Turner,238.3
Damian Lillard,Shai Gilgeous-Alexander,Klay Thompson,Jaylen Brown,Kevin Durant,Bojan Bogdanovic,JaMychal Green,Serge Ibaka,Ivica Zubac,245.4
DJ Augustin,Shai Gilgeous-Alexander,Jaylen Brown,Danny Green,Kevin Durant,Bojan Bogdanovic,Montrezl Harrell,Jerami Grant,Andrew Bogut,229.4
DJ Augustin,Fred VanVleet,Jaylen Brown,Terrance Ferguson,Kevin Durant,Bojan Bogdanovic,Domantas Sabonis,Serge Ibaka,Myles Turner,214.3
