PG,PG,SG,SG,SF,SF,PF,PF,C,P
Patrick Beverley,Jeremy Lin,Lou Williams,Terrence Ross,Danilo Gallinari,Davis Bertans,Draymond Green,Jonas Jerebko,Marc Gasol,201.8
Shai Gilgeous-Alexander,Fred VanVleet,DeMar DeRozan,Garrett Temple,Joe Harris,Jonathon Simmons,Draymond Green,Jonas Jerebko,Jakob Poeltl,149.9
Kyle Lowry,Landry Shamet,Garrett Temple,Malik Beasley,Joe Harris,Norman Powell,Draymond Green,Jonas Jerebko,Andrew Bogut,115.2
Michael Carter-Williams,Patrick Beverley,Monte Morris,Garrett Temple,JJ Redick,Jonathon Simmons,Draymond Green,Jonas Jerebko,Andrew Bogut,110.6
Stephen Curry,Landry Shamet,Monte Morris,Malik Beasley,Jonathon Simmons,Davis Bertans,Draymond Green,Jonas Jerebko,Jakob Poeltl,153.3
Fred VanVleet,DJ Augustin,Monte Morris,Garrett Temple,Joe Harris,Davis Bertans,JaMychal Green,Jonas Jerebko,Andrew Bogut,83.1
Kyle Lowry,Jeremy Lin,Monte Morris,Garrett Temple,Norman Powell,Jonathon Simmons,JaMychal Green,Jonas Jerebko,Jakob Poeltl,71.3
Stephen Curry,Shai Gilgeous-Alexander,Monte Morris,Terrence Ross,Joe Harris,Alfonzo McKinnie,Draymond Green,Jonas Jerebko,Andrew Bogut,202.1
Stephen Curry,Jeremy Lin,Klay Thompson,Garrett Temple,Joe Harris,Jonathon Simmons,Jonas Jerebko,Rodions Kurucs,Andrew Bogut,131.0
Quinn Cook,Michael Carter-Williams,Furkan Korkmaz,Damion Lee,DeMarre Carroll,Joe Harris,Tobias Harris,Jonas Jerebko,Jakob Poeltl,87.6
Stephen Curry,Michael Carter-Williams,Furkan Korkmaz,Damion Lee,Kevin Durant,Wilson Chandler,Draymond Green,Ed Davis,Jakob Poeltl,199.3
Quinn Cook,Michael Carter-Williams,DeMar DeRozan,Damion Lee,Kawhi Leonard,Alfonzo McKinnie,Jonah Bolden,Draymond Green,Jakob Poeltl,141.8
Quinn Cook,Michael Carter-Williams,Garrett Temple,Damion Lee,Kevin Durant,Davis Bertans,Pascal Siakam,Paul Millsap,Jakob Poeltl,142.0
Ben Simmons,Stephen Curry,Jimmy Butler,Marco Belinelli,DeMarre Carroll,Rudy Gay,LaMarcus Aldridge,Jonah Bolden,Greg Monroe,193.4
Ben Simmons,Kyle Lowry,DeMar DeRozan,Jimmy Butler,Rudy Gay,Alfonzo McKinnie,Aaron Gordon,Jonah Bolden,Kevon Looney,182.6
Ben Simmons,Jamal Murray,Jimmy Butler,Andre Iguodala,Rudy Gay,Wilson Chandler,Jonah Bolden,Rodions Kurucs,Jakob Poeltl,137.2
Ben Simmons,Spencer Dinwiddie,Terrence Ross,Jimmy Butler,Rudy Gay,Davis Bertans,Jonah Bolden,Serge Ibaka,Andrew Bogut,142.1
Ben Simmons,TJ McConnell,Monte Morris,Jimmy Butler,JJ Redick,Rudy Gay,Jonah Bolden,Montrezl Harrell,Boban Marjanovic,142.9
Ben Simmons,Quinn Cook,Klay Thompson,Jimmy Butler,Rudy Gay,Danilo Gallinari,Jonah Bolden,Mike Scott,Mason Plumlee,149.2
Quinn Cook,Patty Mills,Furkan Korkmaz,Shake Milton,Danilo Gallinari,Davis Bertans,Draymond Green,Jonas Jerebko,Boban Marjanovic,128.3
