PG,PG,SG,SG,SF,SF,PF,PF,C,P
Dante Exum,Raymond Felton,James Harden,Bogdan Bogdanovic,Gordon Hayward,Danilo Gallinari,Blake Griffin,Montrezl Harrell,Al Horford,206.7
Russell Westbrook,Spencer Dinwiddie,Jeremy Lamb,Bogdan Bogdanovic,Royce O'Neale,Gordon Hayward,Pascal Siakam,Derrick Favors,Jarrett Allen,228.4
Spencer Dinwiddie,Dante Exum,Bradley Beal,Jeremy Lamb,Gordon Hayward,Kawhi Leonard,Serge Ibaka,Derrick Favors,Thomas Bryant,205.8
Russell Westbrook,Devonte' Graham,Dennis Schroder,Bogdan Bogdanovic,Gordon Hayward,Nicolas Batum,Blake Griffin,Pascal Siakam,Al Horford,171.0
Kyrie Irving,Raymond Felton,Bradley Beal,Dennis Schroder,Danilo Gallinari,Corey Brewer,Blake Griffin,Serge Ibaka,Thomas Bryant,197.3
Kemba Walker,Devonte' Graham,Buddy Hield,Bogdan Bogdanovic,Nicolas Batum,Paul George,Serge Ibaka,Montrezl Harrell,Thomas Bryant,206.3
Russell Westbrook,Kemba Walker,Dennis Schroder,Bogdan Bogdanovic,Paul George,Troy Jr,Derrick Favors,Daniel Theis,Thomas Bryant,201.8
Russell Westbrook,Kemba Walker,Lou Williams,Bogdan Bogdanovic,Gordon Hayward,Nicolas Batum,Serge Ibaka,Daniel Theis,Willie Cauley-Stein,246.4
Kemba Walker,Raymond Felton,Dennis Schroder,Jeremy Lamb,Paul George,Danilo Gallinari,Serge Ibaka,Marquese Chriss,Jarrett Allen,217.6
Kemba Walker,Raymond Felton,Dennis Schroder,Buddy Hield,Kawhi Leonard,Norman Powell,Serge Ibaka,Montrezl Harrell,Al Horford,201.3
Russell Westbrook,Kemba Walker,Dennis Schroder,Buddy Hield,Danilo Gallinari,Norman Powell,Blake Griffin,JaMychal Green,Thomas Bryant,200.8
Kemba Walker,Spencer Dinwiddie,Dennis Schroder,Lou Williams,Nicolas Batum,Danilo Gallinari,Montrezl Harrell,Marquese Chriss,Al Horford,218.2
