PG,PG,SG,SG,SF,SF,PF,PF,C,P,R,O,J
Emmanuel Mudiay,Isaiah Thomas,Evan Fournier,Deonte Burton,Paul George,Kevin Knox,Paul Millsap,Jerami Grant,Mason Plumlee,386
Russell Westbrook,D.J. Augustin,Allonzo Trier,Monte Morris,Kevin Knox,Juancho Hernangomez,Paul Millsap,Jerami Grant,Marc Gasol,386
Emmanuel Mudiay,Isaiah Thomas,Evan Fournier,Allonzo Trier,Kevin Knox,Wes Iwundu,Paul Millsap,Jerami Grant,Mitchell Robinson,386
D.J. Augustin,Emmanuel Mudiay,Jaylen Brown,Allonzo Trier,Paul George,Gordon Hayward,Paul Millsap,Jerami Grant,Mitchell Robinson,386
Russell Westbrook,D.J. Augustin,Allonzo Trier,Deonte Burton,Paul George,Kevin Knox,Jayson Tatum,Jerami Grant,Marc Gasol,386
Russell Westbrook,Emmanuel Mudiay,Deonte Burton,Monte Morris,Paul George,Kevin Knox,Noah Vonleh,Jerami Grant,Marc Gasol,386
Russell Westbrook,Emmanuel Mudiay,Allonzo Trier,Deonte Burton,Gordon Hayward,Kevin Knox,Paul Millsap,Jerami Grant,Marc Gasol,386
Russell Westbrook,Isaiah Thomas,Evan Fournier,Deonte Burton,Paul George,Kevin Knox,Noah Vonleh,Jerami Grant,Mitchell Robinson,385
D.J. Augustin,Isaiah Thomas,Evan Fournier,Monte Morris,Gordon Hayward,Kevin Knox,Paul Millsap,Jerami Grant,Marc Gasol,385
Russell Westbrook,Isaiah Thomas,Deonte Burton,Monte Morris,Paul George,Wes Iwundu,Paul Millsap,Jerami Grant,Marc Gasol,384
Russell Westbrook,Isaiah Thomas,Jaylen Brown,Monte Morris,Gordon Hayward,Kevin Knox,Paul Millsap,Jerami Grant,Mitchell Robinson,384
D.J. Augustin,Isaiah Thomas,Jaylen Brown,Monte Morris,Paul George,Kevin Knox,Paul Millsap,Jerami Grant,Mason Plumlee,384
D.J. Augustin,Isaiah Thomas,Jaylen Brown,Evan Fournier,Paul George,Wes Iwundu,Paul Millsap,Jerami Grant,Mitchell Robinson,383
Emmanuel Mudiay,Isaiah Thomas,Jaylen Brown,Danny Green,Paul George,Kevin Knox,Paul Millsap,Jerami Grant,Mitchell Robinson,382
Russell Westbrook,D.J. Augustin,Evan Fournier,Monte Morris,Kevin Knox,Gary Harris,Jayson Tatum,Jerami Grant,Mitchell Robinson,382
D.J. Augustin,Emmanuel Mudiay,Deonte Burton,Monte Morris,Gordon Hayward,Kevin Knox,Paul Millsap,Jerami Grant,Mason Plumlee,382
D.J. Augustin,Emmanuel Mudiay,Allonzo Trier,Monte Morris,Kevin Knox,Wes Iwundu,Jayson Tatum,Jerami Grant,Mitchell Robinson,381
Russell Westbrook,D.J. Augustin,Allonzo Trier,Deonte Burton,Paul George,Wes Iwundu,Paul Millsap,Jerami Grant,Mason Plumlee,381
Russell Westbrook,Emmanuel Mudiay,Evan Fournier,Monte Morris,Paul George,Wes Iwundu,Noah Vonleh,Jerami Grant,Mitchell Robinson,381
D.J. Augustin,Emmanuel Mudiay,Evan Fournier,Deonte Burton,Gordon Hayward,Wes Iwundu,Paul Millsap,Jerami Grant,Mitchell Robinson,381
Russell Westbrook,Emmanuel Mudiay,Deonte Burton,Monte Morris,Gordon Hayward,Kevin Knox,Jayson Tatum,Jerami Grant,Mitchell Robinson,381
D.J. Augustin,Isaiah Thomas,Evan Fournier,Allonzo Trier,Paul George,Kevin Knox,Noah Vonleh,Jerami Grant,Marc Gasol,381
D.J. Augustin,Emmanuel Mudiay,Danny Green,Allonzo Trier,Paul George,Kevin Knox,Paul Millsap,Jerami Grant,Mason Plumlee,381
Jamal Murray,D.J. Augustin,Allonzo Trier,Monte Morris,Paul George,Wes Iwundu,Paul Millsap,Jerami Grant,Mitchell Robinson,380
D.J. Augustin,Emmanuel Mudiay,Danny Green,Deonte Burton,Paul George,Kevin Knox,Jayson Tatum,Jerami Grant,Mitchell Robinson,380
D.J. Augustin,Isaiah Thomas,Evan Fournier,Deonte Burton,Paul George,Juancho Hernangomez,Paul Millsap,Jerami Grant,Marc Gasol,380
Russell Westbrook,Emmanuel Mudiay,Allonzo Trier,Deonte Burton,Paul George,Wes Iwundu,Jayson Tatum,Jerami Grant,Mitchell Robinson,379
