PG,PG,SG,SG,SF,SF,PF,PF,C,P
Kemba Walker,Spencer Dinwiddie,Lou Williams,Dwyane Wade,Justise Winslow,Josh Richardson,Montrezl Harrell,Aaron Gordon,Dewayne Dedmon,253.7
Kemba Walker,Darren Collison,Jeremy Lamb,Lou Williams,Justise Winslow,Gordon Hayward,Blake Griffin,Aaron Gordon,Alex Len,284.5
Ben Simmons,Jamal Murray,Lou Williams,Dwyane Wade,Bojan Bogdanovic,Gordon Hayward,Blake Griffin,Paul Millsap,Dewayne Dedmon,269.6
Ben Simmons,Ricky Rubio,Jrue Holiday,Lou Williams,Rudy Gay,Gordon Hayward,Jayson Tatum,Aaron Gordon,Alex Len,281.3
Jamal Murray,Darren Collison,Jrue Holiday,Dwyane Wade,Rudy Gay,Gordon Hayward,Jayson Tatum,Paul Millsap,Nikola Vucevic,263.9
Jamal Murray,Spencer Dinwiddie,Jrue Holiday,Dwyane Wade,Justise Winslow,Rudy Gay,Pascal Siakam,Blake Griffin,Mitchell Robinson,271.7
Jamal Murray,Darren Collison,James Harden,Lou Williams,Bojan Bogdanovic,Gordon Hayward,Jayson Tatum,Derrick Favors,Alex Len,291.5
Ben Simmons,Spencer Dinwiddie,Jrue Holiday,Dwyane Wade,Rudy Gay,Bojan Bogdanovic,Serge Ibaka,Derrick Favors,Dewayne Dedmon,301.4
Kemba Walker,Darren Collison,Jrue Holiday,Lou Williams,Rudy Gay,Bojan Bogdanovic,Montrezl Harrell,Thaddeus Young,Alex Len,307.3
Ben Simmons,Spencer Dinwiddie,Jeremy Lamb,Dwyane Wade,Gordon Hayward,Josh Richardson,Blake Griffin,Aaron Gordon,Mitchell Robinson,293.0
Spencer Dinwiddie,Ricky Rubio,James Harden,Lou Williams,Gordon Hayward,Josh Richardson,Pascal Siakam,Paul Millsap,Alex Len,322.5
Kemba Walker,Darren Collison,Lou Williams,Dwyane Wade,Bojan Bogdanovic,Josh Richardson,Paul Millsap,Derrick Favors,Nikola Vucevic,266.9
Spencer Dinwiddie,Ricky Rubio,Jrue Holiday,Jeremy Lamb,Bojan Bogdanovic,Gordon Hayward,Noah Vonleh,Aaron Gordon,Nikola Vucevic,286.1
Kemba Walker,Ricky Rubio,Jrue Holiday,Dwyane Wade,Rudy Gay,Josh Richardson,Domantas Sabonis,Jayson Tatum,Mitchell Robinson,261.5
Jamal Murray,Ricky Rubio,Jeremy Lamb,Lou Williams,Rudy Gay,Josh Richardson,Noah Vonleh,Paul Millsap,Joel Embiid,256.0
Kemba Walker,Jamal Murray,Jeremy Lamb,Lou Williams,Bojan Bogdanovic,Josh Richardson,Pascal Siakam,Jayson Tatum,Dewayne Dedmon,256.6
Kemba Walker,Jamal Murray,Jeremy Lamb,Dwyane Wade,Justise Winslow,Gordon Hayward,Noah Vonleh,Thaddeus Young,Nikola Vucevic,287.0
Jamal Murray,Spencer Dinwiddie,James Harden,Lou Williams,Rudy Gay,Gordon Hayward,Noah Vonleh,Domantas Sabonis,Mitchell Robinson,306.3
Spencer Dinwiddie,Darren Collison,Lou Williams,Dwyane Wade,Justise Winslow,Rudy Gay,Serge Ibaka,Domantas Sabonis,Nikola Jokic,305.4
