PG,PG,SG,SG,SF,SF,PF,PF,C,P
Jamal Murray,Russell Westbrook,Jrue Holiday,Dennis Schroder,Danilo Gallinari,Juancho Hernangomez,Marvin III,Montrezl Harrell,Dewayne Dedmon,208.6
Kyrie Irving,TJ McConnell,Khris Middleton,Lou Williams,Paul George,Juancho Hernangomez,Jayson Tatum,Montrezl Harrell,Joel Embiid,263.4
Kyrie Irving,TJ McConnell,Khris Middleton,Buddy Hield,Paul George,Danilo Gallinari,Marvin III,Paul Millsap,Brook Lopez,278.7
Kemba Walker,Kyrie Irving,CJ McCollum,Lou Williams,Paul George,Juancho Hernangomez,Larry Jr,Paul Millsap,Brook Lopez,219.9
Kyrie Irving,Russell Westbrook,Lou Williams,Jeremy Lamb,Danilo Gallinari,Juancho Hernangomez,Jayson Tatum,Paul Millsap,Alex Len,270.4
Jamal Murray,Matthew Dellavedova,Dennis Schroder,Khris Middleton,Paul George,Danilo Gallinari,Marvin III,Jayson Tatum,Steven Adams,212.2
Kyrie Irving,TJ McConnell,Kent Bazemore,CJ McCollum,Giannis Antetokounmpo,Paul George,Marvin III,Guerschon Yabusele,Alex Len,236.0
Kyrie Irving,Russell Westbrook,Dennis Schroder,Buddy Hield,Paul George,Juancho Hernangomez,Montrezl Harrell,Guerschon Yabusele,Brook Lopez,234.2
Kemba Walker,TJ McConnell,Dennis Schroder,Sterling Brown,Paul George,Gordon Hayward,Marvin III,Jayson Tatum,Joel Embiid,233.1
Jamal Murray,Russell Westbrook,Dennis Schroder,Lou Williams,Paul George,Gordon Hayward,Larry Jr,Guerschon Yabusele,Dewayne Dedmon,199.1
Ben Simmons,Russell Westbrook,Dennis Schroder,Kent Bazemore,Danilo Gallinari,Gordon Hayward,Montrezl Harrell,Guerschon Yabusele,Alex Len,222.9
Kyrie Irving,Matthew Dellavedova,Kent Bazemore,Jeremy Lamb,Paul George,Danilo Gallinari,Jayson Tatum,Guerschon Yabusele,Joel Embiid,279.9
