PG,PG,SG,SG,SF,SF,PF,PF,C,P
Patty Mills,Bryn Forbes,Torrey Craig,Lonnie IV,Norman Powell,James III,LaMarcus Aldridge,Amir Johnson,Mason Plumlee,0.0
Kyle Lowry,Patty Mills,Jimmy Butler,Lonnie IV,JJ Redick,James III,LaMarcus Aldridge,Pascal Siakam,Boban Marjanovic,0.0
Jamal Murray,Bryn Forbes,Jimmy Butler,Furkan Korkmaz,JJ Redick,James III,Tobias Harris,Pascal Siakam,Greg Monroe,0.0
Kyle Lowry,Bryn Forbes,DeMar DeRozan,Marco Belinelli,Norman Powell,James III,Tobias Harris,Pascal Siakam,Boban Marjanovic,0.0
Ben Simmons,TJ McConnell,Danny Green,Furkan Korkmaz,Kawhi Leonard,James III,Tobias Harris,Pascal Siakam,Boban Marjanovic,0.0
Patty Mills,Jeremy Lin,DeMar DeRozan,Marco Belinelli,Rudy Gay,James III,LaMarcus Aldridge,Serge Ibaka,Boban Marjanovic,0.0
Patty Mills,Jeremy Lin,Gary Harris,Jimmy Butler,Kawhi Leonard,Jonathon Simmons,Pascal Siakam,Serge Ibaka,Boban Marjanovic,0.0
Patty Mills,Jeremy Lin,Torrey Craig,Furkan Korkmaz,Rudy Gay,JJ Redick,Pascal Siakam,Serge Ibaka,Jakob Poeltl,0.0
Derrick White,Jeremy Lin,Gary Harris,Danny Green,Rudy Gay,James III,Jonah Bolden,Amir Johnson,Mason Plumlee,0.0
Patty Mills,Jeremy Lin,Gary Harris,Marco Belinelli,Will Barton,James III,Tobias Harris,Amir Johnson,Jakob Poeltl,0.0
Derrick White,Jeremy Lin,DeMar DeRozan,Marco Belinelli,Will Barton,James III,Pascal Siakam,Jonah Bolden,Greg Monroe,0.0
TJ McConnell,Derrick White,Gary Harris,Marco Belinelli,Norman Powell,Davis Bertans,Tobias Harris,Amir Johnson,Mason Plumlee,0.0
TJ McConnell,Jeremy Lin,Monte Morris,Malik Beasley,Will Barton,James III,LaMarcus Aldridge,Serge Ibaka,Marc Gasol,0.0
Ben Simmons,Jamal Murray,DeMar DeRozan,Marco Belinelli,Norman Powell,Jonathon Simmons,Tobias Harris,Serge Ibaka,Jakob Poeltl,0.0
Kyle Lowry,Jeremy Lin,Gary Harris,Danny Green,Norman Powell,Jonathon Simmons,Tobias Harris,Serge Ibaka,Joel Embiid,0.0
Kyle Lowry,Jeremy Lin,DeMar DeRozan,Torrey Craig,Will Barton,Norman Powell,Serge Ibaka,Jonah Bolden,Boban Marjanovic,0.0
Derrick White,Fred VanVleet,Gary Harris,Marco Belinelli,Will Barton,Norman Powell,Serge Ibaka,Jonah Bolden,Joel Embiid,0.0
Kyle Lowry,TJ McConnell,Monte Morris,Marco Belinelli,Will Barton,Norman Powell,Serge Ibaka,Amir Johnson,Nikola Jokic,0.0
Ben Simmons,Bryn Forbes,Gary Harris,Torrey Craig,Will Barton,Norman Powell,Serge Ibaka,Amir Johnson,Greg Monroe,0.0
Ben Simmons,Patty Mills,Gary Harris,Marco Belinelli,Will Barton,Davis Bertans,Paul Millsap,Pascal Siakam,Joel Embiid,0.0
Ben Simmons,Patty Mills,Jimmy Butler,Malik Beasley,Rudy Gay,James III,Paul Millsap,Pascal Siakam,Marc Gasol,0.0
Kyle Lowry,TJ McConnell,Jimmy Butler,Malik Beasley,Will Barton,Davis Bertans,Paul Millsap,Pascal Siakam,Mason Plumlee,0.0
Kyle Lowry,TJ McConnell,Gary Harris,Marco Belinelli,Rudy Gay,James III,Paul Millsap,Pascal Siakam,Nikola Jokic,0.0
Ben Simmons,Patty Mills,DeMar DeRozan,Malik Beasley,Rudy Gay,Davis Bertans,LaMarcus Aldridge,Jonah Bolden,Jakob Poeltl,0.0
Jamal Murray,Jeremy Lin,Torrey Craig,Monte Morris,Rudy Gay,Davis Bertans,LaMarcus Aldridge,Tobias Harris,Jakob Poeltl,0.0
