PG,PG,SG,SG,SF,SF,PF,PF,C,P
Kemba Walker,Damian Lillard,CJ McCollum,Sterling Brown,Giannis Antetokounmpo,Vince Carter,Rodions Kurucs,Jason Smith,Jarrett Allen,232.4
Damian Lillard,Matthew Dellavedova,CJ McCollum,Bradley Beal,Giannis Antetokounmpo,Miles Bridges,Josh Jackson,Caleb Swanigan,Alex Len,200.4
Damian Lillard,Spencer Dinwiddie,Khris Middleton,Jeremy Lamb,Giannis Antetokounmpo,Joe Harris,Josh Jackson,Al-Farouq Aminu,Dewayne Dedmon,204.8
Kemba Walker,Damian Lillard,Kent Bazemore,Sterling Brown,Giannis Antetokounmpo,Jared Dudley,Alex Poythress,Caleb Swanigan,Dewayne Dedmon,191.6
Kemba Walker,Matthew Dellavedova,Bradley Beal,Jeremy Lamb,Giannis Antetokounmpo,Joe Harris,Zach Collins,Kenneth Faried,Dewayne Dedmon,188.9
Kemba Walker,Spencer Dinwiddie,Khris Middleton,Kent Bazemore,Giannis Antetokounmpo,Evan Turner,Ed Davis,Omari Spellman,Brook Lopez,288.8
Damian Lillard,Spencer Dinwiddie,Kent Bazemore,Jeremy Lamb,Giannis Antetokounmpo,Nicolas Batum,John Henson,Ryan Anderson,Brook Lopez,206.0
Damian Lillard,Matthew Dellavedova,Khris Middleton,CJ McCollum,Giannis Antetokounmpo,Mikal Bridges,Ryan Anderson,Kenneth Faried,Jarrett Allen,211.3
Kemba Walker,Damian Lillard,Khris Middleton,Bradley Beal,Kelly Jr,TJ Warren,Caleb Swanigan,Kenneth Faried,Jarrett Allen,194.5
Damian Lillard,Matthew Dellavedova,CJ McCollum,Jeremy Lamb,Giannis Antetokounmpo,Kelly Jr,Marvin Williams,Rodions Kurucs,Dewayne Dedmon,194.7
Kemba Walker,Damian Lillard,CJ McCollum,Bradley Beal,Harrison Barnes,Michael Kidd-Gilchrist,Caleb Swanigan,Rodions Kurucs,Dewayne Dedmon,253.3
Kemba Walker,Damian Lillard,Bradley Beal,Troy Daniels,Giannis Antetokounmpo,Jared Dudley,Josh Jackson,Ryan Anderson,Brook Lopez,198.1
Kemba Walker,Damian Lillard,Jeremy Lamb,Troy Daniels,Giannis Antetokounmpo,Miles Bridges,Ersan Ilyasova,Ed Davis,Alex Len,205.1
Kemba Walker,Damian Lillard,Khris Middleton,Sterling Brown,Giannis Antetokounmpo,Troy Jr,Josh Jackson,Maxi Kleber,Alex Len,177.4
Damian Lillard,Shabazz Napier,Khris Middleton,Bradley Beal,Giannis Antetokounmpo,Joe Harris,Alex Poythress,Rodions Kurucs,Alex Len,210.2
Kemba Walker,Damian Lillard,Kent Bazemore,Donte DiVincenzo,Giannis Antetokounmpo,Michael Kidd-Gilchrist,Omari Spellman,Rodions Kurucs,Alex Len,191.3
Damian Lillard,Seth Curry,Bradley Beal,Jeremy Lamb,Giannis Antetokounmpo,DeAndre' Bembry,Dwight Powell,Kenneth Faried,Alex Len,171.4
Kemba Walker,Elie Okobo,Khris Middleton,Bradley Beal,Giannis Antetokounmpo,Troy Jr,Marvin Williams,Rodions Kurucs,Jarrett Allen,231.1
Kemba Walker,Matthew Dellavedova,CJ McCollum,Bradley Beal,Giannis Antetokounmpo,Evan Turner,John Henson,Maxi Kleber,Jarrett Allen,274.5
Kemba Walker,Damian Lillard,Kent Bazemore,Troy Daniels,Giannis Antetokounmpo,Troy Jr,John Henson,Dwight Powell,Jarrett Allen,204.8
Kemba Walker,Shabazz Napier,Kent Bazemore,Bradley Beal,Giannis Antetokounmpo,Kelly Jr,Maxi Kleber,Caleb Swanigan,Alex Len,199.8
Kemba Walker,Damian Lillard,Kent Bazemore,Jeremy Lamb,Trevor Ariza,Otto Jr,Kenneth Faried,Rodions Kurucs,Jarrett Allen,181.0
Damian Lillard,Spencer Dinwiddie,Bradley Beal,Sterling Brown,Giannis Antetokounmpo,Mikal Bridges,Al-Farouq Aminu,Marvin Williams,Alex Len,209.5
Damian Lillard,Matthew Dellavedova,Khris Middleton,Bradley Beal,Giannis Antetokounmpo,Jeff Green,John Henson,Omari Spellman,Dewayne Dedmon,186.4
Kemba Walker,Isaiah Canaan,Kent Bazemore,Bradley Beal,Giannis Antetokounmpo,Dorian Finney-Smith,Ryan Anderson,Kenneth Faried,Jarrett Allen,244.3
