PG,PG,SG,SG,SF,SF,PF,PF,C,P
Ben Simmons,Spencer Dinwiddie,Antonio Blakeney,Rawle Alkins,JJ Redick,Jonathon Simmons,Ed Davis,Ersan Ilyasova,Jarrett Allen,116.9
Spencer Dinwiddie,TJ McConnell,Khris Middleton,Timothe Luwawu-Cabarrot,JaKarr Sampson,Jonathon Simmons,Ersan Ilyasova,Rondae Hollis-Jefferson,Jarrett Allen,137.3
Eric Bledsoe,Spencer Dinwiddie,Antonio Blakeney,Khris Middleton,DeMarre Carroll,Jonathon Simmons,Tobias Harris,Mike Scott,Jarrett Allen,183.7
Ben Simmons,Ryan Arcidiacono,D'Angelo Russell,Khris Middleton,Joe Harris,Jared Dudley,Jonah Bolden,Ersan Ilyasova,Joel Embiid,256.4
Ben Simmons,Spencer Dinwiddie,Wayne Selden,Zhaire Smith,JJ Redick,Jared Dudley,Ed Davis,Rodions Kurucs,Joel Embiid,177.0
Ben Simmons,Spencer Dinwiddie,Timothe Luwawu-Cabarrot,Rawle Alkins,DeMarre Carroll,Jared Dudley,Jonah Bolden,Mike Scott,Joel Embiid,189.4
Ben Simmons,TJ McConnell,Antonio Blakeney,Khris Middleton,JJ Redick,Jared Dudley,Tobias Harris,Jonah Bolden,Brook Lopez,171.2
Ben Simmons,TJ McConnell,Walter Jr,Khris Middleton,JaKarr Sampson,Joe Harris,DJ Wilson,Rondae Hollis-Jefferson,Brook Lopez,163.0
Ben Simmons,Spencer Dinwiddie,Walter Jr,Caris LeVert,Jonathon Simmons,Jared Dudley,Mike Scott,Ersan Ilyasova,Brook Lopez,177.4
Ben Simmons,Spencer Dinwiddie,Sterling Brown,Zhaire Smith,DeMarre Carroll,Jonathon Simmons,Ed Davis,DJ Wilson,Brook Lopez,133.8
Ryan Arcidiacono,Spencer Dinwiddie,Khris Middleton,Caris LeVert,DeMarre Carroll,Jared Dudley,Ed Davis,Rondae Hollis-Jefferson,Brook Lopez,181.4
Spencer Dinwiddie,Tim Frazier,Khris Middleton,Rawle Alkins,JJ Redick,Jonathon Simmons,Mike Scott,DJ Wilson,Brook Lopez,114.9
Ben Simmons,Eric Bledsoe,Wayne Selden,Antonio Blakeney,JJ Redick,DeMarre Carroll,Ersan Ilyasova,Rondae Hollis-Jefferson,Joel Embiid,187.9
Shaquille Harrison,Ben Simmons,Caris LeVert,Zhaire Smith,Joe Harris,Jonathon Simmons,Ersan Ilyasova,Rondae Hollis-Jefferson,Joel Embiid,179.9
Ben Simmons,George Hill,Antonio Blakeney,Pat Connaughton,Joe Harris,Jonathon Simmons,Ed Davis,Rodions Kurucs,Joel Embiid,186.0
Ben Simmons,Ryan Arcidiacono,Pat Connaughton,Timothe Luwawu-Cabarrot,JJ Redick,Jonathon Simmons,Mike Scott,Rondae Hollis-Jefferson,Joel Embiid,137.7
Ben Simmons,George Hill,Walter Jr,Brandon Sampson,DeMarre Carroll,Jonathon Simmons,Jonah Bolden,Rondae Hollis-Jefferson,Joel Embiid,144.5
Ben Simmons,Tim Frazier,Antonio Blakeney,Timothe Luwawu-Cabarrot,JaKarr Sampson,Jonathon Simmons,Tobias Harris,Ersan Ilyasova,Joel Embiid,189.2
Ben Simmons,Ryan Arcidiacono,Walter Jr,Khris Middleton,JJ Redick,Jonathon Simmons,Tobias Harris,DJ Wilson,Jarrett Allen,123.6
Ben Simmons,George Hill,Khris Middleton,Pat Connaughton,Jonathon Simmons,Jared Dudley,Jonah Bolden,Mike Scott,Jarrett Allen,196.8
