PG,PG,SG,SG,SF,SF,PF,PF,C,P
Damian Lillard,Ricky Rubio,CJ McCollum,Dwyane Wade,Josh Richardson,Justise Winslow,Serge Ibaka,Pascal Siakam,Mitchell Robinson,274.8
Damian Lillard,Lorenzo Brown,CJ McCollum,Dwyane Wade,Kawhi Leonard,Justise Winslow,Marvin III,Derrick Favors,Rudy Gobert,307.9
Ben Simmons,Tony Parker,Lou Williams,CJ McCollum,Kawhi Leonard,Justise Winslow,Pascal Siakam,Marvin III,Alex Len,247.4
Damian Lillard,Spencer Dinwiddie,Lou Williams,CJ McCollum,Danilo Gallinari,Justise Winslow,Noah Vonleh,Derrick Favors,Willie Cauley-Stein,239.4
Spencer Dinwiddie,Lorenzo Brown,Lou Williams,Buddy Hield,Kawhi Leonard,Danilo Gallinari,Montrezl Harrell,Serge Ibaka,Dewayne Dedmon,220.6
Ben Simmons,Lorenzo Brown,Buddy Hield,Dwyane Wade,Josh Richardson,Justise Winslow,Noah Vonleh,Marvin III,Joel Embiid,263.4
Spencer Dinwiddie,Lorenzo Brown,CJ McCollum,Kent Bazemore,Josh Richardson,Justise Winslow,Serge Ibaka,Derrick Favors,Joel Embiid,267.2
Kemba Walker,Tony Parker,Lou Williams,Buddy Hield,Kawhi Leonard,Josh Richardson,Noah Vonleh,Serge Ibaka,Alex Len,208.8
Ricky Rubio,Tony Parker,Buddy Hield,Bogdan Bogdanovic,Josh Richardson,Justise Winslow,Montrezl Harrell,Derrick Favors,Joel Embiid,264.4
Ben Simmons,Spencer Dinwiddie,CJ McCollum,Dwyane Wade,Danilo Gallinari,Justise Winslow,Montrezl Harrell,Serge Ibaka,Miles Plumlee,280.7
Spencer Dinwiddie,Tony Parker,Jeremy Lamb,Bogdan Bogdanovic,Kawhi Leonard,Josh Richardson,Pascal Siakam,Marvin III,Rudy Gobert,304.2
Ricky Rubio,Tony Parker,Lou Williams,Buddy Hield,Kawhi Leonard,Danilo Gallinari,Marvin III,Derrick Favors,Rudy Gobert,265.5
Kemba Walker,Ricky Rubio,Lou Williams,Dwyane Wade,Kawhi Leonard,Justise Winslow,Noah Vonleh,Montrezl Harrell,Miles Plumlee,278.5
