PG,PG,SG,SG,SF,SF,PF,PF,C,P
Kemba Walker,Darren Collison,Khris Middleton,Andrew Wiggins,Bojan Bogdanovic,James III,Domantas Sabonis,Jayson Tatum,Nikola Vucevic,300.0
Kemba Walker,Darren Collison,James Harden,Khris Middleton,Gordon Hayward,Dwayne Bacon,Jayson Tatum,Thaddeus Young,Brook Lopez,291.4
Kyrie Irving,Ricky Rubio,James Harden,Bradley Beal,Rudy Gay,Bojan Bogdanovic,Larry Jr,Daniel Theis,Thomas Bryant,261.1
Kyrie Irving,Ricky Rubio,James Harden,Andrew Wiggins,Bojan Bogdanovic,James III,Domantas Sabonis,Thaddeus Young,Brook Lopez,295.8
Kyrie Irving,Darren Collison,Jeremy Lamb,Andrew Wiggins,Giannis Antetokounmpo,James III,Thaddeus Young,Larry Jr,Al Horford,283.6
Kemba Walker,Ricky Rubio,Bradley Beal,Andrew Wiggins,Rudy Gay,Bojan Bogdanovic,Thaddeus Young,Ersan Ilyasova,Nikola Vucevic,248.0
Kyrie Irving,Darren Collison,Jeremy Lamb,Khris Middleton,Giannis Antetokounmpo,Rudy Gay,Derrick Favors,Daniel Theis,Thomas Bryant,281.4
Kyrie Irving,Darren Collison,Khris Middleton,Andrew Wiggins,Rudy Gay,Dwayne Bacon,Aaron Gordon,Larry Jr,Nikola Vucevic,236.3
Kemba Walker,Darren Collison,Bradley Beal,Andrew Wiggins,Rudy Gay,Dwayne Bacon,Jayson Tatum,Derrick Favors,Rudy Gobert,258.9
Darren Collison,Ricky Rubio,Jrue Holiday,Khris Middleton,Rudy Gay,Gordon Hayward,Aaron Gordon,Jayson Tatum,Thomas Bryant,216.1
Kemba Walker,Darren Collison,Jeremy Lamb,Bradley Beal,Kevin Durant,Bojan Bogdanovic,Derrick Favors,Daniel Theis,Brook Lopez,321.5
Kemba Walker,Darren Collison,Jeremy Lamb,Khris Middleton,James III,Gordon Hayward,Anthony Davis,Larry Jr,Thomas Bryant,252.3
Darren Collison,Ricky Rubio,James Harden,Andrew Wiggins,Rudy Gay,James III,Aaron Gordon,Derrick Favors,Al Horford,262.7
Kemba Walker,Ricky Rubio,Jeremy Lamb,Andrew Wiggins,Giannis Antetokounmpo,Dwayne Bacon,Thaddeus Young,Derrick Favors,Thomas Bryant,248.7
Kemba Walker,Darren Collison,Jrue Holiday,Khris Middleton,Bojan Bogdanovic,Gordon Hayward,Ersan Ilyasova,Derrick Favors,Rudy Gobert,239.4
Kemba Walker,Ricky Rubio,Jrue Holiday,Khris Middleton,Bojan Bogdanovic,Dwayne Bacon,Jayson Tatum,Larry Jr,Al Horford,234.0
Kemba Walker,Ricky Rubio,Jeremy Lamb,Khris Middleton,Rudy Gay,James III,Jayson Tatum,Thaddeus Young,Rudy Gobert,227.3
Kyrie Irving,Darren Collison,Bradley Beal,Andrew Wiggins,Bojan Bogdanovic,Dwayne Bacon,Anthony Davis,Ersan Ilyasova,Brook Lopez,292.7
Kemba Walker,Ricky Rubio,Jrue Holiday,Andrew Wiggins,James III,Gordon Hayward,Jayson Tatum,Derrick Favors,Brook Lopez,238.0
Kyrie Irving,Darren Collison,Jeremy Lamb,Bradley Beal,Kevin Durant,Dwayne Bacon,Jayson Tatum,Larry Jr,Thomas Bryant,316.1
Darren Collison,Ricky Rubio,Jeremy Lamb,Andrew Wiggins,Bojan Bogdanovic,Dwayne Bacon,Aaron Gordon,Jayson Tatum,Karl-Anthony Towns,249.1
Kemba Walker,Kyrie Irving,Jeremy Lamb,Bradley Beal,Rudy Gay,Dwayne Bacon,Domantas Sabonis,Daniel Theis,Al Horford,271.4
Kyrie Irving,Ricky Rubio,Jeremy Lamb,Andrew Wiggins,Gordon Hayward,Dwayne Bacon,Domantas Sabonis,Larry Jr,Rudy Gobert,230.8
Kemba Walker,Darren Collison,Jrue Holiday,Andrew Wiggins,Kevin Durant,Rudy Gay,Larry Jr,Daniel Theis,Thomas Bryant,254.5
Darren Collison,Ricky Rubio,Jrue Holiday,Bradley Beal,Bojan Bogdanovic,James III,Anthony Davis,Thaddeus Young,Thomas Bryant,265.3
Kemba Walker,Darren Collison,James Harden,Bradley Beal,Rudy Gay,James III,Domantas Sabonis,Ersan Ilyasova,Brook Lopez,282.3
