PG,PG,SG,SG,SF,SF,PF,PF,C,P
Stephen Curry,Darren Collison,Khris Middleton,Furkan Korkmaz,Giannis Antetokounmpo,Bojan Bogdanovic,Aaron Gordon,Jonas Jerebko,Jarrett Allen,255.6
Stephen Curry,Isaiah Briscoe,Lou Williams,Khris Middleton,Giannis Antetokounmpo,CJ Miles,Serge Ibaka,Domantas Sabonis,JaVale McGee,277.7
Ben Simmons,Darren Collison,Lou Williams,Furkan Korkmaz,Kawhi Leonard,Mitchell Creek,Kyle Kuzma,Montrezl Harrell,Brook Lopez,245.4
Stephen Curry,Isaiah Briscoe,Lou Williams,Furkan Korkmaz,Kevin Durant,Bojan Bogdanovic,Blake Griffin,Kyle Kuzma,Jarrett Allen,278.6
Stephen Curry,Edmond Sumner,Lou Williams,Furkan Korkmaz,Giannis Antetokounmpo,Bojan Bogdanovic,Montrezl Harrell,Domantas Sabonis,Brook Lopez,262.2
Darren Collison,Isaiah Briscoe,Lou Williams,Furkan Korkmaz,Giannis Antetokounmpo,Rudy Gay,Blake Griffin,Aaron Gordon,JaVale McGee,268.7
Darren Collison,TJ McConnell,Lou Williams,Khris Middleton,Rudy Gay,Kawhi Leonard,Pascal Siakam,Domantas Sabonis,Brook Lopez,255.2
Stephen Curry,Jalen Brunson,Lou Williams,Khris Middleton,Kevin Durant,Bojan Bogdanovic,Aaron Gordon,Serge Ibaka,Kyle O'Quinn,272.7
Ben Simmons,Isaiah Briscoe,Lou Williams,Khris Middleton,Kawhi Leonard,Bojan Bogdanovic,Kyle Kuzma,Serge Ibaka,Moritz Wagner,267.8
Darren Collison,Jalen Brunson,Khris Middleton,Furkan Korkmaz,Giannis Antetokounmpo,Kevin Durant,Montrezl Harrell,Thaddeus Young,JaVale McGee,282.6
Stephen Curry,Edmond Sumner,Khris Middleton,Furkan Korkmaz,Kawhi Leonard,Bojan Bogdanovic,Kyle Kuzma,Thaddeus Young,Andre Drummond,271.0
Ben Simmons,Edmond Sumner,Lou Williams,Khris Middleton,Kevin Durant,Rudy Gay,Montrezl Harrell,Domantas Sabonis,Kyle O'Quinn,258.1
Ben Simmons,Darren Collison,Lou Williams,Josh Hart,Giannis Antetokounmpo,Bojan Bogdanovic,Kyle Kuzma,Thaddeus Young,Kyle O'Quinn,279.7
Stephen Curry,Darren Collison,Lou Williams,Furkan Korkmaz,Rudy Gay,Mitchell Creek,Serge Ibaka,Draymond Green,Andre Drummond,301.2
Ben Simmons,Darren Collison,Khris Middleton,Furkan Korkmaz,Bojan Bogdanovic,CJ Miles,Montrezl Harrell,Draymond Green,Nikola Vucevic,266.1
Ben Simmons,Stephen Curry,Lou Williams,Tony Snell,Bojan Bogdanovic,CJ Miles,Blake Griffin,Draymond Green,JaVale McGee,308.0
Darren Collison,Isaiah Briscoe,Lou Williams,Khris Middleton,Kevin Durant,Mitchell Creek,Kyle Kuzma,Domantas Sabonis,Nikola Vucevic,233.2
Stephen Curry,Darren Collison,Khris Middleton,Tony Snell,Giannis Antetokounmpo,Mitchell Creek,Kyle Kuzma,Serge Ibaka,Brook Lopez,268.4
Stephen Curry,Darren Collison,Khris Middleton,Aaron Holiday,Kevin Durant,Rudy Gay,Serge Ibaka,Domantas Sabonis,Jordan Bell,244.7
Stephen Curry,Darren Collison,Lou Williams,Tony Snell,Kawhi Leonard,Bojan Bogdanovic,Aaron Gordon,Domantas Sabonis,Moritz Wagner,235.1
Ben Simmons,Edmond Sumner,Lou Williams,Furkan Korkmaz,Rudy Gay,Bojan Bogdanovic,Kyle Kuzma,Aaron Gordon,Nikola Vucevic,232.6
Stephen Curry,Bryn Forbes,Lou Williams,Khris Middleton,Kevin Durant,Rudy Gay,Pascal Siakam,Thaddeus Young,Moritz Wagner,295.9
Stephen Curry,Jalen Brunson,Lou Williams,Luke Kennard,Kevin Durant,Rudy Gay,Blake Griffin,Domantas Sabonis,JaVale McGee,268.8
Stephen Curry,Darren Collison,Lou Williams,Josh Hart,Kevin Durant,CJ Miles,Montrezl Harrell,Serge Ibaka,Brook Lopez,279.4
Ben Simmons,Jalen Brunson,Lou Williams,Tony Snell,Giannis Antetokounmpo,Rudy Gay,Kyle Kuzma,Serge Ibaka,JaVale McGee,280.8
Ben Simmons,Darren Collison,Lou Williams,Aaron Holiday,Rudy Gay,Bojan Bogdanovic,Blake Griffin,Pascal Siakam,Moritz Wagner,275.7
