PG,PG,SG,SG,SF,SF,PF,PF,C,P
Kemba Walker,Jamal Murray,Dennis Schroder,Jeremy Lamb,Kawhi Leonard,Jaron Blossomgame,Serge Ibaka,Thaddeus Young,Dewayne Dedmon,244.1
Stephen Curry,Jamal Murray,Lou Williams,Dwyane Wade,Bojan Bogdanovic,Derrick Jr,Serge Ibaka,Domantas Sabonis,Alex Len,271.4
Stephen Curry,Darren Collison,Bogdan Bogdanovic,Jeremy Lamb,Justise Winslow,Bojan Bogdanovic,Noah Vonleh,Serge Ibaka,Alex Len,232.7
Russell Westbrook,Jamal Murray,Andrew Wiggins,Dwyane Wade,Bojan Bogdanovic,Jaron Blossomgame,Thaddeus Young,Montrezl Harrell,Alex Len,318.6
Ben Simmons,Darren Collison,Lou Williams,Buddy Hield,Bojan Bogdanovic,Josh Richardson,Larry Jr,Thaddeus Young,Alex Len,259.1
Russell Westbrook,Darren Collison,Lou Williams,Dwyane Wade,Bojan Bogdanovic,Derrick Jr,Pascal Siakam,Thaddeus Young,Willie Cauley-Stein,324.8
Russell Westbrook,Kemba Walker,Dennis Schroder,Andrew Wiggins,Bojan Bogdanovic,Derrick Jr,Thaddeus Young,Paul Millsap,Dewayne Dedmon,280.7
Kemba Walker,Darren Collison,Andrew Wiggins,Dwyane Wade,Justise Winslow,Bojan Bogdanovic,Pascal Siakam,Paul Millsap,Thomas Bryant,287.7
Kemba Walker,Darren Collison,Lou Williams,Dennis Schroder,Bojan Bogdanovic,Josh Richardson,Noah Vonleh,Paul Millsap,Willie Cauley-Stein,270.4
Darren Collison,Jamal Murray,Andrew Wiggins,Dwyane Wade,Justise Winslow,Danilo Gallinari,Serge Ibaka,Thaddeus Young,Steven Adams,309.5
Darren Collison,Jamal Murray,Dennis Schroder,Andrew Wiggins,Bojan Bogdanovic,Jaron Blossomgame,Serge Ibaka,Paul Millsap,Joel Embiid,267.5
Kemba Walker,Stephen Curry,Buddy Hield,Dwyane Wade,Bojan Bogdanovic,Jaron Blossomgame,Serge Ibaka,Paul Millsap,Dewayne Dedmon,241.2
Russell Westbrook,Jamal Murray,Bogdan Bogdanovic,Jeremy Lamb,Bojan Bogdanovic,Jaron Blossomgame,Domantas Sabonis,Paul Millsap,Dewayne Dedmon,260.8
Kemba Walker,Jamal Murray,Dwyane Wade,Jeremy Lamb,Danilo Gallinari,Derrick Jr,Domantas Sabonis,Paul Millsap,Willie Cauley-Stein,273.4
Kemba Walker,Darren Collison,Bogdan Bogdanovic,Jeremy Lamb,Kevin Durant,Jaron Blossomgame,Thaddeus Young,Domantas Sabonis,Alex Len,239.2
Ben Simmons,Darren Collison,Dwyane Wade,Jeremy Lamb,Kawhi Leonard,Derrick Jr,Thaddeus Young,Montrezl Harrell,Alex Len,298.4
Kemba Walker,Jamal Murray,Dennis Schroder,Andrew Wiggins,Danilo Gallinari,Juancho Hernangomez,Thaddeus Young,Domantas Sabonis,Alex Len,256.6
Kemba Walker,Jamal Murray,Lou Williams,Dennis Schroder,Paul George,Jaron Blossomgame,Noah Vonleh,Larry Jr,Alex Len,176.5
Russell Westbrook,Darren Collison,Dwyane Wade,Jeremy Lamb,Justise Winslow,Bojan Bogdanovic,Draymond Green,Larry Jr,Dewayne Dedmon,266.8
Ben Simmons,Kemba Walker,Lou Williams,Bogdan Bogdanovic,Bojan Bogdanovic,Derrick Jr,Larry Jr,Montrezl Harrell,Dewayne Dedmon,242.3
