PG,PG,SG,SG,SF,SF,PF,PF,C,P
Spencer Dinwiddie,Troy Caupain,Dennis Schroder,Andrew Wiggins,Justise Winslow,Josh Richardson,Blake Griffin,Aaron Gordon,Thomas Bryant,260.3
Spencer Dinwiddie,Tony Parker,Bradley Beal,Dennis Schroder,Paul George,Gordon Hayward,Blake Griffin,Jayson Tatum,Miles Plumlee,234.2
Kemba Walker,Spencer Dinwiddie,Andrew Wiggins,Hamidou Diallo,Justise Winslow,Paul George,Kyle Kuzma,Kenneth Faried,Al Horford,209.2
Kemba Walker,Spencer Dinwiddie,Bradley Beal,Jrue Holiday,Gordon Hayward,Solomon Hill,Aaron Gordon,Cheick Diallo,Alex Len,243.5
Ben Simmons,Shaquille Harrison,Dennis Schroder,Andrew Wiggins,Paul George,Glenn III,Kyle Kuzma,Blake Griffin,JaVale McGee,260.3
Spencer Dinwiddie,Matthew Dellavedova,Bradley Beal,Dennis Schroder,Gordon Hayward,Glenn III,Anthony Davis,Kyle Kuzma,Al Horford,237.9
Kemba Walker,Spencer Dinwiddie,Dennis Schroder,Jrue Holiday,Josh Richardson,Miles Bridges,Blake Griffin,Cheick Diallo,Dewayne Dedmon,196.2
Kemba Walker,Spencer Dinwiddie,Dennis Schroder,Dillon Brooks,Justise Winslow,Gordon Hayward,Anthony Davis,Cheick Diallo,Thomas Bryant,260.1
Spencer Dinwiddie,Shaquille Harrison,Bradley Beal,Andrew Wiggins,Justise Winslow,Gordon Hayward,Aaron Gordon,Jayson Tatum,Jarrett Allen,266.4
Ben Simmons,Spencer Dinwiddie,Dennis Schroder,Tyler Dorsey,Paul George,Josh Richardson,Kyle Kuzma,Kenneth Faried,Dewayne Dedmon,186.8
Kemba Walker,Ben Simmons,Dennis Schroder,Andrew Wiggins,Justise Winslow,Gordon Hayward,Larry Jr,Daniel Theis,Jarrett Allen,225.6
Russell Westbrook,Spencer Dinwiddie,Bradley Beal,Dennis Schroder,Jaron Blossomgame,Gordon Hayward,Aaron Gordon,Kenneth Faried,Dewayne Dedmon,226.3
Spencer Dinwiddie,Tony Parker,Dennis Schroder,Jrue Holiday,Justise Winslow,Josh Richardson,Kyle Kuzma,Larry Jr,JaVale McGee,163.0
Kemba Walker,Spencer Dinwiddie,Bradley Beal,Dennis Schroder,Justise Winslow,Miles Bridges,Kyle Kuzma,Aaron Gordon,Miles Plumlee,180.8
Russell Westbrook,Troy Caupain,Dennis Schroder,Andrew Wiggins,Paul George,Lance Stephenson,Aaron Gordon,Jayson Tatum,Alex Len,275.5
Kemba Walker,Spencer Dinwiddie,Jrue Holiday,Tyler Dorsey,Gordon Hayward,Glenn III,Kyle Kuzma,Blake Griffin,Thomas Bryant,226.9
Kemba Walker,Tony Parker,Bradley Beal,Dennis Schroder,Josh Richardson,Glenn III,Aaron Gordon,Jayson Tatum,Al Horford,191.5
Spencer Dinwiddie,Shaquille Harrison,Jrue Holiday,Andrew Wiggins,Paul George,Solomon Hill,Blake Griffin,Jayson Tatum,Alex Len,286.0
Kemba Walker,Matthew Dellavedova,Jrue Holiday,Andrew Wiggins,Justise Winslow,Glenn III,Blake Griffin,Jayson Tatum,Jarrett Allen,228.5
Russell Westbrook,Ben Simmons,Dennis Schroder,Hamidou Diallo,Gordon Hayward,Glenn III,Kyle Kuzma,Jayson Tatum,Dewayne Dedmon,197.0
Spencer Dinwiddie,Troy Caupain,Dennis Schroder,Jrue Holiday,Paul George,Vince Carter,Kyle Kuzma,Blake Griffin,Al Horford,215.5
Kemba Walker,Shaquille Harrison,Dennis Schroder,Andrew Wiggins,Paul George,Josh Richardson,Larry Jr,Kenneth Faried,Thomas Bryant,217.8
Ben Simmons,Devonte' Graham,Dennis Schroder,Andrew Wiggins,Justise Winslow,Josh Richardson,Jayson Tatum,Kenneth Faried,Nikola Vucevic,228.9
