PG,PG,SG,SG,SF,SF,PF,PF,C,P
Stephen Curry,Damian Lillard,Dennis Schroder,Tyler Dorsey,Kawhi Leonard,Gordon Hayward,Pascal Siakam,Zach Collins,Steven Adams,221.8
Stephen Curry,Darren Collison,Andrew Wiggins,Tyler Dorsey,Paul George,Gordon Hayward,Jayson Tatum,Zach Collins,Al Horford,241.8
Ben Simmons,Jerian Grant,Andrew Wiggins,Cameron Reynolds,Paul George,Gordon Hayward,Thaddeus Young,Aaron Gordon,Steven Adams,276.2
Stephen Curry,Jevon Carter,Dennis Schroder,Tyler Dorsey,Kevin Durant,Bojan Bogdanovic,Pascal Siakam,Thaddeus Young,Al Horford,174.0
Russell Westbrook,Raymond Felton,CJ McCollum,Tyler Dorsey,Kevin Durant,Bojan Bogdanovic,Jayson Tatum,Serge Ibaka,Steven Adams,285.3
Ben Simmons,Stephen Curry,Dennis Schroder,Cameron Reynolds,Gordon Hayward,Bojan Bogdanovic,Draymond Green,Zach Collins,Nikola Vucevic,227.4
Darren Collison,Jerian Grant,Dennis Schroder,Andrew Wiggins,Kawhi Leonard,Paul George,Aaron Gordon,Serge Ibaka,Aron Baynes,231.0
Kyrie Irving,Darren Collison,Dennis Schroder,Cameron Reynolds,Kawhi Leonard,Bojan Bogdanovic,Aaron Gordon,Zach Collins,Steven Adams,230.2
Stephen Curry,Raymond Felton,Dennis Schroder,Cameron Reynolds,Kevin Durant,Kawhi Leonard,Jayson Tatum,Serge Ibaka,Al Horford,198.5
Ben Simmons,Raymond Felton,Dennis Schroder,Cameron Reynolds,Paul George,Bojan Bogdanovic,Pascal Siakam,Serge Ibaka,Steven Adams,248.5
Kyrie Irving,Jevon Carter,James Harden,Cameron Reynolds,Gordon Hayward,Bojan Bogdanovic,Draymond Green,Jayson Tatum,Al Horford,265.3
Stephen Curry,Jerian Grant,Dennis Schroder,CJ McCollum,Bojan Bogdanovic,Norman Powell,Pascal Siakam,Serge Ibaka,Karl-Anthony Towns,252.7
Kyrie Irving,Jevon Carter,Andrew Wiggins,CJ McCollum,Paul George,Gordon Hayward,Pascal Siakam,Jayson Tatum,Aron Baynes,279.5
Russell Westbrook,Isaiah Briscoe,Andrew Wiggins,Cameron Reynolds,Kevin Durant,Gordon Hayward,Pascal Siakam,Jayson Tatum,Steven Adams,290.5
