PG,PG,SG,SG,SF,SF,PF,PF,C,P
Tyler Johnson,JJ Barea,Lou Williams,Dwyane Wade,Josh Richardson,Derrick Jr,Montrezl Harrell,Dwight Powell,Nene Nene,169.4
Shai Gilgeous-Alexander,Patrick Beverley,James Harden,Sindarius Thornwell,Josh Richardson,Danilo Gallinari,Bam Adebayo,Kelly Olynyk,Nene Nene,214.4
Chris Paul,JJ Barea,Lou Williams,Dwyane Wade,Danilo Gallinari,Gerald Green,Tobias Harris,Montrezl Harrell,Marcin Gortat,213.6
Jalen Brunson,Shai Gilgeous-Alexander,Lou Williams,Dwyane Wade,Danilo Gallinari,Dorian Finney-Smith,Montrezl Harrell,Mike Scott,Hassan Whiteside,211.6
Chris Paul,Shai Gilgeous-Alexander,Lou Williams,Dwyane Wade,Josh Richardson,Danuel House,Bam Adebayo,Montrezl Harrell,DeAndre Jordan,222.6
Jalen Brunson,Tyler Johnson,Lou Williams,Dwyane Wade,Josh Richardson,Danilo Gallinari,Kelly Olynyk,James Johnson,Clint Capela,248.4
Patrick Beverley,Devin Harris,James Harden,Lou Williams,Danilo Gallinari,Dorian Finney-Smith,PJ Tucker,Dwight Powell,Nene Nene,200.2
Tyler Johnson,JJ Barea,James Harden,Lou Williams,Danilo Gallinari,Gerald Green,Bam Adebayo,Dirk Nowitzki,Nene Nene,212.4
Chris Paul,Tyler Johnson,James Harden,Dwyane Wade,Harrison Barnes,Danilo Gallinari,Tobias Harris,Dwight Powell,Nene Nene,229.9
Chris Paul,Shai Gilgeous-Alexander,James Harden,Dwyane Wade,Derrick Jr,Gerald Green,Montrezl Harrell,Kelly Olynyk,Nene Nene,168.2
Tyler Johnson,Patrick Beverley,James Harden,Sindarius Thornwell,Danilo Gallinari,Dorian Finney-Smith,Montrezl Harrell,James Johnson,Clint Capela,254.8
Shai Gilgeous-Alexander,JJ Barea,James Harden,Lou Williams,Josh Richardson,Danuel House,Tobias Harris,PJ Tucker,Nene Nene,202.3
Chris Paul,Shai Gilgeous-Alexander,James Harden,Sindarius Thornwell,Harrison Barnes,Danilo Gallinari,Montrezl Harrell,Dirk Nowitzki,Boban Marjanovic,190.4
Tyler Johnson,Devin Harris,James Harden,Dwyane Wade,Josh Richardson,Dorian Finney-Smith,Bam Adebayo,Maxi Kleber,Nene Nene,195.8
Jalen Brunson,Patrick Beverley,James Harden,Dwyane Wade,Josh Richardson,Gerald Green,James Johnson,Dwight Powell,Nene Nene,194.7
Patrick Beverley,Devin Harris,James Harden,Tyrone Wallace,Josh Richardson,Derrick Jr,Tobias Harris,Montrezl Harrell,Nene Nene,216.0
Jalen Brunson,Tyler Johnson,James Harden,Sindarius Thornwell,Josh Richardson,Gerald Green,Tobias Harris,Montrezl Harrell,Boban Marjanovic,233.2
Chris Paul,Patrick Beverley,Dwyane Wade,Sindarius Thornwell,Josh Richardson,Dorian Finney-Smith,Montrezl Harrell,PJ Tucker,Nene Nene,126.6
Jalen Brunson,JJ Barea,Dwyane Wade,Sindarius Thornwell,Josh Richardson,Danilo Gallinari,Tobias Harris,Dirk Nowitzki,Nene Nene,153.7
Jalen Brunson,JJ Barea,James Harden,Lou Williams,Danilo Gallinari,Dorian Finney-Smith,Tobias Harris,Kelly Olynyk,Salah Mejri,243.8
Tyler Johnson,Patrick Beverley,James Harden,Lou Williams,Derrick Jr,Gerald Green,Montrezl Harrell,Maxi Kleber,Salah Mejri,219.9
Jalen Brunson,Patrick Beverley,James Harden,Lou Williams,Harrison Barnes,Danuel House,Montrezl Harrell,Dirk Nowitzki,Marcin Gortat,215.5
Chris Paul,Devin Harris,James Harden,Lou Williams,Dorian Finney-Smith,Gerald Green,Montrezl Harrell,James Johnson,Boban Marjanovic,210.5
Jalen Brunson,Shai Gilgeous-Alexander,James Harden,Lou Williams,Danilo Gallinari,Danuel House,Bam Adebayo,Dwight Powell,Boban Marjanovic,214.5
Chris Paul,Patrick Beverley,James Harden,Lou Williams,Harrison Barnes,Danilo Gallinari,Bam Adebayo,James Johnson,Salah Mejri,247.5
Shai Gilgeous-Alexander,Patrick Beverley,James Harden,Dwyane Wade,Danilo Gallinari,Derrick Jr,Maxi Kleber,Dirk Nowitzki,Clint Capela,191.7
JJ Barea,Devin Harris,James Harden,Dwyane Wade,Harrison Barnes,Danilo Gallinari,PJ Tucker,Maxi Kleber,Boban Marjanovic,176.0
