PG,PG,SG,SG,SF,SF,PF,PF,C,P
Ricky Rubio,Darren Collison,Kent Bazemore,Buddy Hield,Justise Winslow,Bojan Bogdanovic,Serge Ibaka,Larry Jr,Joel Embiid,237.7
Darren Collison,Frank Jackson,Dennis Schroder,Kent Bazemore,LeBron James,Paul George,Pascal Siakam,Kyle Kuzma,Mitchell Robinson,197.9
Ben Simmons,Darren Collison,Kent Bazemore,Buddy Hield,Kawhi Leonard,Bojan Bogdanovic,Pascal Siakam,Domantas Sabonis,Mitchell Robinson,259.9
Ricky Rubio,Ben Simmons,Jrue Holiday,Dennis Schroder,Josh Richardson,Bojan Bogdanovic,Thaddeus Young,Derrick Favors,Alex Len,254.7
Ricky Rubio,Jamal Murray,Jrue Holiday,Dennis Schroder,Justise Winslow,Andrew Wiggins,Marvin III,Thaddeus Young,JaVale McGee,238.0
Ricky Rubio,Yogi Ferrell,Jrue Holiday,Buddy Hield,Justise Winslow,Paul George,Pascal Siakam,Kyle Kuzma,Alex Len,256.7
Ben Simmons,Frank Jackson,Dennis Schroder,Buddy Hield,Paul George,Bojan Bogdanovic,Domantas Sabonis,Kyle Kuzma,Dewayne Dedmon,209.9
Ben Simmons,Darren Collison,Dennis Schroder,Buddy Hield,Justise Winslow,Josh Richardson,Serge Ibaka,Kyle Kuzma,Alex Len,220.7
Darren Collison,Yogi Ferrell,Dennis Schroder,Kent Bazemore,Josh Richardson,Paul George,Serge Ibaka,Marvin III,Karl-Anthony Towns,184.2
Darren Collison,Yogi Ferrell,Jrue Holiday,Kent Bazemore,Paul George,Bojan Bogdanovic,Blake Griffin,Domantas Sabonis,Dewayne Dedmon,216.3
Jamal Murray,Isaiah Briscoe,Dennis Schroder,Buddy Hield,Andrew Wiggins,Bojan Bogdanovic,Pascal Siakam,Domantas Sabonis,Joel Embiid,243.2
Jamal Murray,Isaiah Briscoe,Dennis Schroder,Kent Bazemore,LeBron James,Bojan Bogdanovic,Blake Griffin,Marvin III,Dewayne Dedmon,194.6
Ricky Rubio,Darren Collison,Kent Bazemore,Buddy Hield,Josh Richardson,Andrew Wiggins,Domantas Sabonis,Derrick Favors,Nikola Vucevic,281.7
Ricky Rubio,Frank Jackson,Dennis Schroder,Kent Bazemore,Kawhi Leonard,Andrew Wiggins,Marvin III,Kyle Kuzma,Nikola Vucevic,221.7
Ricky Rubio,Ben Simmons,Dennis Schroder,CJ Williams,Justise Winslow,Bojan Bogdanovic,Pascal Siakam,Kyle Kuzma,Joel Embiid,230.0
Ricky Rubio,Frank Jackson,Jrue Holiday,Dennis Schroder,LeBron James,Andrew Wiggins,Serge Ibaka,Noah Vonleh,Alex Len,276.9
Ben Simmons,Jamal Murray,Dennis Schroder,Jared Terrell,Paul George,Andrew Wiggins,Pascal Siakam,Marvin III,Dewayne Dedmon,207.8
Ricky Rubio,Isaiah Briscoe,Jrue Holiday,Kent Bazemore,Paul George,Bojan Bogdanovic,Larry Jr,Derrick Favors,Karl-Anthony Towns,241.8
Ricky Rubio,Frank Jackson,Jrue Holiday,Kent Bazemore,Andrew Wiggins,Bojan Bogdanovic,Domantas Sabonis,Thaddeus Young,Joel Embiid,277.9
Darren Collison,Frank Jackson,Jrue Holiday,Buddy Hield,Justise Winslow,Andrew Wiggins,Pascal Siakam,Marvin III,Joel Embiid,249.0
