PG,PG,SG,SG,SF,SF,PF,PF,C,P
Trey Burke,Isaiah Briscoe,James Harden,Khris Middleton,Kevin Durant,Giannis Antetokounmpo,Ersan Ilyasova,Henry Ellenson,Tyler Zeller,150.1
Stephen Curry,Bryn Forbes,Kent Bazemore,Cameron Reynolds,Kevin Durant,Giannis Antetokounmpo,Aaron Gordon,Henry Ellenson,Alex Len,252.6
Stephen Curry,Jerian Grant,Kent Bazemore,Tony Snell,Kevin Durant,Giannis Antetokounmpo,Anthony Davis,Kenneth Faried,Tyler Zeller,231.9
Stephen Curry,Trey Burke,James Harden,Justin Holiday,Kevin Durant,Gerald Green,Anthony Davis,Henry Ellenson,Dewayne Dedmon,213.9
Bryn Forbes,Tyus Jones,James Harden,Kent Bazemore,Giannis Antetokounmpo,Davis Bertans,Noah Vonleh,Anthony Davis,Brook Lopez,246.9
Emmanuel Mudiay,Trey Burke,James Harden,Kent Bazemore,Giannis Antetokounmpo,Lance Thomas,Anthony Davis,Kenneth Faried,Dewayne Dedmon,193.5
Tyus Jones,Isaiah Briscoe,James Harden,Khris Middleton,Kevin Durant,Alfonzo McKinnie,Anthony Davis,Kenneth Faried,Alex Len,206.1
Tyus Jones,Isaiah Briscoe,Kent Bazemore,Tyler Dorsey,Kevin Durant,Giannis Antetokounmpo,Anthony Davis,Henry Ellenson,Nikola Vucevic,233.1
Stephen Curry,Trey Burke,Kent Bazemore,Cameron Reynolds,Giannis Antetokounmpo,Darius Miller,Anthony Davis,Ersan Ilyasova,Nikola Vucevic,250.5
Jevon Carter,Trey Burke,James Harden,Tyler Dorsey,Giannis Antetokounmpo,CJ Miles,Aaron Gordon,Anthony Davis,Brook Lopez,182.8
Stephen Curry,Tyus Jones,James Harden,Damion Lee,Kevin Durant,Lance Thomas,Draymond Green,Anthony Davis,Tyler Zeller,220.9
Stephen Curry,Frank Jackson,James Harden,Khris Middleton,Darius Miller,CJ Miles,Noah Vonleh,Anthony Davis,Dewayne Dedmon,246.8
Frank Jackson,Isaiah Briscoe,Khris Middleton,Kent Bazemore,Giannis Antetokounmpo,Lance Thomas,Draymond Green,Anthony Davis,Mitchell Robinson,272.0
Stephen Curry,Isaiah Briscoe,Khris Middleton,Cameron Reynolds,Giannis Antetokounmpo,Bruno Caboclo,Anthony Davis,Kenneth Faried,Brook Lopez,220.7
Stephen Curry,Jerian Grant,Khris Middleton,Kent Bazemore,Kevin Durant,Alfonzo McKinnie,Draymond Green,Noah Vonleh,Mitchell Robinson,255.2
Stephen Curry,Jalen Brunson,Kent Bazemore,Marco Belinelli,Giannis Antetokounmpo,CJ Miles,Draymond Green,Anthony Davis,Alex Len,296.5
Stephen Curry,Jevon Carter,Courtney Lee,Tony Snell,Kevin Durant,Giannis Antetokounmpo,Draymond Green,Noah Vonleh,Dewayne Dedmon,224.0
Bryn Forbes,Jevon Carter,James Harden,Khris Middleton,Kevin Durant,Darius Miller,Aaron Gordon,Anthony Davis,Tyler Zeller,208.8
Stephen Curry,Jevon Carter,James Harden,Kent Bazemore,Giannis Antetokounmpo,Bruno Caboclo,Kenneth Faried,Khem Birch,Alex Len,223.9
Stephen Curry,Frank Jackson,James Harden,Kent Bazemore,Dorian Finney-Smith,Vince Carter,Aaron Gordon,Anthony Davis,Brook Lopez,250.7
