PG,PG,SG,SG,SF,SF,PF,PF,C,P
Damian Lillard,Elie Okobo,CJ McCollum,Troy Daniels,Kevin Durant,Paul George,Jayson Tatum,Josh Jackson,Brook Lopez,209.7
Stephen Curry,Terry Rozier,Khris Middleton,James Harden,Danilo Gallinari,James III,Montrezl Harrell,Jayson Tatum,Damian Jones,218.7
Stephen Curry,Kyrie Irving,Lou Williams,James Harden,Gordon Hayward,James III,Jayson Tatum,Caleb Swanigan,Aron Baynes,209.1
Damian Lillard,Elie Okobo,Lou Williams,Troy Daniels,Giannis Antetokounmpo,Danilo Gallinari,Jayson Tatum,Richaun Holmes,Al Horford,203.6
Stephen Curry,Elie Okobo,CJ McCollum,Lou Williams,Paul George,James III,Montrezl Harrell,Ryan Anderson,Steven Adams,230.0
Damian Lillard,Kyrie Irving,Dennis Schroder,James Harden,Gordon Hayward,James III,Montrezl Harrell,Ryan Anderson,Damian Jones,228.5
Damian Lillard,Elie Okobo,Lou Williams,James Harden,Paul George,Jake Layman,Montrezl Harrell,Patrick Patterson,Brook Lopez,235.2
Damian Lillard,Terry Rozier,Khris Middleton,CJ McCollum,Paul George,James III,Jayson Tatum,Ryan Anderson,Al Horford,244.9
Stephen Curry,Quinn Cook,Khris Middleton,CJ McCollum,Giannis Antetokounmpo,James III,Montrezl Harrell,Patrick Patterson,Brook Lopez,224.3
Stephen Curry,Damian Lillard,Khris Middleton,Lou Williams,Danilo Gallinari,James III,Kevon Looney,Caleb Swanigan,Al Horford,212.5
Stephen Curry,Elie Okobo,Dennis Schroder,Lou Williams,Giannis Antetokounmpo,James III,Jayson Tatum,Josh Jackson,Brook Lopez,143.9
