PG,PG,SG,SG,SF,SF,PF,PF,C,P
Darren Collison,Ricky Rubio,Dennis Schroder,Andrew Wiggins,Bojan Bogdanovic,Kawhi Leonard,Marvin III,Jayson Tatum,Willie Cauley-Stein,243.9
Kyrie Irving,Isaiah Thomas,Dennis Schroder,Bogdan Bogdanovic,Paul George,Bojan Bogdanovic,Jayson Tatum,Pascal Siakam,JaVale McGee,236.1
Ricky Rubio,Isaiah Thomas,Buddy Hield,Andrew Wiggins,Gordon Hayward,Paul George,Domantas Sabonis,Derrick Favors,Rudy Gobert,279.5
Kyrie Irving,Ricky Rubio,Dennis Schroder,Bogdan Bogdanovic,Paul George,Wes Iwundu,Domantas Sabonis,Paul Millsap,Al Horford,268.8
Kyrie Irving,Isaiah Thomas,Buddy Hield,Dennis Schroder,LeBron James,Gordon Hayward,Jayson Tatum,Derrick Favors,Willie Cauley-Stein,268.8
Russell Westbrook,Brad Wanamaker,Dennis Schroder,Andrew Wiggins,LeBron James,Gordon Hayward,Thaddeus Young,Derrick Favors,JaVale McGee,234.1
Kyrie Irving,Isaiah Thomas,Bogdan Bogdanovic,Andrew Wiggins,Gordon Hayward,Kawhi Leonard,Jayson Tatum,Kyle Kuzma,Al Horford,223.2
Jamal Murray,Isaiah Thomas,Buddy Hield,Andrew Wiggins,LeBron James,Gordon Hayward,Marvin III,Kyle Kuzma,Steven Adams,228.2
Brad Wanamaker,Ricky Rubio,Bogdan Bogdanovic,Andrew Wiggins,Gordon Hayward,Kawhi Leonard,Marvin III,Paul Millsap,Nikola Jokic,219.5
Brad Wanamaker,Ricky Rubio,Buddy Hield,Andrew Wiggins,LeBron James,Gordon Hayward,Jayson Tatum,Pascal Siakam,Al Horford,249.2
Darren Collison,Ricky Rubio,Buddy Hield,Andrew Wiggins,Gordon Hayward,Kawhi Leonard,Aaron Gordon,Thaddeus Young,JaVale McGee,267.6
Jamal Murray,Brad Wanamaker,Dennis Schroder,Andrew Wiggins,Paul George,Bojan Bogdanovic,Jayson Tatum,Paul Millsap,Al Horford,241.5
Jamal Murray,Darren Collison,Dennis Schroder,Bogdan Bogdanovic,Gordon Hayward,Kawhi Leonard,Thaddeus Young,Pascal Siakam,Willie Cauley-Stein,233.8
Kyrie Irving,Ricky Rubio,Bogdan Bogdanovic,Andrew Wiggins,Kawhi Leonard,Wes Iwundu,Pascal Siakam,Derrick Favors,JaVale McGee,257.8
Brad Wanamaker,Ricky Rubio,Buddy Hield,Dennis Schroder,Paul George,Bojan Bogdanovic,Marvin III,Pascal Siakam,Steven Adams,245.2
Darren Collison,Ricky Rubio,Dennis Schroder,Bogdan Bogdanovic,Gordon Hayward,Paul George,Aaron Gordon,Trey Lyles,Nikola Jokic,217.6
Russell Westbrook,Jamal Murray,Buddy Hield,Bogdan Bogdanovic,Gordon Hayward,Wes Iwundu,Kyle Kuzma,Pascal Siakam,JaVale McGee,250.6
Darren Collison,Brad Wanamaker,Dennis Schroder,Bogdan Bogdanovic,LeBron James,Gordon Hayward,Jayson Tatum,Kyle Kuzma,Rudy Gobert,179.6
Jamal Murray,Isaiah Thomas,Buddy Hield,Bogdan Bogdanovic,Bojan Bogdanovic,Kawhi Leonard,Marvin III,Paul Millsap,Al Horford,259.0
Kyrie Irving,Brad Wanamaker,Dennis Schroder,Andrew Wiggins,Gordon Hayward,Kawhi Leonard,Domantas Sabonis,Pascal Siakam,Steven Adams,253.3
Russell Westbrook,Isaiah Thomas,Buddy Hield,Andrew Wiggins,Paul George,Wes Iwundu,Marvin III,Jayson Tatum,JaVale McGee,254.2
Russell Westbrook,Jamal Murray,Dennis Schroder,Andrew Wiggins,Bojan Bogdanovic,Wes Iwundu,Domantas Sabonis,Marvin III,Steven Adams,240.4
