PG,PG,SG,SG,SF,SF,PF,PF,C,P
Kemba Walker,Kyrie Irving,Dennis Schroder,Andrew Wiggins,Juancho Hernangomez,Jonathon Simmons,Jayson Tatum,Derrick Favors,Nikola Jokic,205.4
Russell Westbrook,Kyrie Irving,Bogdan Bogdanovic,Jeremy Lamb,Juancho Hernangomez,Jonathon Simmons,Jayson Tatum,Marvin III,Willie Cauley-Stein,242.3
Kemba Walker,Isaiah Briscoe,Dennis Schroder,Jrue Holiday,Paul George,Jonathon Simmons,Jayson Tatum,Marvin III,Rudy Gobert,236.0
Kyrie Irving,Isaiah Briscoe,Bogdan Bogdanovic,Andrew Wiggins,Paul George,Gordon Hayward,Derrick Favors,Marvin III,Steven Adams,246.4
Kyrie Irving,Jamal Murray,Andrew Wiggins,Jeremy Lamb,Gordon Hayward,Michael Kidd-Gilchrist,Paul Millsap,Derrick Favors,Nikola Vucevic,251.2
Kyrie Irving,Jamal Murray,Dennis Schroder,Jrue Holiday,Juancho Hernangomez,Jonathon Simmons,Paul Millsap,Marvin III,Karl-Anthony Towns,268.9
Kyrie Irving,Isaiah Briscoe,Dennis Schroder,Jeremy Lamb,Paul George,Juancho Hernangomez,Aaron Gordon,Derrick Favors,Nikola Vucevic,220.2
Kemba Walker,Tim Frazier,Buddy Hield,Jeremy Lamb,Paul George,Jonathon Simmons,Jayson Tatum,Derrick Favors,Nikola Vucevic,217.7
Kemba Walker,Kyrie Irving,Bogdan Bogdanovic,Buddy Hield,Paul George,Juancho Hernangomez,Jayson Tatum,Harry III,Al Horford,266.3
Kemba Walker,Kyrie Irving,Andrew Wiggins,Jeremy Lamb,Gordon Hayward,Chandler Hutchison,Jayson Tatum,Aaron Gordon,Steven Adams,260.1
Russell Westbrook,Tim Frazier,Bogdan Bogdanovic,Dennis Schroder,Paul George,Gordon Hayward,Jayson Tatum,Derrick Favors,Jakob Poeltl,190.0
Kemba Walker,Jamal Murray,Bogdan Bogdanovic,Jeremy Lamb,Juancho Hernangomez,Jonathon Simmons,Paul Millsap,Aaron Gordon,Rudy Gobert,245.2
Russell Westbrook,Jamal Murray,Buddy Hield,Jeremy Lamb,Gordon Hayward,Jonathon Simmons,Aaron Gordon,Marvin III,Jakob Poeltl,217.9
Kyrie Irving,Patty Mills,Jrue Holiday,Buddy Hield,Paul George,Jonathon Simmons,Aaron Gordon,Marvin III,Al Horford,287.0
Jamal Murray,Devonte' Graham,Bogdan Bogdanovic,Andrew Wiggins,Paul George,Jonathon Simmons,Jayson Tatum,Marvin III,Nikola Vucevic,238.3
Kemba Walker,Patty Mills,Jrue Holiday,Jeremy Lamb,Paul George,Gordon Hayward,Aaron Gordon,Derrick Favors,Jakob Poeltl,237.1
Kemba Walker,Jamal Murray,Dennis Schroder,Andrew Wiggins,Paul George,Miles Bridges,Jayson Tatum,Aaron Gordon,Jakob Poeltl,219.4
Kemba Walker,Kyrie Irving,Dennis Schroder,Andrew Wiggins,Paul George,Gordon Hayward,Harry III,Khem Birch,Rudy Gobert,259.4
Jamal Murray,Isaiah Briscoe,Bogdan Bogdanovic,Jeremy Lamb,Gordon Hayward,Juancho Hernangomez,Anthony Davis,Marvin III,Nikola Vucevic,219.0
Kemba Walker,Devonte' Graham,Dennis Schroder,Jeremy Lamb,Paul George,Royce O'Neale,Aaron Gordon,Marvin III,Nikola Jokic,261.6
Kyrie Irving,Jamal Murray,Dennis Schroder,Jeremy Lamb,Royce O'Neale,Jonathon Simmons,Anthony Davis,Derrick Favors,Willie Cauley-Stein,256.0
Kemba Walker,Jamal Murray,Jrue Holiday,Jeremy Lamb,Chandler Hutchison,Jonathon Simmons,Derrick Favors,Marvin III,Nikola Jokic,256.7
Kemba Walker,Jamal Murray,Dennis Schroder,Buddy Hield,Michael Kidd-Gilchrist,Jonathon Simmons,Anthony Davis,Marvin III,Al Horford,246.0
Kyrie Irving,Tim Frazier,Dennis Schroder,Andrew Wiggins,Gordon Hayward,Juancho Hernangomez,Anthony Davis,Marvin III,Willie Cauley-Stein,209.7
Russell Westbrook,Tim Frazier,Dennis Schroder,Jeremy Lamb,Paul George,Juancho Hernangomez,Paul Millsap,Marvin III,Steven Adams,209.1
Russell Westbrook,Kemba Walker,Dennis Schroder,Jeremy Lamb,Michael Kidd-Gilchrist,Miles Bridges,Jayson Tatum,Marvin III,Nikola Vucevic,234.1
Russell Westbrook,Jamal Murray,Dennis Schroder,Andrew Wiggins,Juancho Hernangomez,Chandler Hutchison,Jayson Tatum,Marvin III,Rudy Gobert,240.8
Kyrie Irving,Patty Mills,Bogdan Bogdanovic,Dennis Schroder,Paul George,Miles Bridges,Paul Millsap,Marvin III,Nikola Jokic,242.5
