PG,PG,SG,SG,SF,SF,PF,PF,C,P
Stephen Curry,Damian Lillard,Andrew Wiggins,Dwyane Wade,Danilo Gallinari,Justise Winslow,Derrick Favors,Khem Birch,Mo Bamba,208.7
Stephen Curry,Spencer Dinwiddie,Jrue Holiday,Dwyane Wade,Danilo Gallinari,Rudy Gay,Blake Griffin,Meyers Leonard,Mo Bamba,240.6
Kyrie Irving,Quinn Cook,Jrue Holiday,Dwyane Wade,Danilo Gallinari,Rudy Gay,Aaron Gordon,Khem Birch,Nikola Vucevic,260.7
Kyrie Irving,Shai Gilgeous-Alexander,CJ McCollum,Dwyane Wade,Kevin Durant,Gordon Hayward,Jayson Tatum,Derrick Favors,Al Horford,291.1
Kyrie Irving,Damian Lillard,Andrew Wiggins,CJ McCollum,Rudy Gay,Luol Deng,Aaron Gordon,Khem Birch,Jarrett Allen,270.7
Spencer Dinwiddie,Shaun Livingston,Andrew Wiggins,Jrue Holiday,Justise Winslow,Rudy Gay,Aaron Gordon,Montrezl Harrell,Jarrett Allen,236.5
Spencer Dinwiddie,Quinn Cook,Jrue Holiday,Dwyane Wade,Justise Winslow,Rudy Gay,Anthony Davis,Jayson Tatum,Jakob Poeltl,216.8
Spencer Dinwiddie,Shai Gilgeous-Alexander,Andrew Wiggins,Jrue Holiday,Rudy Gay,Luol Deng,Blake Griffin,Derrick Favors,Nikola Vucevic,289.3
Spencer Dinwiddie,Seth Curry,Andrew Wiggins,Dwyane Wade,Danilo Gallinari,Justise Winslow,Draymond Green,Aaron Gordon,Nikola Vucevic,235.7
Spencer Dinwiddie,Damian Lillard,Dwyane Wade,Tyrone Wallace,Danilo Gallinari,Gordon Hayward,Blake Griffin,Khem Birch,Nikola Vucevic,235.3
Spencer Dinwiddie,Damian Lillard,CJ McCollum,Dwyane Wade,Kevin Durant,Luol Deng,Draymond Green,Derrick Favors,Mo Bamba,249.4
Kyrie Irving,Shaun Livingston,Andrew Wiggins,Jrue Holiday,Gordon Hayward,Rudy Gay,Draymond Green,Jayson Tatum,Al Horford,248.1
Stephen Curry,Shaun Livingston,CJ McCollum,Dwyane Wade,Danilo Gallinari,Rudy Gay,Draymond Green,Montrezl Harrell,Al Horford,242.9
Shabazz Napier,Spencer Dinwiddie,Andrew Wiggins,Dwyane Wade,Kevin Durant,Rudy Gay,Blake Griffin,Aaron Gordon,Jakob Poeltl,276.2
Damian Lillard,Seth Curry,CJ McCollum,Dwyane Wade,Danilo Gallinari,Luol Deng,Blake Griffin,Aaron Gordon,Al Horford,242.1
Stephen Curry,Cameron Payne,Jrue Holiday,Dwyane Wade,Gordon Hayward,Justise Winslow,Jayson Tatum,Derrick Favors,Jarrett Allen,249.9
Kyrie Irving,Seth Curry,Jrue Holiday,Dwyane Wade,Rudy Gay,Luol Deng,Montrezl Harrell,Derrick Favors,Andre Drummond,230.2
Shabazz Napier,Damian Lillard,Jrue Holiday,Dwyane Wade,Rudy Gay,Luol Deng,Blake Griffin,Jayson Tatum,Jarrett Allen,276.2
Spencer Dinwiddie,Damian Lillard,Jrue Holiday,Tyrone Wallace,Danilo Gallinari,Justise Winslow,Aaron Gordon,Jayson Tatum,Mo Bamba,193.5
Spencer Dinwiddie,Quinn Cook,CJ McCollum,Dwyane Wade,Kevin Durant,Danilo Gallinari,Jayson Tatum,Khem Birch,Andre Drummond,177.7
Kyrie Irving,Spencer Dinwiddie,Dwyane Wade,Tyrone Wallace,Gordon Hayward,Justise Winslow,Draymond Green,Derrick Favors,Andre Drummond,239.4
Spencer Dinwiddie,Tyler Johnson,Jrue Holiday,CJ McCollum,Gordon Hayward,Justise Winslow,Draymond Green,Montrezl Harrell,Al Horford,237.8
Damian Lillard,Shelvin Mack,Andrew Wiggins,CJ McCollum,Danilo Gallinari,Gordon Hayward,Draymond Green,Derrick Favors,Al Horford,242.1
