PG,PG,SG,SG,SF,SF,PF,PF,C,P
Kemba Walker,Fred VanVleet,Bradley Beal,Tyler Dorsey,Justise Winslow,Bojan Bogdanovic,Serge Ibaka,Domantas Sabonis,Alex Len,253.9
Russell Westbrook,Jeremy Lin,Dennis Schroder,Rodney McGruder,Paul George,Josh Richardson,Domantas Sabonis,Frank Kaminsky,Alex Len,202.8
Kemba Walker,Tyler Johnson,Bradley Beal,Dennis Schroder,Bojan Bogdanovic,Josh Richardson,Pascal Siakam,Kelly Olynyk,Alex Len,220.5
Darren Collison,De'Anthony Melton,Bradley Beal,Dennis Schroder,Justise Winslow,Paul George,Thaddeus Young,Patrick Patterson,Steven Adams,220.9
Darren Collison,Tyler Johnson,Dwyane Wade,Kevin Huerter,Paul George,Josh Richardson,Serge Ibaka,Pascal Siakam,Thomas Bryant,216.9
Russell Westbrook,Darren Collison,Danny Green,Hamidou Diallo,Bojan Bogdanovic,Josh Richardson,Serge Ibaka,Thaddeus Young,Dewayne Dedmon,240.6
Russell Westbrook,Darren Collison,Malik Monk,Rodney McGruder,Justise Winslow,Josh Richardson,Pascal Siakam,Domantas Sabonis,Dewayne Dedmon,225.1
Russell Westbrook,Kemba Walker,Dennis Schroder,Dwyane Wade,Paul George,Josh Richardson,Richaun Holmes,Patrick Patterson,Kyle O'Quinn,228.4
Devonte' Graham,Kemba Walker,Bradley Beal,Delon Wright,Paul George,Bojan Bogdanovic,Domantas Sabonis,Frank Kaminsky,Steven Adams,276.2
Russell Westbrook,Darren Collison,Danny Green,Malik Monk,Paul George,Dwayne Bacon,Serge Ibaka,Pascal Siakam,Alex Len,207.5
Kemba Walker,Tony Parker,Bradley Beal,Rodney McGruder,Justise Winslow,Bojan Bogdanovic,Pascal Siakam,Thaddeus Young,Steven Adams,267.3
Devonte' Graham,Jeremy Lin,Bradley Beal,Dwyane Wade,Justise Winslow,Josh Richardson,Pascal Siakam,Domantas Sabonis,Steven Adams,235.4
