PG,PG,SG,SG,SF,SF,PF,PF,C,P
Russell Westbrook,Kemba Walker,Kent Bazemore,Buddy Hield,Bojan Bogdanovic,Justise Winslow,Thaddeus Young,Marvin III,Thomas Bryant,258.0
Jamal Murray,Darren Collison,Jeremy Lamb,Bogdan Bogdanovic,Giannis Antetokounmpo,Bojan Bogdanovic,Serge Ibaka,Domantas Sabonis,Thomas Bryant,273.4
Damian Lillard,Spencer Dinwiddie,Bradley Beal,Bogdan Bogdanovic,Bojan Bogdanovic,Josh Richardson,Serge Ibaka,Marvin III,Dewayne Dedmon,267.6
Kyrie Irving,Kemba Walker,Bradley Beal,Bogdan Bogdanovic,Bojan Bogdanovic,Justise Winslow,Jayson Tatum,Marvin III,Mitchell Robinson,222.9
Kemba Walker,Darren Collison,Buddy Hield,Bogdan Bogdanovic,Paul George,Gordon Hayward,Serge Ibaka,Thaddeus Young,Thomas Bryant,265.2
Kyrie Irving,Kemba Walker,Buddy Hield,Jeremy Lamb,Bojan Bogdanovic,Justise Winslow,Serge Ibaka,Domantas Sabonis,Brook Lopez,275.4
Kemba Walker,Darren Collison,Dennis Schroder,CJ McCollum,Kawhi Leonard,Bojan Bogdanovic,Jayson Tatum,Marvin III,Thomas Bryant,217.1
Russell Westbrook,Spencer Dinwiddie,Kent Bazemore,Buddy Hield,Paul George,Bojan Bogdanovic,Noah Vonleh,Pascal Siakam,Mitchell Robinson,278.5
Russell Westbrook,Kyrie Irving,Buddy Hield,Jeremy Lamb,Bojan Bogdanovic,Gordon Hayward,Noah Vonleh,Marvin III,Dewayne Dedmon,296.6
Kemba Walker,Spencer Dinwiddie,Bradley Beal,Dennis Schroder,Josh Richardson,Gordon Hayward,Domantas Sabonis,Marvin III,Thomas Bryant,246.6
Darren Collison,Spencer Dinwiddie,Bradley Beal,Dennis Schroder,Paul George,Justise Winslow,Jayson Tatum,Marvin III,Dewayne Dedmon,232.8
Stephen Curry,Jamal Murray,Buddy Hield,Bogdan Bogdanovic,Kawhi Leonard,Bojan Bogdanovic,Noah Vonleh,Marvin III,Thomas Bryant,266.2
Stephen Curry,Spencer Dinwiddie,Bradley Beal,Buddy Hield,Bojan Bogdanovic,Gordon Hayward,Domantas Sabonis,Thaddeus Young,Jarrett Allen,323.1
Russell Westbrook,Kyrie Irving,Dennis Schroder,CJ McCollum,Bojan Bogdanovic,Justise Winslow,Pascal Siakam,Domantas Sabonis,Mitchell Robinson,223.0
Stephen Curry,Darren Collison,Buddy Hield,Dennis Schroder,Bojan Bogdanovic,Justise Winslow,Noah Vonleh,Domantas Sabonis,Joel Embiid,304.5
Damian Lillard,Darren Collison,Kent Bazemore,Jeremy Lamb,Paul George,Justise Winslow,Serge Ibaka,Marvin III,Thomas Bryant,226.3
Jamal Murray,Darren Collison,Bogdan Bogdanovic,CJ McCollum,Paul George,Justise Winslow,Domantas Sabonis,Marvin III,Brook Lopez,222.6
Darren Collison,Spencer Dinwiddie,Bradley Beal,Jeremy Lamb,Paul George,Josh Richardson,Serge Ibaka,Pascal Siakam,Mitchell Robinson,266.7
