PG,PG,SG,SG,SF,SF,PF,PF,C,P
Russell Westbrook,Ben Simmons,Khris Middleton,Dwyane Wade,Rudy Gay,Wes Iwundu,Aaron Gordon,Malcolm Miller,Thomas Bryant,267.5
Jevon Carter,Ricky Rubio,James Harden,Dwyane Wade,Rudy Gay,Josh Richardson,Derrick Favors,Malcolm Miller,Rudy Gobert,262.5
Jevon Carter,Ricky Rubio,Dennis Schroder,Bradley Beal,Paul George,Rudy Gay,Serge Ibaka,Ivan Rabb,Steven Adams,197.5
Russell Westbrook,Ricky Rubio,Khris Middleton,Jordan McRae,Kawhi Leonard,Josh Richardson,Larry Jr,Ivan Rabb,Thomas Bryant,233.4
Russell Westbrook,Ben Simmons,Dennis Schroder,Khris Middleton,Rudy Gay,James III,Serge Ibaka,Ivan Rabb,Brook Lopez,250.1
Kyrie Irving,Ricky Rubio,Jordan McRae,Dwyane Wade,Kawhi Leonard,James III,Serge Ibaka,Jayson Tatum,Al Horford,233.0
Damian Lillard,Jevon Carter,Dennis Schroder,Bradley Beal,Josh Richardson,Wes Iwundu,Serge Ibaka,Jayson Tatum,Brook Lopez,240.7
Russell Westbrook,Damian Lillard,Dennis Schroder,Dwyane Wade,Josh Richardson,Wes Iwundu,Larry Jr,Ivan Rabb,Steven Adams,186.0
Damian Lillard,Ricky Rubio,Khris Middleton,Dwyane Wade,Kawhi Leonard,Rudy Gay,Malcolm Miller,Ivan Rabb,Al Horford,277.4
Kyrie Irving,Damian Lillard,Dennis Schroder,Jordan McRae,Rudy Gay,James III,Pascal Siakam,Serge Ibaka,Thomas Bryant,254.7
Damian Lillard,Michael Carter-Williams,Dennis Schroder,Khris Middleton,Paul George,Josh Richardson,Serge Ibaka,Ivan Rabb,Thomas Bryant,229.9
Russell Westbrook,Jevon Carter,Dennis Schroder,Khris Middleton,Josh Richardson,James III,Pascal Siakam,Aaron Gordon,Steven Adams,263.5
