PG,PG,SG,SG,SF,SF,PF,PF,C,P
Darren Collison,Jeremy Lin,Kent Bazemore,MarShon Brooks,Kawhi Leonard,Bojan Bogdanovic,Paul Millsap,Domantas Sabonis,Nikola Jokic,257.8
Jeremy Lin,Ish Smith,Dwyane Wade,Kent Bazemore,LeBron James,Kawhi Leonard,Serge Ibaka,Domantas Sabonis,Dewayne Dedmon,240.2
Fred VanVleet,Jamal Murray,Dwyane Wade,Kent Bazemore,Bojan Bogdanovic,Justise Winslow,Noah Vonleh,Kyle Kuzma,Dewayne Dedmon,205.4
Fred VanVleet,Jamal Murray,Josh Hart,Kent Bazemore,LeBron James,Kawhi Leonard,Paul Millsap,Serge Ibaka,Alex Len,248.6
Darren Collison,Jamal Murray,Delon Wright,Allonzo Trier,LeBron James,Justise Winslow,Paul Millsap,Domantas Sabonis,Nikola Jokic,278.9
Darren Collison,Emmanuel Mudiay,Dwyane Wade,MarShon Brooks,Kawhi Leonard,Bojan Bogdanovic,Blake Griffin,Thaddeus Young,JaVale McGee,219.5
Darren Collison,Jamal Murray,Garrett Temple,Langston Galloway,LeBron James,Josh Richardson,Blake Griffin,Serge Ibaka,Alex Len,250.2
Darren Collison,Jamal Murray,Kent Bazemore,Langston Galloway,LeBron James,Glenn III,Domantas Sabonis,Kyle Kuzma,Andre Drummond,233.7
Jeremy Lin,Jamal Murray,Delon Wright,Kent Bazemore,LeBron James,Kawhi Leonard,Thaddeus Young,Kyle Kuzma,JaVale McGee,213.7
Darren Collison,Jamal Murray,Delon Wright,Kent Bazemore,Josh Richardson,Bojan Bogdanovic,Noah Vonleh,Paul Millsap,Alex Len,239.2
Darren Collison,Reggie Jackson,Dwyane Wade,MarShon Brooks,Josh Richardson,Justise Winslow,Paul Millsap,Thaddeus Young,Nikola Jokic,262.8
Fred VanVleet,Jamal Murray,Kent Bazemore,Allonzo Trier,Josh Richardson,Bojan Bogdanovic,Blake Griffin,Thaddeus Young,Andre Drummond,265.9
Jamal Murray,Shelvin Mack,Tim Jr,Dwyane Wade,LeBron James,Bojan Bogdanovic,Domantas Sabonis,Kyle Kuzma,JaVale McGee,224.5
Darren Collison,Shelvin Mack,Delon Wright,Dwyane Wade,LeBron James,Kawhi Leonard,Pascal Siakam,Serge Ibaka,Alex Len,233.4
Darren Collison,Jamal Murray,Josh Hart,Kevin Huerter,LeBron James,Justise Winslow,Blake Griffin,Thaddeus Young,Dewayne Dedmon,215.2
Cory Joseph,Jamal Murray,Dwyane Wade,Langston Galloway,LeBron James,Kawhi Leonard,Noah Vonleh,Thaddeus Young,Alex Len,219.2
Cory Joseph,Jamal Murray,Kent Bazemore,Langston Galloway,Bojan Bogdanovic,Justise Winslow,Blake Griffin,Paul Millsap,Nikola Jokic,220.6
