PG,PG,SG,SG,SF,SF,PF,PF,C,P
Ben Simmons,Darren Collison,Dennis Schroder,Khris Middleton,Paul George,Juancho Hernangomez,Draymond Green,Paul Millsap,Alex Len,270.7
Russell Westbrook,Darren Collison,Svi Mykhailiuk,Shake Milton,Paul George,Justise Winslow,Domantas Sabonis,Paul Millsap,Alex Len,287.5
Jamal Murray,Landry Shamet,Andrew Wiggins,Dennis Schroder,Paul George,Justise Winslow,Kyle Kuzma,Paul Millsap,JaVale McGee,243.9
Stephen Curry,Darren Collison,Dwyane Wade,Svi Mykhailiuk,Giannis Antetokounmpo,Bojan Bogdanovic,Draymond Green,Paul Millsap,Alex Len,273.6
Ben Simmons,Jamal Murray,Dennis Schroder,Shake Milton,Josh Richardson,Bojan Bogdanovic,Domantas Sabonis,Thaddeus Young,Steven Adams,221.3
Russell Westbrook,Shaun Livingston,Dennis Schroder,Khris Middleton,Justise Winslow,Josh Richardson,Thaddeus Young,Kyle Kuzma,Alex Len,265.4
Russell Westbrook,Stephen Curry,Dwyane Wade,Shake Milton,Paul George,Bojan Bogdanovic,Thaddeus Young,Trey Lyles,Alex Len,300.2
Russell Westbrook,Darren Collison,Dwyane Wade,Svi Mykhailiuk,Paul George,Juancho Hernangomez,Draymond Green,Kyle Kuzma,JaVale McGee,256.1
Ben Simmons,Darren Collison,Andrew Wiggins,Dwyane Wade,Paul George,Bojan Bogdanovic,Thaddeus Young,Jonah Bolden,Steven Adams,279.5
Jamal Murray,Darren Collison,Dennis Schroder,Svi Mykhailiuk,Justise Winslow,Bojan Bogdanovic,Draymond Green,Thaddeus Young,Joel Embiid,249.1
Ben Simmons,Landry Shamet,Dennis Schroder,Dwyane Wade,Kevin Durant,Josh Richardson,Domantas Sabonis,Paul Millsap,Alex Len,259.7
Russell Westbrook,George Hill,Khris Middleton,Dwyane Wade,Josh Richardson,Bojan Bogdanovic,Domantas Sabonis,Draymond Green,Alex Len,268.2
Russell Westbrook,Landry Shamet,Dennis Schroder,Svi Mykhailiuk,Giannis Antetokounmpo,Bojan Bogdanovic,Domantas Sabonis,Thaddeus Young,Alex Len,280.5
Ben Simmons,Shaun Livingston,Dennis Schroder,Dwyane Wade,Paul George,Justise Winslow,Draymond Green,Thaddeus Young,JaVale McGee,256.3
Darren Collison,George Hill,Dennis Schroder,Khris Middleton,Paul George,Justise Winslow,Domantas Sabonis,Thaddeus Young,Steven Adams,249.7
Ben Simmons,Darren Collison,Khris Middleton,Svi Mykhailiuk,Justise Winslow,Josh Richardson,Kyle Kuzma,Paul Millsap,JaVale McGee,241.5
Ben Simmons,Shaun Livingston,Andrew Wiggins,Dwyane Wade,Josh Richardson,Bojan Bogdanovic,Domantas Sabonis,Kyle Kuzma,JaVale McGee,224.0
Jamal Murray,Darren Collison,Andrew Wiggins,Dennis Schroder,Kevin Durant,Juancho Hernangomez,Thaddeus Young,Paul Millsap,Steven Adams,217.9
Russell Westbrook,Shaun Livingston,Dennis Schroder,Svi Mykhailiuk,Paul George,Bojan Bogdanovic,Kyle Kuzma,Paul Millsap,Brook Lopez,230.9
Jamal Murray,Landry Shamet,Dennis Schroder,Dwyane Wade,Giannis Antetokounmpo,Josh Richardson,Draymond Green,Kyle Kuzma,Brook Lopez,224.6
Stephen Curry,Darren Collison,Andrew Wiggins,Dennis Schroder,Paul George,Bojan Bogdanovic,Draymond Green,Trey Lyles,JaVale McGee,252.9
Tyler Johnson,Darren Collison,Khris Middleton,Svi Mykhailiuk,Paul George,Giannis Antetokounmpo,Thaddeus Young,Kyle Kuzma,Alex Len,281.7
Russell Westbrook,Darren Collison,Khris Middleton,Shake Milton,Bojan Bogdanovic,Juancho Hernangomez,Domantas Sabonis,Kyle Kuzma,Steven Adams,243.5
Jamal Murray,Darren Collison,Andrew Wiggins,Shake Milton,Paul George,Bojan Bogdanovic,Paul Millsap,DJ Wilson,Joel Embiid,245.0
Stephen Curry,Landry Shamet,Khris Middleton,Dwyane Wade,Justise Winslow,Bojan Bogdanovic,Domantas Sabonis,Kyle Kuzma,Brook Lopez,240.0
Ben Simmons,Jamal Murray,Khris Middleton,Shake Milton,Paul George,Josh Richardson,Kyle Kuzma,Trey Lyles,Alex Len,273.2
