PG,PG,SG,SG,SF,SF,PF,PF,C,P
Russell Westbrook,Jevon Carter,Bradley Beal,Dwyane Wade,Paul George,Wes Iwundu,Derrick Favors,Markieff Morris,Thomas Bryant,261.4
Ricky Rubio,Jevon Carter,Bradley Beal,Kent Bazemore,Josh Richardson,Paul George,Aaron Gordon,Jarell Martin,Alex Len,233.0
Russell Westbrook,Spencer Dinwiddie,Kent Bazemore,Dwyane Wade,Paul George,Abdel Nader,Derrick Favors,Jarell Martin,Jarrett Allen,240.7
Stephen Curry,Russell Westbrook,Kent Bazemore,Dwyane Wade,Justise Winslow,Derrick Jr,Draymond Green,Aaron Gordon,Alex Len,255.1
Spencer Dinwiddie,Ricky Rubio,James Harden,Dennis Schroder,Paul George,Alfonzo McKinnie,Derrick Favors,Jarell Martin,Dewayne Dedmon,239.1
Spencer Dinwiddie,Jevon Carter,Bradley Beal,Kent Bazemore,Josh Richardson,Justise Winslow,Blake Griffin,Draymond Green,Jarrett Allen,215.0
Stephen Curry,Russell Westbrook,Dennis Schroder,Dwyane Wade,Wes Iwundu,Abdel Nader,Aaron Gordon,Derrick Favors,Steven Adams,237.0
Spencer Dinwiddie,Jevon Carter,James Harden,Kent Bazemore,Justise Winslow,Paul George,Derrick Favors,Ivan Rabb,Alex Len,275.8
Dante Exum,Jevon Carter,Bradley Beal,Dennis Schroder,Josh Richardson,Paul George,Blake Griffin,Derrick Favors,Dewayne Dedmon,229.4
Ricky Rubio,Jerian Grant,James Harden,Dwyane Wade,Paul George,Wes Iwundu,Draymond Green,Aaron Gordon,Thomas Bryant,236.9
Spencer Dinwiddie,Ricky Rubio,Bradley Beal,Dennis Schroder,Josh Richardson,Justise Winslow,Jarell Martin,Markieff Morris,Nikola Vucevic,209.2
Stephen Curry,Ricky Rubio,Dennis Schroder,Dwyane Wade,Josh Richardson,Alfonzo McKinnie,Draymond Green,Aaron Gordon,Rudy Gobert,221.9
Ricky Rubio,Jevon Carter,James Harden,Dwyane Wade,Justise Winslow,Wes Iwundu,Blake Griffin,Markieff Morris,Nikola Vucevic,190.4
Stephen Curry,Spencer Dinwiddie,Bradley Beal,Kent Bazemore,Justise Winslow,Wes Iwundu,Aaron Gordon,Jarell Martin,Steven Adams,221.6
Russell Westbrook,Ricky Rubio,Dwyane Wade,Austin Rivers,Paul George,Wes Iwundu,Blake Griffin,Jarell Martin,Steven Adams,212.1
Stephen Curry,Spencer Dinwiddie,Dennis Schroder,Terrance Ferguson,Paul George,Wes Iwundu,Blake Griffin,Jarell Martin,Nikola Vucevic,208.0
Russell Westbrook,Ricky Rubio,James Harden,Dennis Schroder,Josh Richardson,Abdel Nader,Draymond Green,Jarell Martin,Thomas Bryant,239.3
Ish Smith,Jerian Grant,James Harden,Dennis Schroder,Justise Winslow,Paul George,Blake Griffin,Derrick Favors,Thomas Bryant,254.0
Spencer Dinwiddie,Ricky Rubio,James Harden,Kent Bazemore,Justise Winslow,Abdel Nader,Draymond Green,Aaron Gordon,Dewayne Dedmon,224.3
Russell Westbrook,Jevon Carter,Dennis Schroder,Kent Bazemore,Josh Richardson,DeAndre' Bembry,Draymond Green,Aaron Gordon,Nikola Vucevic,221.8
Russell Westbrook,Jevon Carter,James Harden,Kent Bazemore,Josh Richardson,Wes Iwundu,Derrick Favors,Jarell Martin,Dewayne Dedmon,234.1
Russell Westbrook,Ricky Rubio,Dennis Schroder,Kent Bazemore,Justise Winslow,Bruno Caboclo,Aaron Gordon,Jarell Martin,Rudy Gobert,207.3
Spencer Dinwiddie,Dante Exum,James Harden,Dwyane Wade,Josh Richardson,Justise Winslow,Derrick Favors,Markieff Morris,Rudy Gobert,261.6
