PG,PG,SG,SG,SF,SF,PF,PF,C,P
Stephen Curry,Shabazz Napier,Dennis Schroder,Dwyane Wade,Kevin Durant,Rudy Gay,Kyle Kuzma,Thaddeus Young,Brook Lopez,258.2
Ricky Rubio,Spencer Dinwiddie,Dennis Schroder,Dwyane Wade,Giannis Antetokounmpo,Justise Winslow,Derrick Favors,James Johnson,Steven Adams,262.9
Jamal Murray,Darren Collison,Khris Middleton,Dennis Schroder,LeBron James,Wes Iwundu,Thaddeus Young,Aaron Gordon,JaVale McGee,275.5
Ben Simmons,Jamal Murray,Khris Middleton,Dennis Schroder,Rudy Gay,Justise Winslow,Thaddeus Young,Derrick Favors,Brook Lopez,339.7
Darren Collison,Shabazz Napier,Khris Middleton,Dwyane Wade,Josh Richardson,Giannis Antetokounmpo,Thaddeus Young,Derrick Favors,JaVale McGee,339.2
Russell Westbrook,Ben Simmons,Khris Middleton,Dwyane Wade,Bojan Bogdanovic,Wes Iwundu,Kyle Kuzma,James Johnson,JaVale McGee,260.1
Ricky Rubio,Spencer Dinwiddie,Khris Middleton,Dennis Schroder,Giannis Antetokounmpo,Wes Iwundu,Kyle Kuzma,Draymond Green,Brook Lopez,280.0
Stephen Curry,Jamal Murray,Khris Middleton,Dwyane Wade,Josh Richardson,Bojan Bogdanovic,Thaddeus Young,James Johnson,Steven Adams,288.9
Ben Simmons,Spencer Dinwiddie,Dwyane Wade,Jrue Holiday,Josh Richardson,Wes Iwundu,Thaddeus Young,Paul Millsap,JaVale McGee,294.6
Darren Collison,Spencer Dinwiddie,Dennis Schroder,Dwyane Wade,Justise Winslow,Wes Iwundu,Kyle Kuzma,Aaron Gordon,Nikola Jokic,216.0
Russell Westbrook,Jamal Murray,Dennis Schroder,Dwyane Wade,Rudy Gay,Wes Iwundu,Aaron Gordon,Derrick Favors,Steven Adams,251.1
Ben Simmons,Spencer Dinwiddie,Dennis Schroder,Dwyane Wade,LeBron James,Rudy Gay,Derrick Favors,Khem Birch,JaVale McGee,297.5
Shabazz Napier,Spencer Dinwiddie,Khris Middleton,Dennis Schroder,Josh Richardson,Justise Winslow,Kyle Kuzma,Derrick Favors,Nikola Vucevic,256.7
Darren Collison,Spencer Dinwiddie,Khris Middleton,Dwyane Wade,Josh Richardson,Justise Winslow,Draymond Green,Paul Millsap,Jarrett Allen,269.9
Darren Collison,Spencer Dinwiddie,Dennis Schroder,Jrue Holiday,Kevin Durant,Justise Winslow,Thaddeus Young,James Johnson,Brook Lopez,260.5
Jamal Murray,Ricky Rubio,Khris Middleton,Dennis Schroder,Kevin Durant,Justise Winslow,Aaron Gordon,James Johnson,Jarrett Allen,212.0
Stephen Curry,Ricky Rubio,Dennis Schroder,Dwyane Wade,Josh Richardson,Wes Iwundu,Thaddeus Young,Draymond Green,Rudy Gobert,216.0
