PG,PG,SG,SG,SF,SF,PF,PF,C,P
Kyrie Irving,Darren Collison,Khris Middleton,Jeremy Lamb,Bojan Bogdanovic,Gordon Hayward,Montrezl Harrell,Serge Ibaka,Alex Len,277.2
Kemba Walker,Darren Collison,Lou Williams,Dennis Schroder,Gordon Hayward,Danilo Gallinari,Serge Ibaka,Domantas Sabonis,Thomas Bryant,263.5
Russell Westbrook,Darren Collison,Jeremy Lamb,Kent Bazemore,Gordon Hayward,Danilo Gallinari,Pascal Siakam,Aaron Gordon,Brook Lopez,283.6
Russell Westbrook,Troy Caupain,Jeremy Lamb,Kent Bazemore,Kawhi Leonard,Bojan Bogdanovic,Montrezl Harrell,Aaron Gordon,Alex Len,259.8
Kemba Walker,Troy Caupain,Dennis Schroder,Kent Bazemore,Paul George,Bojan Bogdanovic,Montrezl Harrell,Jayson Tatum,Dewayne Dedmon,248.0
Darren Collison,Troy Caupain,Dennis Schroder,Kent Bazemore,Paul George,Gordon Hayward,Domantas Sabonis,Anthony Davis,Alex Len,250.2
Russell Westbrook,Troy Caupain,Dennis Schroder,Kent Bazemore,Kawhi Leonard,Danilo Gallinari,Pascal Siakam,Domantas Sabonis,Thomas Bryant,206.6
Kemba Walker,Troy Caupain,Khris Middleton,Kent Bazemore,Paul George,Gordon Hayward,Serge Ibaka,Aaron Gordon,Thomas Bryant,275.7
Russell Westbrook,Darren Collison,Khris Middleton,Kent Bazemore,Bojan Bogdanovic,Gordon Hayward,Jayson Tatum,Thaddeus Young,Dewayne Dedmon,253.0
Kyrie Irving,Troy Caupain,Khris Middleton,Dennis Schroder,Kawhi Leonard,Danilo Gallinari,Serge Ibaka,Jayson Tatum,Alex Len,198.7
Kyrie Irving,Darren Collison,Lou Williams,Kent Bazemore,Bojan Bogdanovic,Danilo Gallinari,Aaron Gordon,Thaddeus Young,Alex Len,211.1
Russell Westbrook,Kemba Walker,Jeremy Lamb,Kent Bazemore,Bojan Bogdanovic,Danilo Gallinari,Larry Jr,Johnathan Motley,Dewayne Dedmon,265.1
Russell Westbrook,Kemba Walker,Khris Middleton,Dennis Schroder,Gordon Hayward,Julian Washburn,Montrezl Harrell,Noah Vonleh,Thomas Bryant,237.1
Kemba Walker,Troy Caupain,Bradley Beal,Jeremy Lamb,Gordon Hayward,Danilo Gallinari,Montrezl Harrell,Jayson Tatum,Alex Len,302.0
Kemba Walker,Kyrie Irving,Dennis Schroder,Kent Bazemore,Danilo Gallinari,Julian Washburn,Montrezl Harrell,Serge Ibaka,Brook Lopez,223.4
Russell Westbrook,Troy Caupain,Lou Williams,Kent Bazemore,Bojan Bogdanovic,Danilo Gallinari,Serge Ibaka,Jayson Tatum,Brook Lopez,249.6
Kyrie Irving,Darren Collison,Dennis Schroder,Kent Bazemore,Kawhi Leonard,Gordon Hayward,Serge Ibaka,Larry Jr,Dewayne Dedmon,196.6
Russell Westbrook,Darren Collison,Bradley Beal,Kent Bazemore,Bojan Bogdanovic,Julian Washburn,Serge Ibaka,Domantas Sabonis,Thomas Bryant,267.9
Kemba Walker,Darren Collison,Bradley Beal,Jeremy Lamb,Bojan Bogdanovic,Gordon Hayward,Thaddeus Young,Noah Vonleh,Brook Lopez,297.0
Kyrie Irving,Troy Caupain,Lou Williams,Jeremy Lamb,Paul George,Gordon Hayward,Aaron Gordon,Noah Vonleh,Alex Len,256.3
Kemba Walker,Darren Collison,Lou Williams,Kent Bazemore,Kawhi Leonard,Julian Washburn,Montrezl Harrell,Domantas Sabonis,Alex Len,244.3
Kemba Walker,Darren Collison,Dennis Schroder,Jeremy Lamb,Kawhi Leonard,Julian Washburn,Pascal Siakam,Jayson Tatum,Thomas Bryant,239.2
Russell Westbrook,Darren Collison,Khris Middleton,Dennis Schroder,Danilo Gallinari,Julian Washburn,Pascal Siakam,Serge Ibaka,Dewayne Dedmon,248.1
Russell Westbrook,Troy Caupain,Bradley Beal,Dennis Schroder,Bojan Bogdanovic,Gordon Hayward,Aaron Gordon,Domantas Sabonis,Dewayne Dedmon,235.6
Kyrie Irving,Troy Caupain,Jeremy Lamb,Kent Bazemore,Paul George,Danilo Gallinari,Larry Jr,Domantas Sabonis,Brook Lopez,247.8
Kemba Walker,Darren Collison,Jeremy Lamb,Hamidou Diallo,Kawhi Leonard,Bojan Bogdanovic,Serge Ibaka,Domantas Sabonis,Dewayne Dedmon,288.3
Kyrie Irving,Darren Collison,Khris Middleton,Jeremy Lamb,Paul George,Julian Washburn,Noah Vonleh,Domantas Sabonis,Thomas Bryant,272.6
Russell Westbrook,Kyrie Irving,Lou Williams,Dennis Schroder,Bojan Bogdanovic,Julian Washburn,Larry Jr,Noah Vonleh,Alex Len,162.3
Russell Westbrook,Brad Wanamaker,Jeremy Lamb,Kent Bazemore,Paul George,Gordon Hayward,Serge Ibaka,Domantas Sabonis,Dewayne Dedmon,313.5
