PG,PG,SG,SG,SF,SF,PF,PF,C,P
Damian Lillard,Frank Ntilikina,CJ McCollum,Dwyane Wade,Kawhi Leonard,Justise Winslow,Montrezl Harrell,Serge Ibaka,Greg Monroe,225.4
Spencer Dinwiddie,Delon Wright,Lou Williams,Bradley Beal,Kawhi Leonard,Josh Richardson,Pascal Siakam,Serge Ibaka,Mo Bamba,227.7
Damian Lillard,Fred VanVleet,Dwyane Wade,Damyean Dotson,Kawhi Leonard,Josh Richardson,Pascal Siakam,Serge Ibaka,Thomas Bryant,216.2
Damian Lillard,Delon Wright,Bradley Beal,Damyean Dotson,Kawhi Leonard,Danilo Gallinari,Pascal Siakam,Noah Vonleh,Jarrett Allen,263.1
Damian Lillard,Spencer Dinwiddie,Lou Williams,Damyean Dotson,Kawhi Leonard,Josh Richardson,Montrezl Harrell,Kelly Olynyk,Greg Monroe,199.3
Damian Lillard,Shabazz Napier,Bradley Beal,Dwyane Wade,Josh Richardson,Danilo Gallinari,Serge Ibaka,Noah Vonleh,Mo Bamba,238.8
Spencer Dinwiddie,Fred VanVleet,Lou Williams,Bradley Beal,Josh Richardson,Danilo Gallinari,Noah Vonleh,Kelly Olynyk,Nikola Vucevic,243.0
Emmanuel Mudiay,Damian Lillard,CJ McCollum,Dwyane Wade,Kawhi Leonard,Danilo Gallinari,Aaron Gordon,Kelly Olynyk,Mitchell Robinson,232.3
Spencer Dinwiddie,Fred VanVleet,CJ McCollum,Bradley Beal,Kawhi Leonard,Wes Iwundu,Pascal Siakam,Montrezl Harrell,Mitchell Robinson,248.5
Damian Lillard,Frank Ntilikina,Lou Williams,Dwyane Wade,Josh Richardson,Danilo Gallinari,Montrezl Harrell,Mike Scott,Nikola Vucevic,223.1
Damian Lillard,Jerian Grant,Bradley Beal,Damyean Dotson,Josh Richardson,Danilo Gallinari,Montrezl Harrell,Aaron Gordon,Mitchell Robinson,249.6
DJ Augustin,Delon Wright,Bradley Beal,Dwyane Wade,Kawhi Leonard,Danilo Gallinari,Serge Ibaka,Aaron Gordon,Thomas Bryant,192.6
Emmanuel Mudiay,Patrick Beverley,Lou Williams,Bradley Beal,Josh Richardson,Justise Winslow,Montrezl Harrell,Serge Ibaka,Nikola Vucevic,246.4
Shai Gilgeous-Alexander,Trey Burke,CJ McCollum,Bradley Beal,Kawhi Leonard,Justise Winslow,Pascal Siakam,Serge Ibaka,Thomas Bryant,249.5
Damian Lillard,Spencer Dinwiddie,Lou Williams,Bradley Beal,Jared Dudley,Jake Layman,Montrezl Harrell,Aaron Gordon,Jarrett Allen,268.1
Damian Lillard,DJ Augustin,Lou Williams,Bradley Beal,Danilo Gallinari,Wes Iwundu,Montrezl Harrell,Serge Ibaka,Greg Monroe,199.3
DJ Augustin,Jerian Grant,Lou Williams,Dwyane Wade,Kawhi Leonard,Josh Richardson,Serge Ibaka,Noah Vonleh,Nikola Vucevic,224.9
Fred VanVleet,Trey Burke,CJ McCollum,Dwyane Wade,Josh Richardson,Danilo Gallinari,Serge Ibaka,Aaron Gordon,Nikola Vucevic,237.3
Fred VanVleet,Jerian Grant,Lou Williams,Bradley Beal,Kawhi Leonard,Justise Winslow,Serge Ibaka,Aaron Gordon,Jarrett Allen,230.9
Patrick Beverley,Spencer Dinwiddie,Bradley Beal,Damyean Dotson,Danilo Gallinari,Wes Iwundu,Pascal Siakam,Aaron Gordon,Nikola Vucevic,217.2
Damian Lillard,Fred VanVleet,Dwyane Wade,Damyean Dotson,Justise Winslow,Wes Iwundu,Montrezl Harrell,Aaron Gordon,Nikola Vucevic,203.1
Emmanuel Mudiay,Spencer Dinwiddie,Lou Williams,Bradley Beal,Justise Winslow,Wes Iwundu,Pascal Siakam,Noah Vonleh,Jarrett Allen,246.1
