PG,PG,SG,SG,SF,SF,PF,PF,C,P
Russell Westbrook,Spencer Dinwiddie,Bradley Beal,Alec Burks,Paul George,Danilo Gallinari,Draymond Green,Jonas Jerebko,Ian Mahinmi,246.5
Russell Westbrook,Ricky Rubio,Lou Williams,Bradley Beal,Paul George,Jared Dudley,Ryan Anderson,Jonas Jerebko,Rudy Gobert,279.6
Stephen Curry,Spencer Dinwiddie,Lou Williams,Bradley Beal,Paul George,Kevin Durant,Ryan Anderson,Kevon Looney,Damian Jones,255.1
Russell Westbrook,Spencer Dinwiddie,Dennis Schroder,Alec Burks,Kevin Durant,Dzanan Musa,Montrezl Harrell,Draymond Green,Jordan Bell,200.2
Russell Westbrook,Spencer Dinwiddie,Dennis Schroder,Bradley Beal,Danilo Gallinari,Dzanan Musa,Ryan Anderson,Patrick Patterson,Rudy Gobert,221.3
Russell Westbrook,Spencer Dinwiddie,Dennis Schroder,Lou Williams,Kevin Durant,Danilo Gallinari,Kenneth Faried,Jonas Jerebko,Boban Marjanovic,223.0
Stephen Curry,Spencer Dinwiddie,Joe Harris,Alec Burks,Kevin Durant,Danilo Gallinari,Draymond Green,Kenneth Faried,Rudy Gobert,262.7
Stephen Curry,Spencer Dinwiddie,Grayson Allen,Alex Abrines,Paul George,Kevin Durant,Montrezl Harrell,Jonas Jerebko,Rudy Gobert,273.3
Russell Westbrook,Ricky Rubio,Dennis Schroder,Bradley Beal,Dorian Finney-Smith,Royce O'Neale,Montrezl Harrell,Jason Smith,Rudy Gobert,196.6
Stephen Curry,Ricky Rubio,Dennis Schroder,Bradley Beal,Kevin Durant,Jared Dudley,Kevon Looney,Kenneth Faried,Rudy Gobert,241.1
Stephen Curry,Quinn Cook,Lou Williams,Austin Rivers,Kevin Durant,Danilo Gallinari,Montrezl Harrell,Draymond Green,Steven Adams,252.6
Stephen Curry,Ricky Rubio,Dennis Schroder,Bradley Beal,Paul George,Dzanan Musa,Dwight Powell,Maxi Kleber,Jarrett Allen,197.4
Stephen Curry,Spencer Dinwiddie,Dennis Schroder,Bradley Beal,Paul George,Royce O'Neale,Josh Jackson,Jerami Grant,Rudy Gobert,239.3
Stephen Curry,Quinn Cook,Dennis Schroder,Wesley Matthews,Paul George,Danilo Gallinari,Montrezl Harrell,Rondae Hollis-Jefferson,Jarrett Allen,228.2
Stephen Curry,Raymond Felton,Lou Williams,Bradley Beal,Kevin Durant,Danilo Gallinari,Maxi Kleber,Jonas Jerebko,Jarrett Allen,246.7
Jerome Robinson,Elie Okobo,Dennis Schroder,Bradley Beal,Paul George,Kevin Durant,Montrezl Harrell,Ryan Anderson,Rudy Gobert,241.2
Russell Westbrook,Ricky Rubio,Bradley Beal,Alex Abrines,Kevin Durant,Danilo Gallinari,Montrezl Harrell,Patrick Patterson,Marcin Gortat,258.5
Russell Westbrook,Quinn Cook,Bradley Beal,Grayson Allen,Danilo Gallinari,Jared Dudley,Montrezl Harrell,Draymond Green,Rudy Gobert,272.7
Russell Westbrook,Ricky Rubio,Dennis Schroder,Lou Williams,Kevin Durant,Dzanan Musa,Jerami Grant,Kevon Looney,Jarrett Allen,211.6
Russell Westbrook,Spencer Dinwiddie,Lou Williams,Alec Burks,Paul George,Trevor Ariza,Kevon Looney,Kenneth Faried,Rudy Gobert,220.1
Russell Westbrook,Quinn Cook,Dennis Schroder,Terrance Ferguson,Paul George,Dzanan Musa,Draymond Green,Jason Smith,Rudy Gobert,213.5
Spencer Dinwiddie,Ricky Rubio,Lou Williams,Bradley Beal,Kevin Durant,Danilo Gallinari,Markieff Morris,Dwight Powell,Steven Adams,184.4
