PG,PG,SG,SG,SF,SF,PF,PF,C,P
Kemba Walker,Devonte' Graham,Buddy Hield,Lou Williams,Rudy Gay,Jeff Green,Montrezl Harrell,Draymond Green,Thomas Bryant,225.6
Kemba Walker,Jamal Murray,Lou Williams,Bogdan Bogdanovic,Troy Jr,Danilo Gallinari,Paul Millsap,JaMychal Green,Thomas Bryant,249.6
Quinn Cook,Devonte' Graham,Jeremy Lamb,Bogdan Bogdanovic,Kevin Durant,Danilo Gallinari,Paul Millsap,Draymond Green,Nikola Jokic,286.2
Stephen Curry,Jerome Robinson,Jeremy Lamb,Bogdan Bogdanovic,Kevin Durant,Danilo Gallinari,Montrezl Harrell,JaMychal Green,Willie Cauley-Stein,259.0
Kemba Walker,Stephen Curry,Buddy Hield,Jeremy Lamb,Troy Jr,Rudy Gay,Paul Millsap,Draymond Green,Bismack Biyombo,240.5
Kemba Walker,Jamal Murray,Buddy Hield,Jeremy Lamb,Danilo Gallinari,Davis Bertans,Marvin Williams,Montrezl Harrell,Thomas Bryant,245.5
Jamal Murray,Jerome Robinson,Bradley Beal,Lou Williams,Rudy Gay,Davis Bertans,Paul Millsap,Montrezl Harrell,Thomas Bryant,227.1
Stephen Curry,Jamal Murray,Buddy Hield,Torrey Craig,Rudy Gay,Jeff Green,Paul Millsap,Ivan Rabb,Nikola Jokic,241.0
Kemba Walker,Quinn Cook,Bradley Beal,Bogdan Bogdanovic,Danilo Gallinari,Rudy Gay,Montrezl Harrell,Draymond Green,Jordan Bell,254.2
Jamal Murray,Devonte' Graham,Bradley Beal,Jeremy Lamb,Kevin Durant,Rudy Gay,Draymond Green,JaMychal Green,Willie Cauley-Stein,221.5
Kemba Walker,Landry Shamet,Buddy Hield,Jeremy Lamb,Danilo Gallinari,Jeff Green,Paul Millsap,JaMychal Green,Nikola Jokic,263.7
Stephen Curry,Jerome Robinson,Bradley Beal,Bogdan Bogdanovic,Rudy Gay,Chandler Parsons,Paul Millsap,Draymond Green,Willie Cauley-Stein,263.8
Stephen Curry,Jamal Murray,Lou Williams,Bogdan Bogdanovic,Kevin Durant,Jeff Green,Marvin Williams,Paul Millsap,Kevon Looney,205.1
Stephen Curry,Landry Shamet,Lou Williams,Bogdan Bogdanovic,Rudy Gay,Jeff Green,Montrezl Harrell,Frank Kaminsky,Nikola Jokic,242.0
Kemba Walker,Patty Mills,Bradley Beal,Jeremy Lamb,Danilo Gallinari,Davis Bertans,Paul Millsap,Draymond Green,Willie Cauley-Stein,241.2
Kemba Walker,Jevon Carter,Jeremy Lamb,Bogdan Bogdanovic,Troy Jr,Kevin Durant,Montrezl Harrell,Draymond Green,Thomas Bryant,220.7
Kemba Walker,Jamal Murray,Buddy Hield,Bradley Beal,Danilo Gallinari,Rudy Gay,Ivan Rabb,JaMychal Green,Jakob Poeltl,230.6
Kemba Walker,Jamal Murray,Jeremy Lamb,Lou Williams,Danilo Gallinari,Jeff Green,Frank Kaminsky,Draymond Green,Jakob Poeltl,191.2
Stephen Curry,Jamal Murray,Jeremy Lamb,Lou Williams,Troy Jr,Davis Bertans,Montrezl Harrell,Draymond Green,Willie Cauley-Stein,214.2
Stephen Curry,Jamal Murray,Bradley Beal,Jeremy Lamb,Rudy Gay,Gary Harris,Marvin Williams,Paul Millsap,Jakob Poeltl,226.6
Kemba Walker,Stephen Curry,Buddy Hield,Bogdan Bogdanovic,Danilo Gallinari,Jeff Green,Ivan Rabb,Frank Kaminsky,Willie Cauley-Stein,246.5
Kemba Walker,Quinn Cook,Buddy Hield,Jeremy Lamb,Kevin Durant,Rudy Gay,Montrezl Harrell,Frank Kaminsky,Jakob Poeltl,219.4
Kemba Walker,Jamal Murray,Jeremy Lamb,Bogdan Bogdanovic,Kevin Durant,Davis Bertans,Ivan Rabb,JaMychal Green,Nikola Jokic,214.6
Kemba Walker,Jerome Robinson,Bradley Beal,Jeremy Lamb,Rudy Gay,Jeff Green,Ivan Rabb,Draymond Green,Nikola Jokic,217.1
Jamal Murray,Jevon Carter,Buddy Hield,Bogdan Bogdanovic,Kevin Durant,Rudy Gay,Marvin Williams,Frank Kaminsky,Nikola Jokic,224.7
Stephen Curry,Jamal Murray,Bradley Beal,Malik Beasley,Danilo Gallinari,Jeff Green,Paul Millsap,JaMychal Green,Willie Cauley-Stein,251.2
Jamal Murray,Jevon Carter,Buddy Hield,Bradley Beal,Kevin Durant,Jeff Green,Ivan Rabb,Montrezl Harrell,Willie Cauley-Stein,196.8
Jamal Murray,Landry Shamet,Jeremy Lamb,Torrey Craig,Kevin Durant,Danilo Gallinari,Paul Millsap,Montrezl Harrell,Jakob Poeltl,200.6
