PG,PG,SG,SG,SF,SF,PF,PF,C,P
Darren Collison,Kemba Walker,Bradley Beal,Dwyane Wade,Rudy Gay,Justise Winslow,Kyle Kuzma,Aaron Gordon,Thomas Bryant,317.1
Darren Collison,Kemba Walker,Andrew Wiggins,Dennis Schroder,Rudy Gay,Bojan Bogdanovic,Kyle Kuzma,Montrezl Harrell,Steven Adams,261.7
Kemba Walker,Spencer Dinwiddie,Jeremy Lamb,Dwyane Wade,Rudy Gay,Bojan Bogdanovic,Pascal Siakam,Domantas Sabonis,Jarrett Allen,216.7
Spencer Dinwiddie,Jamal Murray,Lou Williams,Andrew Wiggins,Danilo Gallinari,Josh Richardson,Aaron Gordon,Domantas Sabonis,Thomas Bryant,294.1
Kemba Walker,Jamal Murray,Jeremy Lamb,Dwyane Wade,Danilo Gallinari,Justise Winslow,Thaddeus Young,Domantas Sabonis,Thomas Bryant,308.0
Spencer Dinwiddie,Jamal Murray,Jeremy Lamb,Dennis Schroder,Justise Winslow,Josh Richardson,Kyle Kuzma,Pascal Siakam,Thomas Bryant,257.4
Spencer Dinwiddie,Jamal Murray,Bradley Beal,Andrew Wiggins,Bojan Bogdanovic,Justise Winslow,Larry Jr,Montrezl Harrell,Thomas Bryant,274.0
Russell Westbrook,Darren Collison,Andrew Wiggins,Dennis Schroder,Danilo Gallinari,Justise Winslow,Kyle Kuzma,Thaddeus Young,Thomas Bryant,328.9
Darren Collison,Spencer Dinwiddie,Andrew Wiggins,Dwyane Wade,Bojan Bogdanovic,Josh Richardson,Montrezl Harrell,Thaddeus Young,Karl-Anthony Towns,271.6
Darren Collison,Spencer Dinwiddie,Lou Williams,Dennis Schroder,Kawhi Leonard,Bojan Bogdanovic,Pascal Siakam,Montrezl Harrell,Jarrett Allen,207.4
Spencer Dinwiddie,Jamal Murray,Bradley Beal,Dennis Schroder,Rudy Gay,Bojan Bogdanovic,Kyle Kuzma,Thaddeus Young,Dewayne Dedmon,250.8
Darren Collison,Jamal Murray,Lou Williams,Dennis Schroder,Danilo Gallinari,Josh Richardson,Kyle Kuzma,Montrezl Harrell,Dewayne Dedmon,298.4
Jamal Murray,Elie Okobo,Jeremy Lamb,Dwyane Wade,Bojan Bogdanovic,Josh Richardson,Anthony Davis,Montrezl Harrell,Thomas Bryant,295.9
Darren Collison,Jamal Murray,Lou Williams,Dwyane Wade,Kawhi Leonard,Rudy Gay,Pascal Siakam,Thaddeus Young,Dewayne Dedmon,267.4
Darren Collison,Spencer Dinwiddie,Bradley Beal,Andrew Wiggins,Bojan Bogdanovic,Danilo Gallinari,Pascal Siakam,Domantas Sabonis,Dewayne Dedmon,271.9
Darren Collison,Jamal Murray,Bradley Beal,Dwyane Wade,Rudy Gay,Danilo Gallinari,Serge Ibaka,Domantas Sabonis,Steven Adams,318.1
Russell Westbrook,Darren Collison,Dwyane Wade,Dennis Schroder,Rudy Gay,Bojan Bogdanovic,Larry Jr,Serge Ibaka,Dewayne Dedmon,243.3
Russell Westbrook,Elie Okobo,Andrew Wiggins,Dwyane Wade,Bojan Bogdanovic,Danilo Gallinari,Serge Ibaka,Montrezl Harrell,Steven Adams,287.1
Russell Westbrook,Jamal Murray,Lou Williams,Dwyane Wade,Bojan Bogdanovic,Danilo Gallinari,Aaron Gordon,Omari Spellman,Dewayne Dedmon,297.1
Kemba Walker,Elie Okobo,Lou Williams,Dennis Schroder,Kawhi Leonard,Rudy Gay,Kyle Kuzma,Domantas Sabonis,Thomas Bryant,258.4
Kemba Walker,Jalen Brunson,Dwyane Wade,Dennis Schroder,Kawhi Leonard,Danilo Gallinari,Pascal Siakam,Aaron Gordon,Thomas Bryant,214.9
Russell Westbrook,Spencer Dinwiddie,Jeremy Lamb,Andrew Wiggins,Rudy Gay,Danilo Gallinari,Montrezl Harrell,Omari Spellman,Thomas Bryant,255.8
Darren Collison,Kemba Walker,Bradley Beal,Dennis Schroder,Bojan Bogdanovic,Josh Richardson,Pascal Siakam,Thaddeus Young,Thomas Bryant,262.7
Russell Westbrook,Spencer Dinwiddie,Bradley Beal,Dwyane Wade,Danilo Gallinari,Isaac Bonga,Pascal Siakam,Thaddeus Young,Thomas Bryant,267.6
Russell Westbrook,Kemba Walker,Lou Williams,Andrew Wiggins,Bojan Bogdanovic,Isaac Bonga,Thaddeus Young,Aaron Gordon,Thomas Bryant,294.7
Kemba Walker,Jamal Murray,Bradley Beal,Dennis Schroder,Danilo Gallinari,Isaac Bonga,Kyle Kuzma,Serge Ibaka,Thomas Bryant,299.2
