PG,PG,SG,SG,SF,SF,PF,PF,C,P
Jalen Brunson,Devin Harris,Bradley Beal,Dwyane Wade,LeBron James,Juancho Hernangomez,Anthony Davis,Harry III,Thomas Bryant,218.9
Jamal Murray,Tyler Johnson,Dwyane Wade,Wayne Ellington,Josh Richardson,OG Anunoby,Anthony Davis,Kyle Kuzma,Willie Cauley-Stein,269.8
Jamal Murray,Tim Frazier,Dwyane Wade,Delon Wright,LeBron James,Justise Winslow,Anthony Davis,James Johnson,Thomas Bryant,237.5
Tim Frazier,Tyler Johnson,Buddy Hield,Bogdan Bogdanovic,LeBron James,Josh Richardson,Serge Ibaka,Harry III,Willie Cauley-Stein,201.5
Tomas Satoransky,Tyler Johnson,Bradley Beal,Dwyane Wade,Juancho Hernangomez,Josh Richardson,Serge Ibaka,Kyle Kuzma,Nikola Jokic,221.6
Tyler Johnson,Devin Harris,Bradley Beal,Jrue Holiday,LeBron James,Justise Winslow,Kyle Kuzma,Dwight Powell,Thomas Bryant,219.4
Jamal Murray,Jalen Brunson,Bradley Beal,Jrue Holiday,LeBron James,Josh Richardson,James Johnson,Cheick Diallo,Thomas Bryant,236.7
Tomas Satoransky,Jamal Murray,Bradley Beal,Dwyane Wade,LeBron James,Justise Winslow,Kyle Kuzma,Kelly Olynyk,Tyson Chandler,196.5
Jamal Murray,Devin Harris,Buddy Hield,Bogdan Bogdanovic,Kawhi Leonard,OG Anunoby,Serge Ibaka,Harry III,Nikola Jokic,252.1
Jalen Brunson,Lonzo Ball,Buddy Hield,Jrue Holiday,Justise Winslow,Josh Richardson,Serge Ibaka,Harry III,Nikola Jokic,239.0
Jamal Murray,Lonzo Ball,Bradley Beal,Dwyane Wade,Lance Stephenson,OG Anunoby,Anthony Davis,Serge Ibaka,Thomas Bryant,282.9
Tomas Satoransky,Tyler Johnson,Jrue Holiday,Wayne Ellington,Justise Winslow,Kawhi Leonard,Serge Ibaka,Kyle Kuzma,Willie Cauley-Stein,203.5
Jamal Murray,Jalen Brunson,Buddy Hield,Dwyane Wade,Kawhi Leonard,Darius Miller,Anthony Davis,Dwight Powell,Thomas Bryant,283.8
Tim Frazier,Devin Harris,Bradley Beal,Dwyane Wade,Justise Winslow,Josh Richardson,Anthony Davis,Maxi Kleber,Willie Cauley-Stein,229.3
Jamal Murray,Tyler Johnson,Buddy Hield,Dwyane Wade,LeBron James,Kawhi Leonard,Maxi Kleber,Cheick Diallo,Willie Cauley-Stein,231.2
Jamal Murray,Devin Harris,Jrue Holiday,Bogdan Bogdanovic,Justise Winslow,Josh Richardson,Anthony Davis,Dwight Powell,Tyson Chandler,258.1
Tomas Satoransky,Jamal Murray,Jrue Holiday,Dwyane Wade,LeBron James,Josh Richardson,Trey Lyles,Dwight Powell,Willie Cauley-Stein,227.0
Jamal Murray,Devin Harris,Bradley Beal,Wayne Ellington,LeBron James,Josh Richardson,Maxi Kleber,Harry III,Nikola Jokic,203.9
Jalen Brunson,Devin Harris,Jrue Holiday,Dwyane Wade,LeBron James,Justise Winslow,Serge Ibaka,Cheick Diallo,Willie Cauley-Stein,180.7
Lonzo Ball,Tyler Johnson,Bradley Beal,Wayne Ellington,LeBron James,Kawhi Leonard,Serge Ibaka,Harry III,Thomas Bryant,222.2
Jamal Murray,Devin Harris,Bradley Beal,Dwyane Wade,Justise Winslow,Kawhi Leonard,James Johnson,Cheick Diallo,Nikola Jokic,224.5
Jamal Murray,Tim Frazier,Buddy Hield,Bogdan Bogdanovic,Isaac Bonga,Lance Stephenson,Anthony Davis,Kyle Kuzma,Thomas Bryant,263.5
Jamal Murray,Devin Harris,Bradley Beal,Jrue Holiday,Kawhi Leonard,Isaac Bonga,Serge Ibaka,Maxi Kleber,Thomas Bryant,243.8
Jalen Brunson,Devin Harris,Buddy Hield,Bogdan Bogdanovic,Josh Richardson,Darius Miller,Anthony Davis,Kyle Kuzma,Willie Cauley-Stein,262.3
