PG,PG,SG,SG,SF,SF,PF,PF,C,P
Jamal Murray,Spencer Dinwiddie,Buddy Hield,Dennis Schroder,Josh Richardson,Bojan Bogdanovic,Paul Millsap,Kyle Kuzma,Andre Drummond,288.1
Russell Westbrook,Jamal Murray,Dwyane Wade,Khris Middleton,Rudy Gay,Justise Winslow,Pascal Siakam,Thaddeus Young,JaVale McGee,289.8
Darren Collison,Spencer Dinwiddie,Dwyane Wade,Khris Middleton,Paul George,Bojan Bogdanovic,Paul Millsap,Kyle Kuzma,Jarrett Allen,260.4
Jamal Murray,Ben Simmons,Buddy Hield,Dennis Schroder,Bojan Bogdanovic,Rudy Gay,Blake Griffin,Thaddeus Young,JaVale McGee,302.9
Kemba Walker,Stephen Curry,Bogdan Bogdanovic,Dennis Schroder,Bojan Bogdanovic,Justise Winslow,Serge Ibaka,Thaddeus Young,Willie Cauley-Stein,260.8
Darren Collison,Spencer Dinwiddie,Jeremy Lamb,Dennis Schroder,LeBron James,Bojan Bogdanovic,Serge Ibaka,Paul Millsap,JaVale McGee,245.7
Stephen Curry,Spencer Dinwiddie,Jeremy Lamb,Khris Middleton,Bojan Bogdanovic,Justise Winslow,Marvin III,Pascal Siakam,Willie Cauley-Stein,249.6
Darren Collison,Spencer Dinwiddie,Bogdan Bogdanovic,Khris Middleton,Bojan Bogdanovic,Rudy Gay,Serge Ibaka,Marvin III,Andre Drummond,228.0
Kemba Walker,Darren Collison,Buddy Hield,Dwyane Wade,Rudy Gay,Justise Winslow,Paul Millsap,Marvin III,Andre Drummond,263.2
Russell Westbrook,Spencer Dinwiddie,Bogdan Bogdanovic,Dennis Schroder,Josh Richardson,Bojan Bogdanovic,Pascal Siakam,Thaddeus Young,Jarrett Allen,286.4
Kemba Walker,Darren Collison,Buddy Hield,Dennis Schroder,Paul George,Bojan Bogdanovic,Larry Jr,Serge Ibaka,Jarrett Allen,235.4
Jamal Murray,Stephen Curry,Jeremy Lamb,Buddy Hield,Bojan Bogdanovic,Justise Winslow,Serge Ibaka,Kyle Kuzma,JaVale McGee,284.0
Stephen Curry,Spencer Dinwiddie,Buddy Hield,Dwyane Wade,Josh Richardson,Justise Winslow,Marvin III,Kyle Kuzma,Jarrett Allen,274.0
