PG,PG,SG,SG,SF,SF,PF,PF,C,P
Darren Collison,Kemba Walker,Kent Bazemore,Dwyane Wade,Danilo Gallinari,Gordon Hayward,Derrick Favors,Anthony Davis,JaVale McGee,246.5
Stephen Curry,Ricky Rubio,Kent Bazemore,Jeremy Lamb,Gordon Hayward,Bojan Bogdanovic,Thaddeus Young,Anthony Davis,JaVale McGee,213.8
Stephen Curry,Darren Collison,Andrew Wiggins,Dwyane Wade,Gordon Hayward,Rudy Gay,Blake Griffin,Jayson Tatum,Thomas Bryant,231.9
Ricky Rubio,Kemba Walker,Andrew Wiggins,Bogdan Bogdanovic,Rudy Gay,Bojan Bogdanovic,Kyle Kuzma,Blake Griffin,Thomas Bryant,293.8
Kyrie Irving,Damian Lillard,Kent Bazemore,Bogdan Bogdanovic,Josh Richardson,Justise Winslow,Kyle Kuzma,Thaddeus Young,Thomas Bryant,298.7
Kyrie Irving,Kemba Walker,Jeremy Lamb,Dwyane Wade,Josh Richardson,Gordon Hayward,Kyle Kuzma,Jayson Tatum,Thomas Bryant,300.8
Stephen Curry,Damian Lillard,Kent Bazemore,Jeremy Lamb,Danilo Gallinari,Bojan Bogdanovic,Kyle Kuzma,Derrick Favors,Thomas Bryant,289.9
Kyrie Irving,Damian Lillard,Dwyane Wade,Bogdan Bogdanovic,Gordon Hayward,Rudy Gay,Derrick Favors,Montrezl Harrell,Thomas Bryant,306.5
Kyrie Irving,Brad Wanamaker,Buddy Hield,Bogdan Bogdanovic,Josh Richardson,Rudy Gay,Blake Griffin,Anthony Davis,Thomas Bryant,298.6
Stephen Curry,Ricky Rubio,Khris Middleton,Bogdan Bogdanovic,Justise Winslow,Bojan Bogdanovic,Kyle Kuzma,Jayson Tatum,JaVale McGee,265.9
Stephen Curry,Shelvin Mack,Kent Bazemore,Khris Middleton,Danilo Gallinari,Rudy Gay,Blake Griffin,Anthony Davis,Thomas Bryant,232.7
Darren Collison,Kemba Walker,Buddy Hield,Jeremy Lamb,Justise Winslow,Gordon Hayward,Montrezl Harrell,Anthony Davis,Thomas Bryant,297.9
Stephen Curry,Brad Wanamaker,Buddy Hield,Andrew Wiggins,Danilo Gallinari,Rudy Gay,Kyle Kuzma,Anthony Davis,JaVale McGee,246.2
Stephen Curry,Kemba Walker,Kent Bazemore,Lou Williams,Gordon Hayward,Rudy Gay,Kyle Kuzma,Thaddeus Young,Thomas Bryant,237.7
Darren Collison,Damian Lillard,Dwyane Wade,Bogdan Bogdanovic,Danilo Gallinari,Bojan Bogdanovic,Kyle Kuzma,Jayson Tatum,Brook Lopez,295.9
Ricky Rubio,Darren Collison,Dwyane Wade,Bogdan Bogdanovic,Josh Richardson,Justise Winslow,Montrezl Harrell,Anthony Davis,JaVale McGee,272.2
Stephen Curry,Shelvin Mack,Buddy Hield,Lou Williams,Josh Richardson,Bojan Bogdanovic,Kyle Kuzma,Anthony Davis,Thomas Bryant,272.7
Ricky Rubio,Damian Lillard,Andrew Wiggins,Dwyane Wade,Josh Richardson,Bojan Bogdanovic,Kyle Kuzma,Derrick Favors,JaVale McGee,280.5
Ricky Rubio,Kyrie Irving,Buddy Hield,CJ McCollum,Gordon Hayward,Bojan Bogdanovic,Kyle Kuzma,Thaddeus Young,Thomas Bryant,251.6
Kyrie Irving,Shelvin Mack,Lou Williams,Bogdan Bogdanovic,Danilo Gallinari,Justise Winslow,Jayson Tatum,Anthony Davis,Thomas Bryant,272.6
Stephen Curry,Darren Collison,Buddy Hield,Dwyane Wade,Gordon Hayward,Bojan Bogdanovic,Kyle Kuzma,Montrezl Harrell,JaVale McGee,252.2
Shelvin Mack,Damian Lillard,Khris Middleton,Dwyane Wade,Danilo Gallinari,Justise Winslow,Kyle Kuzma,Anthony Davis,JaVale McGee,274.6
Ricky Rubio,Kyrie Irving,Andrew Wiggins,Bogdan Bogdanovic,Danilo Gallinari,Gordon Hayward,Thaddeus Young,Jayson Tatum,JaVale McGee,240.9
Ricky Rubio,Kemba Walker,Khris Middleton,Dwyane Wade,Justise Winslow,Gordon Hayward,Blake Griffin,Derrick Favors,Thomas Bryant,299.3
Ricky Rubio,Darren Collison,CJ McCollum,Bogdan Bogdanovic,Rudy Gay,Bojan Bogdanovic,Thaddeus Young,Anthony Davis,Brook Lopez,241.8
Ricky Rubio,Darren Collison,Kent Bazemore,Lou Williams,Justise Winslow,Gordon Hayward,Kyle Kuzma,Anthony Davis,Brook Lopez,222.5
Damian Lillard,Brad Wanamaker,Khris Middleton,Lou Williams,Rudy Gay,Bojan Bogdanovic,Jayson Tatum,Anthony Davis,JaVale McGee,230.8
Kyrie Irving,Brad Wanamaker,Khris Middleton,Andrew Wiggins,Gordon Hayward,Bojan Bogdanovic,Kyle Kuzma,Anthony Davis,Brook Lopez,249.5
