PG,PG,SG,SG,SF,SF,PF,PF,C,P
Russell Westbrook,Quinn Cook,Jrue Holiday,Andrew Wiggins,Paul George,Darius Miller,Kyle Kuzma,Meyers Leonard,Tyson Chandler,277.7
Russell Westbrook,Stephen Curry,Dennis Schroder,Andrew Wiggins,Paul George,Troy Jr,Zach Collins,Patrick Patterson,JaVale McGee,266.9
Russell Westbrook,Quinn Cook,Bradley Beal,CJ McCollum,Kevin Durant,Wesley Johnson,Kyle Kuzma,Patrick Patterson,Tyson Chandler,209.8
Damian Lillard,Elie Okobo,CJ McCollum,Andrew Wiggins,Paul George,Kevin Durant,Dario Saric,Meyers Leonard,Thomas Bryant,229.4
Stephen Curry,Quinn Cook,Jrue Holiday,Andrew Wiggins,Kevin Durant,Troy Jr,Draymond Green,Meyers Leonard,Steven Adams,264.5
Russell Westbrook,Quinn Cook,Jrue Holiday,Dennis Schroder,Kevin Durant,Wesley Johnson,Draymond Green,Zach Collins,Thomas Bryant,260.7
Russell Westbrook,Stephen Curry,Dennis Schroder,CJ McCollum,Troy Jr,Jake Layman,Kyle Kuzma,Meyers Leonard,Steven Adams,241.6
Russell Westbrook,Quinn Cook,Dennis Schroder,Andrew Wiggins,Kevin Durant,Maurice Harkless,Kyle Kuzma,Dario Saric,Steven Adams,226.1
Damian Lillard,Quinn Cook,Jrue Holiday,Bradley Beal,Wesley Johnson,Luol Deng,Kyle Kuzma,Draymond Green,JaVale McGee,228.0
Damian Lillard,De'Anthony Melton,Bradley Beal,Andrew Wiggins,Paul George,Evan Turner,Draymond Green,Meyers Leonard,JaVale McGee,245.8
Russell Westbrook,Stephen Curry,Dennis Schroder,Jamal Crawford,Paul George,Wesley Johnson,Kyle Kuzma,Quincy Acy,Ian Mahinmi,213.7
Stephen Curry,De'Anthony Melton,Dennis Schroder,Jamal Crawford,Paul George,Kevin Durant,Draymond Green,Meyers Leonard,Thomas Bryant,219.0
Stephen Curry,Damian Lillard,CJ McCollum,Andrew Wiggins,Paul George,Darius Miller,Dragan Bender,Quincy Acy,JaVale McGee,292.0
Stephen Curry,Quinn Cook,Jrue Holiday,Dennis Schroder,Paul George,Michael Beasley,Draymond Green,Dragan Bender,JaVale McGee,254.3
Stephen Curry,Damian Lillard,CJ McCollum,Andrew Wiggins,Kevin Durant,Jake Layman,Draymond Green,Zach Collins,Ian Mahinmi,303.2
Russell Westbrook,Stephen Curry,Dennis Schroder,Andrew Wiggins,Michael Beasley,Sam Dekker,Kyle Kuzma,Draymond Green,Tyson Chandler,227.7
Russell Westbrook,Damian Lillard,Jrue Holiday,CJ McCollum,Wesley Johnson,Maurice Harkless,Kyle Kuzma,Meyers Leonard,Ian Mahinmi,239.7
Stephen Curry,Seth Curry,Bradley Beal,Andrew Wiggins,Paul George,Jake Layman,Kyle Kuzma,Meyers Leonard,Ian Mahinmi,274.2
Russell Westbrook,Stephen Curry,CJ McCollum,Andrew Wiggins,Kevin Durant,Maurice Harkless,Dragan Bender,Meyers Leonard,Tyson Chandler,273.4
Russell Westbrook,Damian Lillard,Bradley Beal,Dennis Schroder,Darius Miller,Maurice Harkless,Kyle Kuzma,Quincy Acy,JaVale McGee,252.2
Stephen Curry,Elfrid Payton,Bradley Beal,CJ McCollum,Kevin Durant,Troy Jr,Kyle Kuzma,Quincy Acy,JaVale McGee,251.4
Russell Westbrook,Elie Okobo,Dennis Schroder,Andrew Wiggins,Paul George,Luol Deng,Kyle Kuzma,Dragan Bender,Thomas Bryant,243.2
Stephen Curry,Elie Okobo,Dennis Schroder,CJ McCollum,Paul George,Wesley Johnson,Meyers Leonard,Patrick Patterson,Karl-Anthony Towns,194.1
Russell Westbrook,Damian Lillard,Jrue Holiday,Dennis Schroder,Troy Jr,Sam Dekker,Draymond Green,Meyers Leonard,JaVale McGee,233.4
Russell Westbrook,De'Anthony Melton,Jrue Holiday,Dennis Schroder,Kevin Durant,Michael Beasley,Kyle Kuzma,Patrick Patterson,JaVale McGee,238.3
Damian Lillard,Quinn Cook,Jrue Holiday,CJ McCollum,Kevin Durant,Darius Miller,Kyle Kuzma,Quincy Acy,Thomas Bryant,264.4
Damian Lillard,Seth Curry,Jrue Holiday,Andrew Wiggins,Paul George,Maurice Harkless,Kyle Kuzma,Patrick Patterson,JaVale McGee,290.4
