PG,PG,SG,SG,SF,SF,PF,PF,C,P
Stephen Curry,Jamal Murray,Lou Williams,Kent Bazemore,Paul George,Troy Jr,Paul Millsap,Serge Ibaka,Jarrett Allen,177.9
Stephen Curry,Spencer Dinwiddie,Jrue Holiday,Kent Bazemore,Danilo Gallinari,Troy Jr,Noah Vonleh,Blake Griffin,Thomas Bryant,259.3
Russell Westbrook,Jamal Murray,Dennis Schroder,Lou Williams,Danilo Gallinari,Troy Jr,Montrezl Harrell,Serge Ibaka,Dewayne Dedmon,179.9
Jamal Murray,Spencer Dinwiddie,Jrue Holiday,Bradley Beal,James III,Danilo Gallinari,Noah Vonleh,Montrezl Harrell,Alex Len,229.2
Jamal Murray,Spencer Dinwiddie,James Harden,Kent Bazemore,Kawhi Leonard,James III,Noah Vonleh,Serge Ibaka,Thomas Bryant,183.3
Jamal Murray,Spencer Dinwiddie,Dennis Schroder,Lou Williams,Kawhi Leonard,Danuel Jr,Larry Jr,Serge Ibaka,Karl-Anthony Towns,172.5
Jamal Murray,Spencer Dinwiddie,Bradley Beal,Andrew Wiggins,Paul George,Juancho Hernangomez,Larry Jr,Cheick Diallo,Karl-Anthony Towns,205.2
Russell Westbrook,Stephen Curry,Lou Williams,Andrew Wiggins,Paul George,Danuel Jr,Larry Jr,Cheick Diallo,Dewayne Dedmon,212.7
Jamal Murray,Spencer Dinwiddie,Jrue Holiday,Lou Williams,Danilo Gallinari,Juancho Hernangomez,Blake Griffin,Larry Jr,Dewayne Dedmon,242.5
Russell Westbrook,Jamal Murray,Dennis Schroder,Hamidou Diallo,Kawhi Leonard,Paul George,Serge Ibaka,Cheick Diallo,Thomas Bryant,153.5
Jamal Murray,Spencer Dinwiddie,Bradley Beal,Kent Bazemore,Danilo Gallinari,Danuel Jr,Paul Millsap,Serge Ibaka,Nikola Jokic,231.0
Russell Westbrook,Spencer Dinwiddie,Bradley Beal,Andrew Wiggins,Danilo Gallinari,Troy Jr,Noah Vonleh,Pascal Siakam,Dewayne Dedmon,275.0
Russell Westbrook,Spencer Dinwiddie,James Harden,Lou Williams,Danilo Gallinari,Danuel Jr,Pascal Siakam,Cheick Diallo,Alex Len,215.9
Stephen Curry,Spencer Dinwiddie,Kent Bazemore,Hamidou Diallo,Paul George,Danilo Gallinari,Paul Millsap,Pascal Siakam,Dewayne Dedmon,241.0
Russell Westbrook,Jamal Murray,Kent Bazemore,Hamidou Diallo,Paul George,Troy Jr,Blake Griffin,Pascal Siakam,Alex Len,156.4
Jamal Murray,Spencer Dinwiddie,Lou Williams,Andrew Wiggins,James III,Troy Jr,Anthony Davis,Serge Ibaka,Nikola Jokic,241.8
