PG,PG,SG,SG,SF,SF,PF,PF,C,P
Patrick Beverley,Landry Shamet,D'Angelo Russell,Andre Iguodala,DeMarre Carroll,Joe Harris,Mike Scott,JaMychal Green,Ivica Zubac,149.0
Spencer Dinwiddie,Patrick Beverley,Caris LeVert,Jimmy Butler,Kevin Durant,DeMarre Carroll,Tobias Harris,Ed Davis,Kevon Looney,195.1
TJ McConnell,Landry Shamet,Caris LeVert,Jimmy Butler,DeMarre Carroll,Wilson Chandler,Mike Scott,JaMychal Green,Kevon Looney,161.7
Ben Simmons,Shai Gilgeous-Alexander,Caris LeVert,Jimmy Butler,Danilo Gallinari,James III,Mike Scott,Ed Davis,Kevon Looney,207.7
Ben Simmons,Spencer Dinwiddie,Caris LeVert,Tyrone Wallace,JJ Redick,DeMarre Carroll,Jonah Bolden,Mike Scott,Kevon Looney,156.6
Shai Gilgeous-Alexander,Landry Shamet,Jimmy Butler,Tyrone Wallace,JJ Redick,DeMarre Carroll,Montrezl Harrell,Ed Davis,Kevon Looney,153.7
Stephen Curry,Landry Shamet,Lou Williams,Garrett Temple,JJ Redick,Alfonzo McKinnie,Montrezl Harrell,Rondae Hollis-Jefferson,Jordan Bell,159.1
Patrick Beverley,Landry Shamet,Lou Williams,Klay Thompson,Kevin Durant,Alfonzo McKinnie,Mike Scott,JaMychal Green,Jordan Bell,221.3
Stephen Curry,Landry Shamet,Lou Williams,Klay Thompson,DeMarre Carroll,Danilo Gallinari,Jonah Bolden,Jonas Jerebko,Jordan Bell,173.8
TJ McConnell,Landry Shamet,Lou Williams,Klay Thompson,JJ Redick,DeMarre Carroll,Mike Scott,Rondae Hollis-Jefferson,Greg Monroe,186.8
Stephen Curry,TJ McConnell,Lou Williams,Klay Thompson,JJ Redick,Alfonzo McKinnie,Jonah Bolden,JaMychal Green,Boban Marjanovic,148.7
Quinn Cook,Landry Shamet,Garrett Temple,Tyrone Wallace,Joe Harris,Wilson Chandler,Draymond Green,Mike Scott,Andrew Bogut,145.8
Quinn Cook,Spencer Dinwiddie,Garrett Temple,Tyrone Wallace,JJ Redick,James III,Jonah Bolden,Rodions Kurucs,Andrew Bogut,87.5
Quinn Cook,Landry Shamet,Garrett Temple,Tyrone Wallace,JJ Redick,Jonathon Simmons,Montrezl Harrell,JaMychal Green,Ivica Zubac,121.7
TJ McConnell,Quinn Cook,Klay Thompson,Garrett Temple,Joe Harris,Wilson Chandler,Montrezl Harrell,Jonah Bolden,Ivica Zubac,114.6
Spencer Dinwiddie,Patrick Beverley,Klay Thompson,Garrett Temple,JJ Redick,Jonathon Simmons,Montrezl Harrell,Jonah Bolden,Jarrett Allen,155.4
TJ McConnell,Spencer Dinwiddie,D'Angelo Russell,Caris LeVert,Joe Harris,Wilson Chandler,Tobias Harris,Mike Scott,DeMarcus Cousins,131.0
Quinn Cook,Patrick Beverley,Andre Iguodala,Garrett Temple,JJ Redick,Joe Harris,Tobias Harris,Jonah Bolden,Greg Monroe,121.8
Ben Simmons,Quinn Cook,Klay Thompson,Andre Iguodala,JJ Redick,Jonathon Simmons,Tobias Harris,Draymond Green,Andrew Bogut,209.7
Ben Simmons,Quinn Cook,D'Angelo Russell,Jimmy Butler,Joe Harris,Wilson Chandler,Tobias Harris,Jonah Bolden,Andrew Bogut,173.3
Quinn Cook,Patrick Beverley,D'Angelo Russell,Jimmy Butler,JJ Redick,Alfonzo McKinnie,Tobias Harris,Rondae Hollis-Jefferson,Ivica Zubac,138.4
Quinn Cook,Patrick Beverley,Andre Iguodala,Garrett Temple,DeMarre Carroll,James III,Rodions Kurucs,Rondae Hollis-Jefferson,Ivica Zubac,121.5
Ben Simmons,Spencer Dinwiddie,Klay Thompson,Jimmy Butler,DeMarre Carroll,Alfonzo McKinnie,Jonah Bolden,Jonas Jerebko,Andrew Bogut,170.0
TJ McConnell,Shai Gilgeous-Alexander,Klay Thompson,Jimmy Butler,DeMarre Carroll,Alfonzo McKinnie,Ed Davis,Rondae Hollis-Jefferson,DeMarcus Cousins,126.6
Stephen Curry,Landry Shamet,Lou Williams,Jimmy Butler,JJ Redick,Joe Harris,Tobias Harris,Ed Davis,Boban Marjanovic,179.0
Spencer Dinwiddie,Landry Shamet,Lou Williams,Garrett Temple,JJ Redick,Danilo Gallinari,Mike Scott,Rodions Kurucs,Boban Marjanovic,225.1
Patrick Beverley,Landry Shamet,Lou Williams,Caris LeVert,JJ Redick,James III,Montrezl Harrell,Jonas Jerebko,Boban Marjanovic,191.7
Ben Simmons,Landry Shamet,Lou Williams,Andre Iguodala,JJ Redick,DeMarre Carroll,Jonah Bolden,Draymond Green,Boban Marjanovic,240.7
