PG,PG,SG,SG,SF,SF,PF,PF,C,P
Stephen Curry,Darren Collison,James Harden,Jeremy Lamb,Bojan Bogdanovic,Larry Jr,Serge Ibaka,Domantas Sabonis,Karl-Anthony Towns,254.7
Kemba Walker,Spencer Dinwiddie,Kent Bazemore,Dwyane Wade,Josh Richardson,Bojan Bogdanovic,Kyle Kuzma,Marvin III,Joel Embiid,271.3
Ricky Rubio,Darren Collison,Buddy Hield,Jeremy Lamb,LeBron James,Kawhi Leonard,Serge Ibaka,Marvin III,JaVale McGee,266.1
Spencer Dinwiddie,Darren Collison,Bradley Beal,Buddy Hield,Josh Richardson,Kawhi Leonard,Serge Ibaka,Pascal Siakam,Karl-Anthony Towns,248.9
Spencer Dinwiddie,Ricky Rubio,Jeremy Lamb,Khris Middleton,Giannis Antetokounmpo,Bojan Bogdanovic,Serge Ibaka,Thaddeus Young,Karl-Anthony Towns,244.2
Spencer Dinwiddie,Darren Collison,Bradley Beal,Jeremy Lamb,LeBron James,Bojan Bogdanovic,Kyle Kuzma,Noah Vonleh,Karl-Anthony Towns,219.1
Stephen Curry,Darren Collison,Bradley Beal,Buddy Hield,Giannis Antetokounmpo,Bojan Bogdanovic,Domantas Sabonis,Derrick Favors,JaVale McGee,335.2
Kemba Walker,Ricky Rubio,Dwyane Wade,Khris Middleton,LeBron James,Bojan Bogdanovic,Marvin III,Derrick Favors,JaVale McGee,252.1
Kemba Walker,Spencer Dinwiddie,Dwyane Wade,Jeremy Lamb,Kevin Durant,Rudy Gay,Serge Ibaka,Marvin III,Karl-Anthony Towns,239.9
Stephen Curry,Spencer Dinwiddie,James Harden,Dwyane Wade,Josh Richardson,Bojan Bogdanovic,Domantas Sabonis,Derrick Favors,Alex Len,259.1
Stephen Curry,Spencer Dinwiddie,Bradley Beal,Khris Middleton,Josh Richardson,Bojan Bogdanovic,Kyle Kuzma,Pascal Siakam,JaVale McGee,275.9
Kemba Walker,Ricky Rubio,James Harden,Dwyane Wade,Bojan Bogdanovic,Larry Jr,Kyle Kuzma,Serge Ibaka,Alex Len,203.3
Kemba Walker,Darren Collison,Jeremy Lamb,Khris Middleton,Giannis Antetokounmpo,Bojan Bogdanovic,Kyle Kuzma,Marvin III,Alex Len,271.5
Stephen Curry,Kemba Walker,Buddy Hield,Jeremy Lamb,LeBron James,Larry Jr,Domantas Sabonis,Pascal Siakam,Dewayne Dedmon,296.1
Kemba Walker,Spencer Dinwiddie,Buddy Hield,Khris Middleton,Josh Richardson,Kawhi Leonard,Marvin III,Domantas Sabonis,JaVale McGee,301.8
Spencer Dinwiddie,Darren Collison,Buddy Hield,Dwyane Wade,LeBron James,Giannis Antetokounmpo,Noah Vonleh,Derrick Favors,Alex Len,265.6
Kemba Walker,Darren Collison,Bradley Beal,Dwyane Wade,LeBron James,Josh Richardson,Domantas Sabonis,Noah Vonleh,JaVale McGee,283.1
Stephen Curry,Kemba Walker,Bradley Beal,Jeremy Lamb,Bojan Bogdanovic,Rudy Gay,Thaddeus Young,Pascal Siakam,Karl-Anthony Towns,270.0
Ricky Rubio,Darren Collison,Kent Bazemore,Dwyane Wade,Giannis Antetokounmpo,Kawhi Leonard,Domantas Sabonis,Pascal Siakam,JaVale McGee,334.0
Kemba Walker,Ricky Rubio,Buddy Hield,Dwyane Wade,Josh Richardson,Giannis Antetokounmpo,Serge Ibaka,Marvin III,Dewayne Dedmon,257.1
Kemba Walker,Spencer Dinwiddie,James Harden,Khris Middleton,Bojan Bogdanovic,Rudy Gay,Marvin III,Pascal Siakam,Jarrett Allen,236.3
