PG,PG,SG,SG,SF,SF,PF,PF,C,P
Bryn Forbes,Tony Parker,Andrew Wiggins,Josh Okogie,Rudy Gay,Bojan Bogdanovic,Josh Jackson,Montrezl Harrell,Karl-Anthony Towns,209.0
Patrick Beverley,Elie Okobo,Devin Booker,Andrew Wiggins,Bojan Bogdanovic,Davis Bertans,Domantas Sabonis,Montrezl Harrell,Karl-Anthony Towns,265.5
Kemba Walker,Derrick White,Andrew Wiggins,Victor Oladipo,Rudy Gay,Bojan Bogdanovic,Taj Gibson,Dario Saric,Karl-Anthony Towns,276.5
Kemba Walker,Bryn Forbes,Devin Booker,Tyrone Wallace,Rudy Gay,Bojan Bogdanovic,Domantas Sabonis,Marvin Williams,Karl-Anthony Towns,254.9
Patrick Beverley,Devonte' Graham,DeMar DeRozan,Andrew Wiggins,Rudy Gay,Bojan Bogdanovic,Domantas Sabonis,Thaddeus Young,Jakob Poeltl,207.8
Kemba Walker,Elie Okobo,Marco Belinelli,Avery Bradley,Rudy Gay,Bojan Bogdanovic,Montrezl Harrell,Tobias Harris,Karl-Anthony Towns,299.4
Patty Mills,Derrick Rose,DeMar DeRozan,Malik Monk,Rudy Gay,Bojan Bogdanovic,Domantas Sabonis,Montrezl Harrell,Karl-Anthony Towns,262.6
Devonte' Graham,Shai Gilgeous-Alexander,Andrew Wiggins,Victor Oladipo,Rudy Gay,Michael Kidd-Gilchrist,Domantas Sabonis,Montrezl Harrell,Karl-Anthony Towns,231.4
Jeff Teague,Elie Okobo,Andrew Wiggins,Tyrone Wallace,Rudy Gay,Bojan Bogdanovic,LaMarcus Aldridge,Thaddeus Young,Karl-Anthony Towns,238.3
De'Anthony Melton,Darren Collison,Andrew Wiggins,Avery Bradley,Rudy Gay,Davis Bertans,Montrezl Harrell,Dario Saric,Karl-Anthony Towns,232.2
De'Anthony Melton,Patrick Beverley,Jeremy Lamb,Tyrone Wallace,Rudy Gay,Bojan Bogdanovic,Montrezl Harrell,Taj Gibson,Karl-Anthony Towns,260.5
Kemba Walker,Darren Collison,DeMar DeRozan,Jamal Crawford,Bojan Bogdanovic,Mikal Bridges,Josh Jackson,Montrezl Harrell,Karl-Anthony Towns,262.0
Cory Joseph,Elie Okobo,Victor Oladipo,Jeremy Lamb,Rudy Gay,Bojan Bogdanovic,Domantas Sabonis,Johnathan Motley,Karl-Anthony Towns,244.6
Kemba Walker,Shai Gilgeous-Alexander,Andrew Wiggins,Jeremy Lamb,Bojan Bogdanovic,Mikal Bridges,LaMarcus Aldridge,Marvin Williams,Karl-Anthony Towns,257.3
Kemba Walker,Darren Collison,Devin Booker,Andrew Wiggins,TJ Warren,Miles Bridges,Domantas Sabonis,Thaddeus Young,Jakob Poeltl,226.2
Bryn Forbes,Derrick White,Jeremy Lamb,Jamal Crawford,Rudy Gay,Mikal Bridges,Domantas Sabonis,Montrezl Harrell,Karl-Anthony Towns,228.3
Kemba Walker,Devonte' Graham,Jeremy Lamb,Malik Monk,Rudy Gay,Miles Bridges,Domantas Sabonis,Tobias Harris,Karl-Anthony Towns,283.4
Bryn Forbes,Darren Collison,Andrew Wiggins,Tyrone Wallace,Bojan Bogdanovic,Davis Bertans,Thaddeus Young,Montrezl Harrell,Jakob Poeltl,162.8
Derrick Rose,Darren Collison,Andrew Wiggins,Tyrone Wallace,TJ Warren,Bojan Bogdanovic,Josh Jackson,Domantas Sabonis,Karl-Anthony Towns,275.2
Derrick White,Patty Mills,Andrew Wiggins,Jeremy Lamb,Bojan Bogdanovic,Michael Kidd-Gilchrist,Domantas Sabonis,Tobias Harris,Karl-Anthony Towns,265.2
Kemba Walker,Bryn Forbes,Andrew Wiggins,Jeremy Lamb,Kelly Jr,Rudy Gay,LaMarcus Aldridge,Thaddeus Young,Jakob Poeltl,191.0
Tony Parker,Shai Gilgeous-Alexander,Jeremy Lamb,Avery Bradley,TJ Warren,Bojan Bogdanovic,Domantas Sabonis,Montrezl Harrell,Karl-Anthony Towns,240.3
Kemba Walker,Darren Collison,Avery Bradley,Malik Monk,Bojan Bogdanovic,Tyreke Evans,Domantas Sabonis,Taj Gibson,Karl-Anthony Towns,283.2
Kemba Walker,Elie Okobo,Andrew Wiggins,Jeremy Lamb,Nicolas Batum,Tyreke Evans,Montrezl Harrell,Dario Saric,Karl-Anthony Towns,205.0
Kemba Walker,Shai Gilgeous-Alexander,Devin Booker,Jeremy Lamb,Rudy Gay,Davis Bertans,Josh Jackson,Montrezl Harrell,Karl-Anthony Towns,248.1
Kemba Walker,Cory Joseph,Jeremy Lamb,Marco Belinelli,Kelly Jr,Michael Kidd-Gilchrist,Domantas Sabonis,Montrezl Harrell,Karl-Anthony Towns,222.0
Derrick White,Darren Collison,Andrew Wiggins,Marco Belinelli,Kelly Jr,Bojan Bogdanovic,Montrezl Harrell,Marvin Williams,Karl-Anthony Towns,239.4
Kemba Walker,Darren Collison,Andrew Wiggins,Jamal Crawford,Davis Bertans,Michael Kidd-Gilchrist,Domantas Sabonis,Marvin Williams,Karl-Anthony Towns,248.7
