Unnamed: 0,Player,Pos,Team,Salary,Ownership,Score,ExpectedGame
92,Ante Zizic,C1B,CLE,4100.0,2.69,0.0,-1.0
93,Reggie Jackson,PG,DET,5500.0,2.66,29.2,-1.0
94,Rodions Kurucs,PF,BKN,3600.0,2.66,9.8,-1.0
95,Zach Collins,PF,POR,4600.0,2.66,15.9,-1.0
96,Brandon Sampson,SG,CHI,3600.0,2.6,4.5,-1.0
97,Michael Carter-Williams,PG,ORL,4000.0,2.54,26.0,-1.0
98,Jodie Meeks,SG,TOR,3600.0,2.48,4.7,-1.0
99,Donte DiVincenzo,SG,MIL,3500.0,2.48,0.0,0.0
100,Jake Layman,SF,POR,3600.0,2.46,12.2,-1.0
101,Al Horford,C1B,BOS,7300.0,2.44,49.2,1.4
102,Walter Jr,SG,CHI,3500.0,2.38,0.0,-1.0
103,Edmond Sumner,PG,IND,3500.0,2.28,0.0,0.0
104,Marc Gasol,C1B,TOR,5900.0,2.25,23.8,-1.0
105,Terrence Ross,SG,ORL,4900.0,2.2,17.9,-1.0
106,Jarrett Allen,C1B,BKN,5800.0,2.17,26.8,1.0
107,DeAndre Jordan,C1B,NY,5600.0,2.16,0.0,0.0
108,Jalen Brunson,PG,DAL,5500.0,2.06,23.5,-1.0
109,Georges Niang,PF,UTA,3500.0,2.0,9.0,-1.0
110,Dwight Powell,PF,DAL,7000.0,1.94,28.3,-1.0
111,Daniel Theis,PF,BOS,3900.0,1.92,2.2,-1.0
112,Hassan Whiteside,C1B,MIA,5500.0,1.91,24.0,-1.0
113,Robin Lopez,C1B,CHI,5000.0,1.9,42.4,-1.0
114,Brandon Knight,PG,CLE,3500.0,1.9,13.4,-1.0
115,Jae Crowder,SF,UTA,5600.0,1.8,4.0,-1.0
116,David Nwaba,SG,CLE,3500.0,1.62,11.3,-1.0
117,Dorian Finney-Smith,SF,DAL,3500.0,1.58,18.9,-1.0
118,Sterling Brown,SG,MIL,4200.0,1.54,25.5,-1.0
119,Mike Scott,PF,PHI,3500.0,1.42,13.9,-1.0
120,Dirk Nowitzki,PF,DAL,3600.0,1.38,13.0,-1.0
121,Trey Burke,PG,DAL,3600.0,1.36,30.7,-1.0
122,Ish Smith,PG,DET,3700.0,1.34,9.9,-1.0
123,Anthony Tolliver,PF,MIN,3500.0,1.34,6.2,-1.0
124,Cristiano Felicio,C1B,CHI,4200.0,1.28,0.0,-1.0
125,Rodney Hood,SF,POR,3900.0,1.28,33.3,-1.0
126,Kadeem Allen,PG,NY,3800.0,1.1,20.1,-1.0
127,Frank Ntilikina,PG,NY,3500.0,1.02,0.0,0.0
128,Jeremy Lin,PG,TOR,3700.0,1.02,10.6,-1.0
