Unnamed: 0,Player,Pos,Team,Salary,Ownership,Score,ExpectedGame
67,Tyreke Evans,SF,IND,5300.0,4.62,19.5,-1.0
68,Frank Jackson,SG,NO,3500.0,4.38,5.0,-1.0
69,Taj Gibson,PF,MIN,5400.0,4.26,20.4,-1.0
70,Joe Harris,SG,BKN,4500.0,4.24,29.5,-1.0
71,Mitchell Robinson,C1B,NY,4400.0,4.18,9.8,0.9
72,Darren Collison,PG,IND,5300.0,4.16,22.6,1.3
73,Bojan Bogdanovic,SF,IND,4500.0,4.16,14.6,1.7
74,Monte Morris,SG,DEN,4600.0,4.04,9.4,-1.0
75,Reggie Bullock,SG,DET,4300.0,3.82,0.0,-1.0
76,Ryan Anderson,PF,PHO,3600.0,3.8,1.2,-1.0
77,Patty Mills,PG,SA,3800.0,3.66,12.7,-1.0
78,Mario Hezonja,SF,NY,3800.0,3.56,9.4,-1.0
79,Trey Burke,PG,NY,4200.0,3.44,9.0,-1.0
80,Spencer Dinwiddie,PG,BKN,5500.0,3.42,33.8,1.6
81,Trey Lyles,PF,DEN,4400.0,3.04,29.5,-1.0
82,Ekpe Udoh,C1B,UTA,3500.0,3.01,2.2,-1.0
83,Jose Calderon,PG,DET,3500.0,2.98,0.0,-1.0
84,Grayson Allen,SG,UTA,3500.0,2.96,3.0,-1.0
85,Antonio Blakeney,SG,CHI,3800.0,2.94,17.6,-1.0
86,Bruce Brown,SG,DET,3500.0,2.86,9.2,-1.0
87,Ed Davis,C1B,BKN,3800.0,2.86,19.0,-1.0
88,Chandler Hutchison,SF,CHI,3800.0,2.78,19.9,-1.0
89,Cory Joseph,PG,IND,3900.0,2.76,20.4,-1.0
90,Allen Crabbe,SG,BKN,3900.0,2.68,13.2,-1.0
91,Quincy Pondexter,SG,SA,3500.0,2.64,18.3,-1.0
92,Rondae Hollis-Jefferson,PF,BKN,6000.0,2.58,22.9,-1.0
93,Troy Daniels,SG,PHO,3500.0,2.56,12.4,-1.0
94,Maxi Kleber,PF,DAL,3800.0,2.56,19.5,-1.0
95,Kevon Looney,PF,GS,3600.0,2.54,18.7,-1.0
96,Jared Dudley,SF,BKN,3500.0,2.52,22.7,-1.0
97,Glenn III,SF,DET,3500.0,2.5,13.2,-1.0
98,Stanley Johnson,SF,DET,4300.0,2.3,24.4,-1.0
99,Dante Cunningham,SF,SA,3500.0,2.28,11.1,-1.0
100,Kentavious Caldwell-Pope,SG,LAL,3500.0,2.06,15.4,-1.0
101,Frank Ntilikina,PG,NY,5100.0,1.96,16.7,-1.0
102,Tim Frazier,PG,NO,3600.0,1.96,11.7,-1.0
103,Ryan Arcidiacono,PG,CHI,3700.0,1.94,23.9,-1.0
104,Damian Jones,C1B,GS,3500.0,1.92,9.6,-1.0
105,Juancho Hernangomez,SF,DEN,3800.0,1.8,0.0,0.0
106,Allonzo Trier,SG,NY,3700.0,1.78,22.1,-1.0
107,Langston Galloway,SG,DET,3600.0,1.74,4.0,-1.0
108,Pau Gasol,C1B,SA,4200.0,1.59,32.8,-1.0
109,Derrick Favors,PF,UTA,5200.0,1.48,23.8,1.5
110,Johnathan Williams,PF,LAL,3500.0,1.42,1.4,-1.0
111,Zaza Pachulia,C1B,DET,3500.0,1.28,16.5,-1.0
112,Marco Belinelli,SG,SA,3800.0,1.22,18.8,-1.0
113,Kyle O'Quinn,C1B,IND,3700.0,1.12,0.0,-1.0
114,Cristiano Felicio,C1B,CHI,3700.0,1.1,0.0,-1.0
115,Mason Plumlee,C1B,DEN,3600.0,1.07,24.3,-1.0
116,Cheick Diallo,PF,NO,3600.0,1.06,0.0,0.0
117,Mikal Bridges,SF,PHO,3500.0,1.02,26.7,-1.0
118,Anthony Tolliver,PF,MIN,3800.0,1.02,14.6,-1.0
119,Andre Iguodala,SG,GS,3800.0,1.0,21.5,-1.0
