Unnamed: 0,Player,Pos,Team,Salary,Ownership,Score,ExpectedGame
58,Andre Drummond,C1B,DET,9300.0,5.34,45.8,1.6
59,Robert III,C1B,BOS,4600.0,5.11,6.2,-1.0
60,Brook Lopez,C1B,MIL,5500.0,5.07,34.1,1.2
61,Jae Crowder,SF,UTA,4400.0,4.94,22.5,-1.0
62,Clint Capela,C1B,HOU,9000.0,4.91,50.8,-1.0
63,DeAndre Jordan,C1B,DAL,6800.0,4.91,42.8,-1.0
64,Ricky Rubio,PG,UTA,6400.0,4.84,12.5,1.6
65,Joe Ingles,SF,UTA,5800.0,4.8,22.8,-1.0
66,Dennis Jr,PG,DAL,5100.0,4.76,0.0,-1.0
67,Reggie Jackson,PG,DET,5400.0,4.72,19.7,-1.0
68,Jusuf Nurkic,C1B,POR,9500.0,4.58,26.6,-1.0
69,Evan Turner,SF,POR,3900.0,4.46,17.5,-1.0
70,Jaren Jr,PF,MEM,6900.0,4.36,0.0,-1.0
71,Rudy Gobert,C1B,UTA,8000.0,3.94,43.5,1.6
72,Bogdan Bogdanovic,SG,SAC,6600.0,3.74,36.1,1.6
73,Mike Conley,PG,MEM,8100.0,3.64,41.4,-1.0
74,Malik Beasley,SG,DEN,4000.0,3.6,22.1,-1.0
75,Lance Stephenson,SF,LAL,4200.0,3.52,1.5,-1.0
76,Maxi Kleber,PF,DAL,3600.0,3.5,3.0,-1.0
77,DJ Augustin,PG,ORL,5000.0,3.48,0.0,-1.0
78,Davis Bertans,SF,SA,3900.0,3.46,16.1,-1.0
79,Jalen Brunson,PG,DAL,4500.0,3.4,0.0,0.0
80,Marc Gasol,C1B,MEM,7600.0,3.4,20.0,-1.0
81,JaMychal Green,PF,MEM,4300.0,3.36,21.0,-1.0
82,Khris Middleton,SG,MIL,7300.0,3.34,31.9,1.7
83,Jarrett Allen,C1B,BKN,6200.0,3.1,23.6,1.3
84,Ivica Zubac,C1B,LAL,3700.0,3.1,5.4,-1.0
85,Evan Fournier,SG,ORL,5500.0,3.04,14.7,-1.0
86,Jarell Martin,PF,ORL,3500.0,2.94,6.6,-1.0
87,JaVale McGee,C1B,LAL,6500.0,2.92,17.0,1.4
88,Daniel Theis,PF,BOS,4400.0,2.92,23.6,-1.0
89,Ekpe Udoh,C1B,UTA,3500.0,2.84,0.0,0.0
90,Darius Miller,SF,NO,4200.0,2.84,17.2,-1.0
91,Justin Jackson,SF,SAC,4400.0,2.66,18.8,-1.0
92,Enes Kanter,C1B,NY,6000.0,2.62,34.8,-1.0
93,Marvin III,PF,SAC,5600.0,2.56,19.7,1.5
94,George Hill,PG,MIL,3800.0,2.5,11.7,-1.0
95,Al Horford,C1B,BOS,6200.0,2.47,35.3,1.4
96,Jonathan Isaac,SF,ORL,4300.0,2.46,4.2,-1.0
97,Raul Neto,PG,UTA,3500.0,2.38,22.7,-1.0
98,Frank Jackson,PG,NO,3500.0,2.32,21.5,-1.0
99,Justin Holiday,SG,MEM,4100.0,2.14,9.9,-1.0
100,Treveon Graham,SG,BKN,3500.0,2.04,9.4,-1.0
101,Wesley Matthews,SG,DAL,5000.0,2.02,10.4,-1.0
102,Ersan Ilyasova,PF,MIL,3500.0,2.02,12.0,-1.0
103,Kenneth Faried,PF,BKN,3500.0,1.96,33.9,-1.0
104,Patty Mills,PG,SA,3800.0,1.96,23.8,-1.0
105,Monte Morris,SG,DEN,3700.0,1.94,38.1,-1.0
106,Ed Davis,PF,BKN,4200.0,1.82,26.8,-1.0
107,Garrett Temple,SG,MEM,3700.0,1.76,21.3,-1.0
108,Jakob Poeltl,C1B,SA,3900.0,1.74,0.0,0.0
109,Shabazz Napier,PG,BKN,3900.0,1.68,29.0,-1.0
110,Trey Lyles,PF,DEN,3700.0,1.64,9.4,-1.0
111,JJ Barea,PG,DAL,4500.0,1.64,0.0,-1.0
112,Mason Plumlee,C1B,DEN,5000.0,1.54,15.1,-1.0
113,Harry III,PF,SAC,3500.0,1.54,24.2,-1.0
114,Jonathon Simmons,SF,ORL,3500.0,1.5,-1.5,-1.0
115,Allonzo Trier,SG,NY,3500.0,1.42,2.2,-1.0
116,Dwight Powell,PF,DAL,4300.0,1.4,22.4,-1.0
117,Jared Dudley,SF,BKN,3500.0,1.14,4.2,-1.0
118,Dorian Finney-Smith,SF,DAL,3600.0,1.14,19.6,-1.0
119,Zach Collins,PF,POR,3500.0,1.1,22.2,-1.0
120,Reggie Bullock,SG,DET,4700.0,1.08,19.8,-1.0
121,Marco Belinelli,SG,SA,3700.0,1.06,14.7,-1.0
122,Tyson Chandler,C1B,LAL,3700.0,1.01,17.8,-1.0
123,Stanley Johnson,SF,DET,3500.0,1.0,8.4,-1.0
