"","Rk","Player","Pos","Age","Tm","G","MP","PER","TS.","X3PAr","FTr","ORB.","DRB.","TRB.","AST.","STL.","BLK.","TOV.","USG.","Var.20","OWS","DWS","WS","WS.48","Var.25","OBPM","DBPM","BPM","VORP","links"
"502","362","Markieff Morris","PF","29","WAS","34","883","12.3",".543",".439",".223","5.0","16.6","10.7","9.6","1.3","1.9","11.5","19.5",NA,"0.4","0.5","0.9",".051",NA,"-1.1","-1.0","-2.0","0.0","/players/m/morrima02.html"
"503","362","Markieff Morris","PF","29","OKC","24","387","10.4",".475",".378",".122","5.2","19.6","12.1","6.8","1.3","0.4","4.1","18.0",NA,"0.2","0.5","0.7",".083",NA,"-3.1","-1.4","-4.5","-0.2","/players/m/morrima02.html"
"504","363","Monte Morris","PG","23","DEN","82","1970","16.2",".577",".323",".115","1.9","8.8","5.3","21.7","1.8","0.2","6.6","17.1",NA,"4.4","1.8","6.2",".151",NA,"1.5","-1.3","0.2","1.1","/players/m/morrimo01.html"
"505","364","Donatas Motiejunas","PF","28","SAS","3","13","-0.5",".436",".000",".333","16.9","8.3","12.6","11.9","0.0","6.5","30.4","33.5",NA,"-0.1","0.0","-0.1","-0.246",NA,"-11.2","-0.3","-11.5","0.0","/players/m/motiedo01.html"
"506","365","Johnathan Motley","PF","23","LAC","22","156","18.9",".563",".041",".548","12.6","21.7","17.3","11.7","1.5","1.5","15.0","28.8",NA,"0.1","0.2","0.3",".092",NA,"-1.8","-1.4","-3.2","0.0","/players/m/motlejo01.html"
"507","366","Emmanuel Mudiay","PG","22","NYK","59","1607","14.6",".531",".284",".251","2.1","10.9","6.4","24.2","1.3","1.0","14.6","25.6",NA,"0.1","0.7","0.8",".023",NA,"-0.5","-1.9","-2.4","-0.2","/players/m/mudiaem01.html"
"508","367","Jamal Murray","PG","21","DEN","75","2447","16.0",".538",".353",".190","2.9","11.2","7.0","22.4","1.3","1.0","11.1","24.9",NA,"2.8","2.3","5.1",".100",NA,"1.1","-1.0","0.1","1.3","/players/m/murraja01.html"
"509","368","Dzanan Musa","SG","19","BRK","9","39","5.8",".415",".455",".091","2.7","10.7","6.7","8.6","2.4","0.0","14.9","29.0",NA,"-0.2","0.0","-0.1","-0.152",NA,"-7.6","-2.8","-10.4","-0.1","/players/m/musadz01.html"
"510","369","Mike Muscala","PF","27","TOT","64","1306","10.8",".564",".709",".235","4.7","14.7","9.8","7.7","0.8","2.3","10.8","14.3",NA,"1.2","1.2","2.5",".091",NA,"-0.3","-0.3","-0.7","0.4","/players/m/muscami01.html"
"511","369","Mike Muscala","PF","27","PHI","47","1041","10.4",".560",".716",".277","5.3","14.7","10.2","7.9","0.8","2.0","12.1","14.3",NA,"0.9","1.0","1.9",".087",NA,"-0.3","-0.4","-0.7","0.4","/players/m/muscami01.html"
"512","369","Mike Muscala","PF","27","LAL","17","265","12.5",".578",".687",".096","2.4","14.5","8.6","7.1","0.7","3.4","5.5","14.3",NA,"0.3","0.3","0.6",".107",NA,"-0.6","0.0","-0.6","0.1","/players/m/muscami01.html"
"513","370","Sviatoslav Mykhailiuk","SF","21","TOT","42","440","6.0",".447",".636",".143","2.2","6.2","4.2","10.9","1.5","0.2","12.4","16.0",NA,"-0.4","0.3","-0.1","-0.012",NA,"-3.6","-2.1","-5.7","-0.4","/players/m/mykhasv01.html"
"514","370","Sviatoslav Mykhailiuk","SF","21","LAL","39","420","5.8",".451",".644",".152","2.0","6.3","4.2","10.1","1.4","0.2","12.4","15.9",NA,"-0.4","0.3","-0.1","-0.013",NA,"-3.7","-2.1","-5.7","-0.4","/players/m/mykhasv01.html"
"515","370","Sviatoslav Mykhailiuk","SF","21","DET","3","20","9.8",".375",".500",".000","5.3","5.7","5.5","28.5","2.5","0.0","11.1","19.4",NA,"0.0","0.0","0.0",".016",NA,"-2.7","-2.0","-4.7","0.0","/players/m/mykhasv01.html"
"516","371","Abdel Nader","SF","25","OKC","61","694","8.8",".522",".465",".167","2.0","15.7","8.6","3.8","1.3","1.5","10.1","15.1",NA,"0.0","0.9","0.9",".062",NA,"-4.2","-0.9","-5.1","-0.5","/players/n/naderab01.html"
"517","372","Larry Nance","C","26","CLE","67","1795","18.6",".583",".205",".280","10.0","24.9","17.1","17.8","2.8","1.9","15.3","15.5",NA,"3.3","1.6","4.9",".131",NA,"1.4","2.6","4.0","2.7","/players/n/nancela02.html"
"518","373","Shabazz Napier","PG","27","BRK","56","983","15.3",".534",".524",".317","1.9","8.7","5.3","22.2","2.0","1.3","11.7","24.0",NA,"1.0","1.0","2.0",".098",NA,"0.5","-1.1","-0.7","0.3","/players/n/napiesh01.html"
"519","374","Raul Neto","PG","26","UTA","37","474","13.5",".558",".373",".205","1.4","12.6","7.1","28.7","1.4","0.7","16.6","19.0",NA,"0.5","0.6","1.1",".116",NA,"-1.0","-0.6","-1.6","0.0","/players/n/netora01.html"
"520","375","Georges Niang","PF","25","UTA","59","516","13.0",".613",".580",".133","2.4","15.7","9.1","10.1","0.9","0.9","10.7","17.8",NA,"0.7","0.7","1.3",".123",NA,"-0.2","-0.8","-1.1","0.1","/players/n/niangge01.html"
"521","376","Joakim Noah","C","33","MEM","42","693","18.6",".571",".005",".512","9.2","29.6","19.3","20.6","1.4","4.2","16.1","20.0",NA,"1.0","1.2","2.2",".150",NA,"-1.9","3.5","1.6","0.6","/players/n/noahjo01.html"
"522","377","Nerlens Noel","C","24","OKC","77","1055","19.3",".608",".000",".286","12.1","20.0","15.9","5.9","2.9","7.7","13.4","13.8",NA,"1.9","2.5","4.3",".198",NA,"-1.6","5.5","3.9","1.6","/players/n/noelne01.html"
"523","378","Dirk Nowitzki","PF","40","DAL","51","795","9.6",".469",".545",".133","0.7","20.5","10.6","6.9","0.5","1.9","4.3","22.5",NA,"-0.5","0.8","0.3",".016",NA,"-3.8","-2.1","-5.9","-0.8","/players/n/nowitdi01.html"
"524","379","Frank Ntilikina","PG","20","NYK","43","904","6.0",".417",".408",".106","1.4","8.9","5.0","19.5","1.6","1.3","15.9","16.6",NA,"-1.3","0.4","-0.8","-0.045",NA,"-4.5","-1.2","-5.7","-0.8","/players/n/ntilila01.html"
"525","380","James Nunnally","SF","28","TOT","15","102","7.3",".503",".735",".118","0.0","5.3","2.6","9.5","0.5","0.0","2.7","15.3",NA,"0.1","0.0","0.1",".035",NA,"-1.6","-4.8","-6.4","-0.1","/players/n/nunnaja01.html"
"526","380","James Nunnally","SF","28","MIN","13","64","12.1",".593",".619",".190","0.0","6.8","3.3","10.9","0.7","0.0","4.2","15.6",NA,"0.1","0.0","0.1",".097",NA,"0.3","-4.5","-4.2","0.0","/players/n/nunnaja01.html"
"527","380","James Nunnally","SF","28","HOU","2","38","-0.8",".346",".923",".000","0.0","3.0","1.5","7.2","0.0","0.0","0.0","14.8",NA,"-0.1","0.0","-0.1","-0.068",NA,"-4.9","-5.3","-10.2","-0.1","/players/n/nunnaja01.html"
"529","381","Jusuf Nurkic","C","24","POR","72","1974","23.4",".570",".035",".442","13.4","26.7","20.2","17.9","1.7","4.2","14.6","24.7",NA,"4.4","3.3","7.8",".189",NA,"1.6","3.6","5.1","3.5","/players/n/nurkiju01.html"
"530","382","David Nwaba","SG","26","CLE","51","984","12.5",".558",".286",".324","4.4","14.4","9.2","8.1","1.8","1.5","8.8","14.6",NA,"1.1","0.3","1.4",".069",NA,"-1.1","-0.6","-1.7","0.1","/players/n/nwabada01.html"
"531","383","Royce O'Neale","SF","25","UTA","82","1671","9.0",".589",".513",".122","1.5","16.7","9.2","10.0","1.5","1.1","16.2","11.0",NA,"0.7","2.5","3.3",".094",NA,"-2.0","2.1","0.1","0.9","/players/o/onealro01.html"
"532","384","Kyle O'Quinn","C","28","IND","45","371","16.8",".537",".088",".154","8.9","26.4","17.8","22.4","1.2","6.0","17.6","20.8",NA,"0.2","0.8","1.0",".125",NA,"-2.4","4.1","1.8","0.4","/players/o/oquinky01.html"
"533","385","Semi Ojeleye","PF","24","BOS","56","594","8.5",".531",".563",".247","4.3","11.2","7.7","5.1","0.8","0.6","9.8","14.1",NA,"0.2","0.5","0.7",".057",NA,"-2.5","-1.7","-4.3","-0.3","/players/o/ojelese01.html"
"534","386","Jahlil Okafor","C","23","NOP","59","935","17.9",".603",".014",".246","9.2","21.4","15.4","6.3","0.7","3.5","11.5","19.9",NA,"1.4","0.8","2.2",".115",NA,"-1.7","-0.5","-2.3","-0.1","/players/o/okafoja01.html"
"535","387","Elie Okobo","PG","21","PHO","53","958","7.6",".489",".455",".162","1.4","10.1","5.7","18.7","1.6","0.6","18.2","17.0",NA,"-0.7","0.2","-0.5","-0.027",NA,"-3.7","-2.2","-5.9","-0.9","/players/o/okoboel01.html"
"536","388","Josh Okogie","SG","20","MIN","74","1757","9.4",".492",".423",".319","2.5","10.9","6.6","6.9","2.4","1.6","9.8","15.4",NA,"-0.1","1.4","1.2",".034",NA,"-2.0","0.4","-1.7","0.1","/players/o/okogijo01.html"
"537","389","Victor Oladipo","SG","26","IND","36","1147","17.6",".519",".367",".240","2.1","17.1","9.8","25.2","2.6","0.9","11.2","27.9",NA,"0.4","1.9","2.3",".097",NA,"1.3","1.0","2.3","1.3","/players/o/oladivi01.html"
"538","390","Kelly Olynyk","PF","27","MIA","79","1812","14.4",".610",".566",".328","4.2","17.8","11.0","11.4","1.4","1.8","15.0","18.0",NA,"2.3","2.5","4.7",".126",NA,"0.3","0.8","1.1","1.4","/players/o/olynyke01.html"
"539","391","Cedi Osman","SF","23","CLE","76","2444","11.5",".536",".443",".214","2.0","14.8","8.1","12.1","1.2","0.4","11.0","18.6",NA,"1.2","0.2","1.5",".029",NA,"-0.4","-1.7","-2.1","-0.1","/players/o/osmande01.html"
"540","392","Kelly Oubre","SF","23","TOT","69","1935","15.2",".551",".401",".290","4.0","14.6","9.2","6.8","2.1","2.5","9.8","23.2",NA,"0.9","1.3","2.2",".054",NA,"-0.9","-1.2","-2.2","-0.1","/players/o/oubreke01.html"
"541","392","Kelly Oubre","SF","23","WAS","29","755","13.3",".545",".433",".279","3.4","15.3","9.3","3.8","1.7","2.2","8.1","20.9",NA,"0.3","0.5","0.8",".053",NA,"-1.7","-1.9","-3.6","-0.3","/players/o/oubreke01.html"
"542","392","Kelly Oubre","SF","23","PHO","40","1180","16.4",".555",".384",".296","4.3","14.2","9.2","8.7","2.3","2.8","10.7","24.7",NA,"0.5","0.8","1.3",".054",NA,"-0.4","-0.8","-1.2","0.2","/players/o/oubreke01.html"
"543","393","Zaza Pachulia","C","34","DET","68","878","13.7",".539",".021",".642","11.9","21.5","16.5","14.7","1.7","1.6","18.7","15.0",NA,"1.1","1.3","2.3",".128",NA,"-2.1","2.4","0.2","0.5","/players/p/pachuza01.html"
"544","394","Jabari Parker","PF","23","TOT","64","1724","15.5",".560",".260",".246","4.9","21.8","13.3","14.1","1.3","1.5","15.4","24.6",NA,"0.1","1.3","1.4",".039",NA,"-1.5","-0.5","-2.1","0.0","/players/p/parkeja01.html"
"545","394","Jabari Parker","PF","23","CHI","39","1042","14.6",".543",".246",".233","4.2","21.1","12.6","13.2","1.1","1.2","14.1","25.0",NA,"-0.2","0.7","0.5",".024",NA,"-2.0","-1.0","-3.0","-0.3","/players/p/parkeja01.html"
"546","394","Jabari Parker","PF","23","WAS","25","682","17.0",".587",".284",".267","5.9","23.0","14.3","15.4","1.6","2.0","17.4","24.0",NA,"0.3","0.6","0.9",".063",NA,"-0.8","0.1","-0.7","0.2","/players/p/parkeja01.html"
"547","395","Tony Parker","PG","36","CHO","56","1003","15.3",".512",".110",".268","1.5","7.6","4.5","33.3","1.0","0.6","12.7","25.5",NA,"0.6","0.3","0.9",".044",NA,"-1.5","-3.7","-5.3","-0.8","/players/p/parketo01.html"
"548","396","Chandler Parsons","SF","30","MEM","25","496","8.5",".484",".516",".137","0.9","15.2","7.9","13.4","1.9","1.0","14.2","20.3",NA,"-0.6","0.6","0.0","-0.004",NA,"-3.7","-0.6","-4.3","-0.3","/players/p/parsoch01.html"
"549","397","Patrick Patterson","PF","29","OKC","63","861","8.1",".493",".626",".137","4.9","13.0","8.8","4.6","0.9","1.3","8.7","12.0",NA,"0.2","0.9","1.1",".064",NA,"-3.0","-0.6","-3.7","-0.4","/players/p/pattepa01.html"
"550","398","Justin Patton","C","21","PHI","3","21","10.5",".317",".286",".286","10.4","19.6","15.1","18.7","4.5","0.0","0.0","15.7",NA,"0.0","0.0","0.0",".079",NA,"-2.3","2.1","-0.2","0.0","/players/p/pattoju01.html"
"551","399","Chris Paul","PG","33","HOU","58","1857","19.7",".560",".493",".282","2.1","13.9","7.9","39.3","3.0","0.8","15.8","22.5",NA,"4.4","2.2","6.6",".172",NA,"2.9","0.2","3.0","2.4","/players/p/paulch01.html"
"552","400","Cameron Payne","PG","24","TOT","40","712","11.5",".519",".377",".184","2.0","9.2","5.5","21.8","1.9","1.1","15.7","17.6",NA,"0.1","0.3","0.5",".031",NA,"-1.9","-1.6","-3.5","-0.3","/players/p/payneca01.html"
"553","400","Cameron Payne","PG","24","CHI","31","536","10.3",".492",".351",".149","2.0","8.8","5.4","22.4","1.8","1.0","16.0","17.4",NA,"-0.1","0.3","0.2",".014",NA,"-2.7","-1.6","-4.3","-0.3","/players/p/payneca01.html"
"554","400","Cameron Payne","PG","24","CLE","9","176","15.3",".596",".455",".291","1.8","10.6","6.0","20.0","2.3","1.5","15.1","18.1",NA,"0.2","0.1","0.3",".082",NA,"0.4","-1.5","-1.1","0.0","/players/p/payneca01.html"
"556","401","Elfrid Payton","PG","24","NOP","42","1250","14.0",".502",".255",".180","4.1","14.0","9.1","33.5","1.6","1.1","20.1","18.3",NA,"0.6","0.9","1.5",".058",NA,"-0.7","-0.1","-0.9","0.4","/players/p/paytoel01.html"
"557","402","Gary Payton","PG","26","WAS","3","16","36.9",".688",".250",".000","6.7","6.9","6.8","45.1","8.9","5.3","11.1","23.8",NA,"0.1","0.0","0.1",".358",NA,"9.8","5.2","14.9","0.1","/players/p/paytoga02.html"
"558","403","Theo Pinson","SG","23","BRK","18","211","8.1",".490",".630",".301","2.0","15.9","9.0","14.1","1.4","0.0","17.9","20.0",NA,"-0.2","0.2","0.0",".004",NA,"-3.7","-1.0","-4.8","-0.1","/players/p/pinsoth01.html"
"559","404","Mason Plumlee","C","28","DEN","82","1731","17.8",".602",".023",".448","10.3","22.5","16.4","19.5","1.9","3.9","19.2","16.2",NA,"2.9","2.9","5.8",".160",NA,"-0.1","3.9","3.8","2.6","/players/p/plumlma01.html"
"560","405","Miles Plumlee","C","30","ATL","18","173","18.9",".654",".000",".625","9.5","14.3","11.8","14.7","1.6","2.0","14.0","16.7",NA,"0.4","0.1","0.5",".145",NA,"0.2","-0.3","-0.1","0.1","/players/p/plumlmi01.html"
"561","406","Jakob Poltl","C","23","SAS","77","1273","19.4",".640",".000",".317","15.4","19.7","17.6","10.0","1.1","4.5","12.7","13.1",NA,"3.5","1.6","5.1",".193",NA,"1.5","2.7","4.2","2.0","/players/p/poeltja01.html"
"562","407","Quincy Pondexter","SF","30","SAS","53","292","13.2",".641",".310",".724","3.0","14.1","8.6","10.6","1.8","0.3","14.5","13.5",NA,"0.5","0.3","0.8",".128",NA,"-0.8","-0.6","-1.4","0.0","/players/p/pondequ01.html"
"563","408","Otto Porter","SF","25","TOT","56","1683","15.9",".569",".398",".149","3.4","17.0","10.1","10.6","2.3","1.6","8.7","19.1",NA,"1.8","1.5","3.2",".093",NA,"0.4","0.1","0.5","1.0","/players/p/porteot01.html"
"564","408","Otto Porter","SF","25","WAS","41","1191","15.0",".551",".398",".145","3.6","17.7","10.5","9.6","2.5","1.6","7.8","18.2",NA,"1.0","1.1","2.1",".085",NA,"-0.2","0.3","0.1","0.6","/players/p/porteot01.html"
"565","408","Otto Porter","SF","25","CHI","15","492","18.0",".609",".398",".159","3.1","15.4","9.2","13.0","1.8","1.6","10.4","21.3",NA,"0.8","0.4","1.1",".112",NA,"1.7","-0.4","1.3","0.4","/players/p/porteot01.html"
"566","409","Bobby Portis","PF","23","TOT","50","1299","16.1",".529",".304",".154","9.0","24.9","16.8","8.8","1.3","1.3","9.9","24.6",NA,"0.5","1.1","1.6",".060",NA,"-1.2","-1.7","-2.9","-0.3","/players/p/portibo01.html"
"567","409","Bobby Portis","PF","23","CHI","22","531","17.2",".529",".266",".185","9.3","23.8","16.5","9.2","1.0","1.3","9.0","26.5",NA,"0.3","0.4","0.7",".062",NA,"-0.9","-2.2","-3.1","-0.1","/players/p/portibo01.html"
"568","409","Bobby Portis","PF","23","WAS","28","768","15.3",".530",".333",".132","8.8","25.7","17.1","8.4","1.5","1.3","10.6","23.3",NA,"0.2","0.7","0.9",".058",NA,"-1.4","-1.4","-2.8","-0.2","/players/p/portibo01.html"
"569","410","Dwight Powell","C","27","DAL","77","1662","20.4",".682",".261",".523","9.1","17.3","13.2","10.7","1.3","2.6","10.1","17.2",NA,"5.6","1.9","7.5",".215",NA,"2.8","1.2","4.0","2.5","/players/p/poweldw01.html"
"570","411","Norman Powell","SG","25","TOR","60","1126","13.3",".596",".425",".188","1.6","11.5","6.7","11.6","1.7","1.0","13.1","19.0",NA,"1.0","1.4","2.4",".102",NA,"-0.4","-0.3","-0.7","0.4","/players/p/powelno01.html"
"571","412","Alex Poythress","PF","25","ATL","21","305","12.2",".571",".284",".358","9.8","16.6","13.1","7.7","0.6","2.8","12.2","14.2",NA,"0.4","0.2","0.5",".086",NA,"-1.6","-0.7","-2.2","0.0","/players/p/poythal01.html"
"572","413","Zhou Qi","PF","23","HOU","1","1","80.4","1.000",".000",".000","0.0","0.0","0.0","0.0","0.0","0.0","0.0","43.4",NA,"0.0","0.0","0.0","1.261",NA,"22.1","-12.6","9.5","0.0","/players/q/qizh01.html"
"573","414","Ivan Rabb","PF","21","MEM","49","721","16.1",".586",".071",".325","10.7","21.5","16.0","12.0","1.2","1.8","12.6","17.2",NA,"1.2","0.9","2.1",".137",NA,"-1.3","0.7","-0.6","0.2","/players/r/rabbiv01.html"
"574","415","Chasson Randle","PG","25","WAS","49","743","9.9",".555",".530",".286","1.4","6.8","4.1","17.5","1.6","0.3","15.0","16.4",NA,"0.4","0.2","0.6",".041",NA,"-1.4","-3.0","-4.4","-0.4","/players/r/randlch01.html"
"575","416","Julius Randle","PF","24","NOP","73","2232","21.0",".600",".179",".447","7.6","21.6","14.7","15.8","1.1","1.6","13.8","27.8",NA,"4.2","1.9","6.1",".131",NA,"1.8","-0.4","1.4","1.9","/players/r/randlju01.html"
"576","417","J.J. Redick","SG","34","PHI","76","2379","15.1",".602",".589",".248","0.9","7.2","4.1","12.9","0.6","0.6","8.1","21.9",NA,"4.6","1.2","5.9",".118",NA,"2.7","-3.3","-0.7","0.8","/players/r/redicjj01.html"
"577","418","Davon Reed","SG","23","IND","10","47","8.1",".500",".333",".000","4.8","9.2","7.1","8.5","1.0","0.0","7.7","12.1",NA,"0.0","0.0","0.1",".064",NA,"-2.9","-1.3","-4.2","0.0","/players/r/reedda01.html"
"578","419","Cameron Reynolds","SG","23","MIN","19","259","10.4",".580",".654",".115","1.6","11.3","6.4","6.8","1.1","0.7","5.7","14.1",NA,"0.3","0.1","0.4",".078",NA,"-0.1","-2.2","-2.3","0.0","/players/r/reynoca01.html"
"579","420","Josh Richardson","SG","25","MIA","73","2539","14.0",".536",".448",".225","2.3","8.8","5.5","17.9","1.5","1.2","9.1","20.9",NA,"3.0","2.6","5.6",".106",NA,"1.0","-0.4","0.6","1.7","/players/r/richajo01.html"
"581","421","Malachi Richardson","SG","23","TOR","22","103","0.9",".481",".862",".172","2.2","11.2","6.8","0.0","0.5","0.0","20.4","16.4",NA,"-0.2","0.1","-0.1","-0.060",NA,"-6.3","-4.5","-10.8","-0.2","/players/r/richama01.html"
"582","422","Austin Rivers","SG","26","TOT","76","2028","7.7",".503",".572",".166","1.3","7.5","4.4","11.5","1.1","1.0","10.0","14.5",NA,"0.4","0.8","1.2",".028",NA,"-2.0","-1.5","-3.5","-0.7","/players/r/riverau01.html"
"583","422","Austin Rivers","SG","26","WAS","29","683","6.8",".490",".546",".237","1.6","9.8","5.6","11.2","1.2","1.2","14.4","15.5",NA,"-0.4","0.2","-0.2","-0.014",NA,"-3.0","-1.5","-4.6","-0.4","/players/r/riverau01.html"
"584","422","Austin Rivers","SG","26","HOU","47","1345","8.2",".511",".585",".130","1.2","6.4","3.7","11.7","1.1","0.8","7.4","13.9",NA,"0.8","0.6","1.4",".050",NA,"-1.4","-1.5","-2.9","-0.3","/players/r/riverau01.html"
"585","423","Devin Robinson","SF","23","WAS","7","95","20.6",".616",".063",".438","6.7","16.2","11.4","9.5","2.0","5.3","5.0","17.9",NA,"0.2","0.1","0.3",".175",NA,"-0.2","1.2","1.0","0.1","/players/r/robinde01.html"
"586","424","Duncan Robinson","PF","24","MIA","15","161","7.6",".514",".761",".130","1.3","11.2","6.3","4.4","1.5","0.0","7.6","14.0",NA,"0.0","0.2","0.2",".051",NA,"-2.6","-1.6","-4.2","-0.1","/players/r/robindu01.html"
"587","425","Glenn Robinson","SF","25","DET","47","610","8.7",".511",".352",".227","2.9","10.0","6.4","5.1","1.1","1.1","8.5","15.0",NA,"0.1","0.6","0.7",".054",NA,"-3.5","-0.8","-4.2","-0.3","/players/r/robingl02.html"
"588","426","Jerome Robinson","SG","21","LAC","33","320","7.2",".491",".518",".082","1.0","12.2","6.8","8.3","1.6","0.7","10.2","16.7",NA,"-0.2","0.3","0.1",".012",NA,"-2.8","-1.5","-4.3","-0.2","/players/r/robinje01.html"
"589","427","Mitchell Robinson","C","20","NYK","66","1360","22.0",".692",".000",".464","13.3","19.4","16.3","4.2","1.8","10.0","9.1","12.1",NA,"4.0","2.2","6.1",".217",NA,"0.5","5.2","5.7","2.7","/players/r/robinmi01.html"
"590","428","Rajon Rondo","PG","32","LAL","46","1369","12.1",".473",".329",".083","2.6","15.5","9.2","35.5","1.9","0.4","22.1","17.4",NA,"-0.2","1.5","1.3",".047",NA,"-2.0","0.5","-1.6","0.1","/players/r/rondora01.html"
"591","429","Derrick Rose","PG","30","MIN","51","1392","19.5",".557",".194",".212","2.5","8.3","5.4","26.4","1.1","0.7","9.1","27.3",NA,"2.6","0.3","3.0",".102",NA,"2.3","-2.9","-0.6","0.5","/players/r/rosede01.html"
"592","430","Terrence Ross","SG","27","ORL","81","2150","15.4",".561",".551",".140","1.3","12.8","7.0","9.9","1.6","1.1","7.6","23.9",NA,"1.7","2.6","4.3",".095",NA,"1.0","-1.3","-0.3","0.9","/players/r/rosste01.html"
"593","431","Terry Rozier","PG","24","BOS","79","1791","12.9",".501",".506",".140","1.9","16.4","9.1","17.7","1.8","1.0","8.8","18.6",NA,"0.9","2.3","3.2",".086",NA,"-1.0","0.2","-0.7","0.6","/players/r/roziete01.html"
"594","432","Ricky Rubio","PG","28","UTA","68","1899","14.0",".520",".348",".312","1.9","11.8","6.9","32.1","2.3","0.4","17.8","22.7",NA,"0.9","2.8","3.7",".095",NA,"-0.6","0.6","0.0","0.9","/players/r/rubiori01.html"
"595","433","D'Angelo Russell","PG","22","BRK","81","2448","19.4",".533",".419",".135","2.3","11.2","6.8","41.3","1.9","0.6","13.6","31.9",NA,"2.4","2.6","5.0",".097",NA,"3.9","-0.5","3.4","3.3","/players/r/russeda01.html"
"596","434","Domantas Sabonis","C","22","IND","74","1838","21.9",".630",".024",".416","11.5","29.8","20.8","18.2","1.3","1.5","16.2","23.5",NA,"4.3","3.3","7.6",".197",NA,"1.5","2.2","3.7","2.6","/players/s/sabondo01.html"
"597","435","Brandon Sampson","SG","21","CHI","14","214","8.5",".567",".483",".100","1.5","6.7","4.1","6.8","1.8","1.2","16.1","15.2",NA,"-0.1","0.1","0.0",".010",NA,"-2.8","-1.4","-4.2","-0.1","/players/s/sampsbr01.html"
"598","436","JaKarr Sampson","SF","25","CHI","4","127","22.5",".633",".259",".389","4.2","23.4","13.7","5.3","1.5","2.0","5.9","23.1",NA,"0.3","0.1","0.5",".173",NA,"0.6","-2.0","-1.5","0.0","/players/s/sampsja02.html"
"599","437","Dario Saric","PF","24","TOT","81","2023","13.1",".563",".464",".216","6.6","17.5","12.1","8.8","1.1","0.4","11.3","17.8",NA,"2.3","1.2","3.5",".084",NA,"0.3","-1.4","-1.1","0.5","/players/s/saricda01.html"
"600","437","Dario Saric","PF","24","PHI","13","396","8.1",".496",".530",".227","5.8","16.9","11.5","8.9","0.5","0.6","14.7","18.0",NA,"-0.1","0.3","0.2",".023",NA,"-2.4","-1.4","-3.9","-0.2","/players/s/saricda01.html"
"601","437","Dario Saric","PF","24","MIN","68","1627","14.3",".579",".449",".213","6.8","17.7","12.2","8.8","1.2","0.3","10.5","17.8",NA,"2.4","0.9","3.3",".099",NA,"1.0","-1.4","-0.4","0.7","/players/s/saricda01.html"
"602","438","Tomas Satoransky","PG","27","WAS","80","2164","14.1",".590",".306",".302","4.0","10.0","7.0","24.6","1.8","0.5","16.7","14.1",NA,"3.8","0.9","4.7",".104",NA,"0.4","-1.0","-0.6","0.8","/players/s/satorto01.html"
"603","439","Dennis Schroder","PG","25","OKC","79","2314","12.7",".508",".330",".206","1.6","11.3","6.3","20.4","1.3","0.4","12.5","24.2",NA,"0.4","2.4","2.9",".060",NA,"-1.6","-1.5","-3.1","-0.6","/players/s/schrode01.html"
"604","440","Mike Scott","PF","30","TOT","79","1395","8.6",".528",".600",".079","3.4","17.2","10.5","6.4","0.9","0.7","9.2","14.4",NA,"0.4","1.2","1.6",".053",NA,"-1.5","-1.2","-2.7","-0.2","/players/s/scottmi01.html"
"605","440","Mike Scott","PF","30","LAC","52","748","9.4",".521",".578",".078","3.5","20.6","12.3","8.1","1.1","0.8","10.2","14.9",NA,"0.1","0.7","0.9",".055",NA,"-1.6","-0.7","-2.3","-0.1","/players/s/scottmi01.html"
"606","440","Mike Scott","PF","30","PHI","27","647","7.7",".537",".626",".079","3.2","13.2","8.3","4.6","0.7","0.6","8.0","13.8",NA,"0.2","0.5","0.7",".052",NA,"-1.4","-1.7","-3.1","-0.2","/players/s/scottmi01.html"
"608","441","Thabo Sefolosha","SF","34","UTA","50","609","12.1",".599",".523",".148","1.4","20.1","10.9","6.1","3.4","0.7","13.6","12.9",NA,"0.2","1.2","1.5",".115",NA,"-2.0","2.6","0.6","0.4","/players/s/sefolth01.html"
"609","442","Wayne Selden","SG","24","TOT","75","1439","8.3",".491",".360",".190","2.8","11.0","6.9","11.3","1.1","0.8","13.1","18.4",NA,"-1.0","0.8","-0.3","-0.009",NA,"-3.5","-1.6","-5.1","-1.1","/players/s/seldewa01.html"
"610","442","Wayne Selden","SG","24","MEM","32","455","8.8",".495",".391",".180","3.9","7.0","5.4","12.4","1.1","1.2","11.7","19.3",NA,"-0.2","0.3","0.1",".014",NA,"-3.2","-2.0","-5.2","-0.4","/players/s/seldewa01.html"
"611","442","Wayne Selden","SG","24","CHI","43","984","8.1",".489",".345",".196","2.3","12.8","7.5","10.8","1.1","0.6","13.8","18.0",NA,"-0.8","0.4","-0.4","-0.019",NA,"-3.7","-1.4","-5.1","-0.8","/players/s/seldewa01.html"
"612","443","Collin Sexton","PG","20","CLE","82","2605","12.0",".520",".245",".211","2.3","8.0","5.0","15.3","0.8","0.2","12.3","25.2",NA,"-0.1","-0.5","-0.6","-0.011",NA,"-1.5","-3.7","-5.2","-2.1","/players/s/sextoco01.html"
"613","444","Landry Shamet","SG","21","TOT","79","1802","11.0",".604",".711",".167","1.3","6.4","3.9","9.0","1.0","0.4","7.0","15.0",NA,"2.7","0.9","3.6",".095",NA,"1.4","-2.4","-1.0","0.5","/players/s/shamela01.html"
